sa,sb,sc,sd,se,sf,m1a,m1b,m1c,m1d,m1e,m1f,m2a,m2b,m2c,m2d,m2e,m2f,m3a,m3b,m3c,m3d,m3e,m3f,m4a,m4b,m4c,m4d,m4e,m4f,m5a,m5b,m5c,m5d,m5e,m5f,m6a,m6b,m6c,m6d,m6e,m6f,m7a,m7b,m7c,m7d,m7e,m7f,m8a,m8b,m8c,m8d,m8e,m8f,m9a,m9b,m9c,m9d,m9e,m9f,m10a,m10b,m10c,m10d,m10e,m10f,m11a,m11b,m11c,m11d,m11e,m11f,m12a,m12b,m12c,m12d,m12e,m12f,m13a,m13b,m13c,m13d,m13e,m13f,m14a,m14b,m14c,m14d,m14e,m14f,m15a,m15b,m15c,m15d,m15e,m15f,ga,gb,gc,gd,ge,gf
0.0572666167906223,0.1438754811888873,-0.2763341967459283,-0.000519983620995,0.6760014179146259,0.0034348980779412,-0.7058627582263839,-0.31246566127721515,-0.5323976395274701,-0.014198188643248913,0.6115062414459824,0.00483131820753524,-0.23477208866772975,-0.08116880781357638,-0.2100349513034303,-0.013088000213733436,0.20694465100870776,0.04613681433615356,-1.1005780546069426,0.03658063983360199,-0.45235954695901875,0.04465656633260015,0.37617601560387864,0.12397237662337846,0.01563547557517528,-0.034285659782680555,-0.2840369680937578,-0.005240193292473161,0.4314525338336892,0.15604930356499802,-0.5037624439701902,0.21582923136520168,-0.09693000922672829,0.01128902000715458,-0.10698597508057983,-0.08068987106364336,-1.121032913326578,0.28497679524759284,-0.23638079804956774,0.12136673592895057,0.06206438305861009,0.04288401989295022,-1.2692645323348375,0.010972993655700813,-0.4266982350144265,-0.0027537856498854735,0.591363908097367,0.15161727325382543,-0.022116536087720046,-0.025125716098270523,-0.3865505805693503,0.007563007744087455,0.5631609548587335,-0.004243553509994641,-0.16132868968968586,0.17096633029650152,-0.29438473888909233,0.05386782461573522,0.3432309596635616,0.0676533765907058,-0.31976515630431024,0.05743323803359801,-0.2231945442687519,-0.03266794939223544,-0.030723188590455336,-0.04343306108591341,-0.7224772622322495,0.09511420769139223,-0.21429471550572537,0.14665120489797434,0.09436725798447058,0.12821609693035246,-0.9938925284968307,0.23429704048434485,-0.2062652437841922,0.14391350448765555,-0.023721637802730663,0.15866781442230096,-0.6756563085901696,0.11292891464403088,-0.19450196866182284,-0.14501017154590254,0.32885412866170627,0.07912629035114901,-1.1948282470494536,-0.03755731534141493,-0.44950735546609544,-0.011024669714780486,0.5873233704602365,0.08692365492123436,-1.208335203708942,0.0837244094652494,-0.25898232450550274,-0.006435613119289909,0.5406685796043831,0.10397074989707614,-1.3813196421089755,0.0408005537614966,-0.2019211461646025,-0.0018035319687433,0.4444967123913754,0.0966658302407551
0.2858411789840254,-0.0165643540420257,-0.5324833146193741,0.0005298720768172,0.3937424458369802,-0.0076620067273065,-0.7487562404187198,-0.36280388367840494,-0.6203460982886879,-0.017884450621744166,0.6574031696261824,0.006904300881523273,-0.1999191222243305,-0.0085519211588167,-0.9480737824390517,0.005827220368066238,0.5783724200834126,0.08644539515894673,-1.3591425900621654,-0.2434407949699532,-0.841159980111116,-0.032081850325618944,0.8535366003785594,-0.10219041356182779,0.1386161776038051,-0.03326235422769025,-0.7553257167584149,-0.01542095424926937,0.5235459776956518,0.1607800229118216,-0.4474095673649361,-0.17904086253968937,-1.0365360957540606,0.03640158274023893,0.6291204779756241,0.028365644073284985,-0.9890315998598715,-0.3988727432307982,-0.9844500041591826,-0.026482346911294682,0.8341948432786935,0.09512923137859736,-1.492881447377966,-0.19423879632566482,-0.4862535369149865,-0.010178698370250882,0.8264137529728368,-0.1927122870980288,0.016225721279807898,0.04143584849269971,-0.6399186923377348,-0.0019666747801694168,0.4977557205213681,0.23478213198750894,0.00875805786857825,-0.04933319441324546,-0.8649618547481496,-0.014331640128067216,0.45416707618220076,0.1619635215325671,-0.35519065324800325,-0.3161258920728026,-0.9556669032366882,-0.006914975862869238,0.5855463420997613,0.11123081917515369,-0.5191736665523373,-0.38465834737326116,-1.005225575472561,-0.03275684263233966,0.7187510527018355,0.0859487893720774,-0.8268055743560351,-0.3936883349042502,-1.0776559670992225,-0.060479342072944614,0.7965747226316736,0.09513821253251536,-1.2431272049832287,-0.43153032616533055,-1.1089084380706515,-0.08979394830577275,0.995431705023236,0.023330505052547607,-1.4962797191205708,-0.24701654067488854,-0.6550923576396348,0.0026455821662627332,0.850091707980863,-0.06678083233525817,-1.5375227809861611,-0.08432813957503138,-0.4150630113126662,-0.01008618557395992,0.7870851437830921,-0.217798936247187,-1.4479599956082656,-0.1619584883970093,-0.3458520482936884,-0.0031029659823125,0.9919306192723102,-0.1945344774038915
-0.0839726022236915,0.0353479401873659,-0.3612909188703828,0.0002611847959217,0.7709393437673882,-0.3347397577440061,-0.7291044758574013,-0.30830682910161106,-0.5918595372181028,0.008263816064154765,0.6942879354723064,-0.010463779711813781,-0.36986210225070126,-0.4548775260769115,-0.2142451681216581,0.007059069634250514,0.8546982300517919,-0.16000968263320403,-1.1857797121980795,-0.3565419130621922,-0.3060188554536983,-0.011492569903807263,0.809788056766553,-0.012417009443797755,-0.29212378279546614,-0.2581175225846736,-0.31405508867752563,0.0117387098618469,0.782560069398379,-0.24403161398750528,-0.5530789965505531,-0.6338994613519868,-0.1004317644916371,-0.07132474017110584,0.8304148017514816,-0.05596480227010783,-1.0451871691046108,-0.6438334530615857,-0.30281028165774554,-0.04104177889669206,0.8960796321675938,0.0948743559071249,-1.4319661589123203,-0.052900628219536505,-0.5688041645210138,-0.004348623143675736,0.68983401963574,0.16233759147370647,-0.03574732966762782,-0.13514242608501176,-0.48882991551169364,-0.013114635504283323,0.7665631945612007,-0.3610360360150188,-0.34142722282681354,-0.3696811169172251,-0.23520193143358686,-0.01185339927989773,0.874551997613383,-0.23321813637586186,-0.47341492529690604,-0.6904790392325894,-0.16012791687212852,-0.05412103923761738,0.9792775391193386,-0.08869959124537935,-0.6721300668548774,-0.7974921322902706,-0.21425660536697905,-0.09685264414666288,0.9624784521354571,0.04083965468278213,-0.9803517389523765,-0.8307832834384132,-0.20023766260657538,-0.08357841345410533,1.0232226498137278,0.001901624143019122,-1.3566123512457446,-0.6645578631311531,-0.3522398484920392,0.03762045682704111,0.999151085443118,-0.09954801761505863,-1.4141692923612117,-0.2017926428765806,-0.5855740742111714,-0.0016554274596861512,0.7881432447314378,-0.04239869337102825,-1.49660951383418,0.005803080667321381,-0.5233029240171634,-0.004907947035653639,0.6751547473334741,0.2677350856845153,-1.6625422129118788,0.0012208608764296,-0.4991057886573712,-0.002213009840897,0.5289070142681251,0.3462265304766195
-0.2190809328658094,-0.2661339985530668,-0.24769058121419,0.0016569500386403,0.6226369254719186,-0.295399580531007,-0.7592372555302449,-0.35938382143767095,-0.6581994210446318,-0.01256669200016182,0.6814919509068655,0.02268143667168271,-0.34051513638658215,-0.4018238365679508,-0.23649755427063335,-0.002532182556916507,0.7442168374617577,-0.08391226286020965,-1.2384653013491718,-0.44652135014618144,-0.36062673071763623,-0.03217818271284148,0.9400785634687541,-0.06803084145603727,-0.3018326145001873,-0.3621493129906006,-0.21989005702925232,-0.012054257322459655,0.7646656296414538,-0.04605655751431867,-0.5294832140313402,-1.0659884180649,-0.28334411482246624,-0.13245325894609072,0.6627807561443508,0.008887328178742424,-1.0492502195422437,-0.641546966453741,-0.28883300091294756,-0.04283192741934359,0.9001118962004097,0.0668164755960671,-1.5292891901942598,-0.14290943239862836,-0.5939191933603437,-0.007611130625390535,0.7927240128675613,0.010349211669740899,-0.0147624088890968,-0.22643207181652847,-0.23552537197925533,-0.012296341833577501,0.7169274791353077,-0.21325057932901004,-0.30822802050599896,-0.6580229551326,-0.3253646518440615,-0.07724508383265127,0.951327786040325,-0.14857829429300057,-0.45561372562637925,-0.9552054389429737,-0.23348051175613865,-0.12430233471768148,0.7564500278122511,0.04725581916825444,-0.6353828947041134,-0.8948031612699159,-0.27833765229864066,-0.13868263946758097,1.0894219881899136,0.01528878961442208,-0.9942991139815579,-0.8243272086215576,-0.18898835075407794,-0.07446093337869279,1.0548950660599021,-0.06618067479627666,-1.4461809866681978,-0.671817553453407,-0.47976661322553055,0.08530629096560999,1.0188077302078629,-0.10775961093645345,-1.513271780639254,-0.2682912389933648,-0.6558592480580563,0.002953952800264205,0.8726072320705484,-0.08943900762183676,-1.6754174625233078,-0.09136705503621112,-0.5972304740642013,-0.007292559258711065,0.8159159662658629,0.05507474756350733,-1.8256782164445964,0.0578102891298318,-0.3438944218330123,-0.002077870212499,0.984719850446242,0.222881317828065
0.3853083499043022,0.155096547582672,-0.576889847943157,-0.0006823203665522,0.6224204041679791,-0.0335625354516828,-0.7022487505195251,-0.25623969467195645,-0.5567778173780193,0.019510325205255696,0.6845464977218436,0.005040315986839239,-0.22119650320739348,0.1438012224372234,-1.0151398249643044,0.0682224234469739,0.6583381571724198,-0.11923554162982168,-1.3332491389184762,-0.0268303139415062,-1.0265523540286163,-0.021359583263630178,0.6594775917158309,-0.07170516047725894,0.1163920618500838,-0.005939063144424106,-0.7856203673803304,-0.01114708598822145,0.5748486112281006,-0.03964727921392547,-0.4491500323384944,0.3659484728414483,-1.097681881389206,0.124034392578719,0.8478556940998806,-0.03789534676353404,-0.9615921322190598,-0.09125920967294282,-0.9594674413105704,-0.011903593635424745,0.6364134667581349,-0.12773522981690189,-1.3737105878754852,-0.15015104552443997,-0.3790505491761903,-0.009130728182659316,0.7565790722595368,-0.20880986350599806,0.0032883228063581016,0.008770823110623605,-0.8407405562281344,-0.0039790391046024,0.6380593222824845,0.063104382323052,-0.001809865583887793,0.13005475443492318,-0.8931287172286945,-0.008535908182338653,0.6379731988516422,-0.24361658543670794,-0.3539714753215028,0.15059222497226527,-1.0579141706116002,0.09716336253660471,0.8490353491870968,-0.09176481074093204,-0.45052543487512553,-0.11645033822075479,-1.2521037704137872,-0.032415202389848824,0.7312988958015515,-0.16466140961190023,-0.8094999327395517,-0.04510844188638763,-1.223834661447394,0.009485801295826376,0.6412107267541687,-0.09178646805816232,-1.4272649249958647,-0.14124934416944496,-0.985974903798073,0.21636983850042946,0.6313146217190083,-0.07187786690928535,-1.4400177994721108,-0.2092894304124323,-0.6151617492958366,2.7544537409149306e-05,0.802160706681709,-0.04011247339328727,-1.6521890120006784,-0.1590335516842183,-0.4396292583770568,-0.012460892057870813,0.8919029024460725,-0.4339081873937059,-1.895589677758197,0.0292618627206157,-0.2131047049994844,-0.0023576223135708,0.6843724439282728,-0.3965720216527124
-0.2360278637139874,0.0493815099326493,-0.2212946962536461,0.0016078608537988,0.6883550617521363,0.3668676453449739,-0.6977516058221891,-0.3229133262973352,-0.5126752506844219,-0.03157210991799063,0.5592607322534462,0.024765804949148817,-0.19153893099102665,0.09519077792684008,-0.6907712918976331,0.016250631547435834,0.3293598889256916,0.050606664708997516,-1.1763787356097897,0.054092402090952785,-0.6786681321324746,0.025685403871036322,0.4356926667591979,0.06544298111614844,-0.03762846417334734,-0.20718544206886957,-0.4222001343214813,-0.020610697125808874,0.5547020724351039,0.29421501942946576,-0.4362221719812199,0.031515812635650675,-0.8496772197430376,0.025984517307208674,0.016635973222556,0.004180368047683777,-0.9685671778827434,0.21747953686968632,-0.8383080217989873,0.055302641322557626,0.2931282314079612,-0.008129047989287819,-1.3249503800643432,-0.0737040453971593,-0.4027131163564379,-0.006099002035756872,0.6784072050833525,-0.03679425437793277,0.027403060719630265,-0.04447574135356458,-0.5141943899619351,0.005394440130432963,0.5071790115345189,0.33820211406422374,-0.11002646534089089,0.010820114436590478,-0.5187500588270988,0.03179890811676997,0.36078453015948264,0.22322281621836593,-0.3125628373005126,-0.13260732170325729,-0.6915475085010436,-0.03534517632602882,0.11936224768331159,0.09492380768660756,-0.5790080478081987,0.040130850912994065,-1.0018733006440343,0.11095528535250451,0.2439943452297172,0.18842395016977737,-0.8936972397337035,0.22084591359899233,-0.9027307241160456,0.09977200384827725,0.2199667790871288,0.06057865673362489,-1.088339646250787,0.1668138117023969,-0.7438143786870388,0.12010811314493283,0.33030846372218803,0.006771768761575009,-1.2548056263049465,-0.06454776928796441,-0.5071939287687622,-0.007588001912495396,0.6276562201552625,0.07804602122082,-1.5004130617079217,-0.05069980089603027,-0.4245340052060814,-0.008672801011962036,0.7420654431584078,-0.08704665386267157,-1.6473574830919204,-0.1610380768039859,-0.529326988999728,-0.0030409388053167,0.3892487816272628,-0.2302411795196629
-0.4171883568220647,-0.1164220010223129,-0.2271500048310706,0.0006564082369315,0.4194189849508891,0.3915187096632104,-0.7715337437772648,-0.35867471143969404,-0.6857128006770501,0.0001038823008478601,0.7277505375634092,0.007765850638618205,-0.28860061265234094,-0.24796213982873933,-0.3983978374253193,-0.00010373032829566475,0.6115040588122458,-0.015151292970867036,-1.3196986818378031,-0.34812361522392365,-0.6413669482294306,-0.03358420004705294,0.9129873989027941,-0.09348710686684358,-0.21940737503698404,-0.3028252551051648,-0.2748742177548056,-0.0061767374668395825,0.6768727869145382,0.1224378429883041,-0.5472675379341999,-0.1890311010202506,-0.15278545748202532,0.009230355101475352,0.9014966090066893,-0.056435030140268655,-1.0908638199863983,-0.44102450801829757,-0.24527886859416143,-0.013756109012740929,0.7470922234151062,-0.0518687560365535,-1.5652316540588203,-0.23557513872513164,-0.5344932820981007,-0.011464247209350974,0.8811837590270312,-0.2274922073731246,0.020849514453388035,-0.10808225953326633,-0.3638206336484048,0.0023913435466887123,0.538143297631204,0.242475354996321,-0.3102555357942271,-0.21074358568825768,-0.19088060068178236,0.04008812044707016,0.5657521717326031,0.1053767112738019,-0.4626146110460196,-0.48551425981130414,-0.1703824523031025,-0.008492548344880863,0.9630115518368602,-0.08978540876542254,-0.7285159799952768,-0.5413718589952414,-0.09922579578710122,-0.02932522218432275,0.7725952984655688,-0.05131587690279484,-1.0059998157587184,-0.479260946845592,-0.15600892576170833,0.004377862772524643,0.7655076594997706,-0.10771811814199606,-1.535365112041948,-0.5231593365625207,-0.6643960205397395,0.19256407389820238,0.8991084427511822,-0.1199809044039242,-1.6175407117805545,-0.356427456468567,-0.7090402053946464,0.006916606498488305,0.9762598257740245,-0.1657892300373996,-1.7625307126775136,-0.17643491832365532,-0.5637039357157608,-0.011028450769096754,0.9287915698437014,-0.29128281599844835,-1.737846001888044,0.1584735858654874,-0.5249847931294885,-0.0035882131227926,1.0237120551493788,-0.2437487571744549
0.2827044151717874,0.0930314580407412,-0.2609234481664577,0.0015378963808201,0.5246319486156761,0.1304782451497361,-0.7118901753706397,-0.3227134223229919,-0.5502959982553974,-0.02105695785843971,0.6017520050854706,0.021895455440631817,-0.2554071279732188,-0.03754836761784963,-0.5241907163934368,0.0313901515740741,0.502659022908753,-0.06918643922031223,-1.2167360500732407,-0.35702939926010524,-0.3988601166127275,-0.02237730183738772,0.8449276473028542,-0.043538870465321566,0.025690377374141787,-0.061033886588105046,-0.4562870274424846,-0.007037451734915295,0.5023264641492722,0.12296618244321084,-0.5424127280947982,0.06433090019564086,-0.15187507917506093,0.038197061926014186,0.8169203016231092,-0.08850368498566083,-1.1446420509715909,-0.26748836216338506,-0.07878297220802827,0.015589207515724193,0.590710504507444,-0.17371817742411239,-1.4066395768453503,-0.19726118373957996,-0.3682921164818126,-0.010976854942023748,0.8055352802780256,-0.31116578110785553,0.0033610380522711286,-0.018913114977535006,-0.47609909089144087,0.0076181879459612314,0.525132963169131,0.1883845153476778,-0.19490135379230353,0.07060550938293253,-0.3336969342643309,0.04002831947199411,0.5016292302575606,-0.05688364140181015,-0.41842681753556,-0.1775632052511612,-0.23115882396433213,0.016052529191931703,0.7478743707970094,-0.1404032842980444,-0.7203608946900153,-0.34957182536280845,-0.21479803469715847,0.017834488273064754,0.6142645482316689,-0.04227830850798454,-1.025988323625547,-0.32635266513708944,-0.10090410360265589,0.045766127826115284,0.6195545467428595,-0.11754167184980158,-1.406293187052904,-0.4487700626233176,-0.29721590347950694,0.18622459423278204,0.7589386228538374,-0.13935120442232482,-1.3819009041470833,-0.31342126171352325,-0.4103558686566352,-0.009662469406241297,0.8690893718231497,-0.2240787237498777,-1.5143423869756214,-0.09754979505643346,-0.35788775206316015,-0.011538638692833374,0.7991522922202717,-0.3563554189911515,-1.648667758862324,-0.0447842768121527,-0.2251672939725308,-0.0030222382585127,0.7821980441463485,-0.2574045549887013
-0.3782805822184816,0.1465165070439154,-0.4986206614892481,4.184840460474959e-05,0.8290132572994242,-0.1171296792486469,-0.7136074307930336,-0.2807646483779868,-0.5566872730552219,0.020849097149096413,0.7055729603707666,-0.03161640897440077,-0.3639803413717946,-0.4025637791268078,-0.38269562586739736,0.023939862323979988,0.9393912366747116,-0.17911715454182198,-1.1911749154078026,-0.49782992608699295,-0.2378117077570146,-0.04199738008027423,0.9685477967916685,-0.08007494025550005,-0.29434893661719563,-0.27133543829783313,-0.3895142077878254,0.011702021293871337,0.8212386170062242,-0.27570212841504493,-0.5490315801732185,-0.35256587023325786,-0.16558115158967324,-0.01083680990824093,0.9480705342354495,-0.03975643554683658,-1.112694418772691,-0.4636202686156267,-0.12065699037929029,-0.040646250047982974,0.8241400134504067,-0.30402693845009043,-1.3206703086819762,-0.1477676497494375,-0.3114066509040938,-0.009432555238283014,0.7401360869570283,-0.26868884443321306,-0.03642409156814877,-0.050211268570576784,-0.6471834342883289,-0.008425694403363007,0.7329381691354963,-0.29616575030845743,-0.39726844603738126,-0.26207434174522654,-0.3288937824861735,0.03874946828273843,0.9994896769064967,-0.38106861725204916,-0.4604988691692842,-0.45411055424429025,-0.2571257480899167,0.004708103016413195,1.0125658621703306,-0.08883737597913813,-0.6851971059606519,-0.6473877574842368,-0.14473920835269366,-0.08770991937489382,0.9582315347627545,-0.14301159085376403,-0.9967857816912391,-0.598720289447118,-0.2031898024653087,-0.022463193989154587,0.9570436324472199,-0.22290463394142018,-1.3522824989099946,-0.6470615687587185,-0.19325195955878355,0.07102522489721097,0.9405901731098691,-0.12165934313594692,-1.2733617624930442,-0.297678297231013,-0.2681299145592142,-0.017497534230381875,0.823033776743002,-0.25693795949954057,-1.415097262123714,-0.07529173792356603,-0.25846876027541477,-0.012376256674717472,0.7582160683220361,-0.4421281625900371,-1.4961258303235616,-0.1855308440631654,-0.235473194798706,-0.0032848166735403,0.6418309682158292,-0.3362633784760837
-0.2203256580039427,-0.3162498509803493,-0.4617145290591846,-0.0005464211854331,0.547777918883531,0.3795779912833827,-0.7520223975880648,-0.42292324283643673,-0.5905296558931095,-0.053123522808108614,0.5808455734346041,0.001948728526899146,-0.2857177667661705,-0.4425496569739657,-0.3193405418384113,-0.05996717301704854,0.60146117089282,0.14173745917874636,-1.187433558454554,-0.20590644203502806,-0.45712077891888697,0.0006094527291253919,0.6777863587874795,0.010219877841275815,-0.20622924791515218,-0.42841795457546905,-0.38862260029768436,-0.027929397048208154,0.7213680079786643,0.33734451407557253,-0.47788540825235026,-1.0928436356099573,-0.6441079821844078,-0.11371889171317721,0.3774059708807531,0.12459780748736198,-1.0989954962106747,-0.42628251090494723,-0.24286141766856678,0.01014018840327761,0.6775469565393744,0.10619125622564193,-1.3759288252526591,-0.13505027823660481,-0.3994529084232462,-0.008440701148717672,0.7443590186194808,-0.15982510853134824,0.07996859663458418,-0.2397640191859205,-0.46958310513572044,-0.012835893816271857,0.5784139675393625,0.4872182514150758,-0.1928259759392117,-1.0090738437223632,-0.5923040868534124,-0.13426063286385267,0.7985610970072042,0.3672545145493463,-0.4266454807511545,-1.185247434774749,-0.5659478174289456,-0.15490020841994628,0.5881631078745848,0.31305621419228075,-0.7152402359528248,-0.6819581074340535,-0.3060265107791457,-0.014012693833196907,0.7093311650362469,0.23041994794662746,-0.9893500400036668,-0.5314057178549101,-0.14955352843819236,-0.018017426624358335,0.6993059312903459,0.07346171730143332,-1.4774770061814642,-0.4772549832658954,-0.5046313542577057,0.19442183471179303,0.825554253249997,-0.1302533560432891,-1.3741858522519141,-0.20477118283157647,-0.5231484848603117,-0.004970192694834966,0.7783197814581968,-0.06747754108425857,-1.4036458063243211,-0.04066982715717948,-0.3060816061059076,-0.010285904331263949,0.7158565023113237,-0.2457816213460357,-1.6208083566249452,0.0986209380912581,-0.1717183111246013,-0.0036079605702224,0.6436145058546312,-0.2577095173544674
