s1,s2,s3,s4,s5,s6,mb1,mb2,mb3,mb4,mb5,mb6,ma1,ma2,ma3,ma4,ma5,ma6,mc1,mc2,mc3,mc4,mc5,mc6,g1,g2,g3,g4,g5,g6
-0.0004247404569435176,0.0002072602293576864,-0.00031080829127283494,-1.6899425403060775e-05,0.00029711616168270893,9.955533748495782e-05,0.22983014229888024,-0.23176347672237327,-0.38496301539144,0.49087788437060065,-0.1972462090170948,-0.06062187183530643,0.7009430382776558,-0.5014408566603425,-1.041602868057443,0.38610582766325846,-0.4199316033577495,0.368726524320538,0.996023259272888,-0.6084139016112126,-1.4134828164020599,-0.014801728709740947,-0.5045471557161175,0.8049842030094172,1.1872308125426434,-0.5082704461095179,-1.5466456921059173,-1.1919454307579074,-0.4092687781533416,1.5455151828667026
-0.00032812156053907415,0.00023570868264677358,-0.00033221234219649176,2.3086381296444358e-05,0.0003145451286208356,-1.9414222499847256e-05,-0.13429015019937487,-0.13564494583311332,-0.3850813823249436,-0.2610972672720141,-0.1194194456629609,0.47842300530486864,0.12695465987370175,-0.4205213257539109,-0.9996391201964263,-0.976728309928324,-0.2883783223492569,1.1210638998620999,0.33014506770831686,-0.6420918434700867,-1.4776284718742458,-1.5333302319943427,-0.4197907819941538,1.6208957067399463,1.5531354055969395,-0.5586411005867727,-1.6770310149545002,-1.9079497119492745,-0.031166392651079972,2.1678658474553725
-0.0002976619940300296,0.00021633546067345577,-0.00039017894291859534,-2.2459423307807924e-05,0.00017321429069028227,0.00014482388821779324,0.1088047412826012,-0.23420489060139618,-0.45692521299818634,0.17680263346758998,0.14669540467124062,-0.04992192729147006,0.27245834619754805,-0.5858367296945007,-1.1417277640810881,0.4420402728039367,0.36647869024206614,-0.12502205406100186,0.6035720961168823,-0.6495542799802512,-1.4519909143294643,0.42788977011550267,0.3972600771722538,-0.11061969495314926,1.5715410151004479,-0.4623285603717558,-1.7389756306020627,0.06891909814691245,0.24858109826194752,0.02740537648878861
-0.0003615880313327935,0.0002627870824563061,-0.0004549180401554054,-1.801790716804419e-05,0.0002854486435781567,5.057904739835806e-05,0.23489520514034423,-0.30819604406986784,-0.4550360090246584,0.09487874468030451,-0.011576062674927834,-0.3457536835735909,0.5172033569463567,-0.6783466414526568,-1.0005333182060618,0.20875485978527156,-0.02580987625713502,-0.7607187987187779,0.8517333516885087,-0.7525251778649448,-1.2771874269619499,0.5133853722498789,0.15382255752426555,-0.8887760729594568,1.3325879066354713,-0.6541151857676615,-1.466830771686123,1.0467289871091154,0.5225766341418715,-0.8682472113440233
-0.0003973090117748157,0.00020481323540888496,-0.0004675854883959829,7.322003283594114e-05,0.0002309109050813163,-3.4990684154578844e-05,0.5746257576446442,-0.2556403079253433,-1.0262925786560402,0.5075173741489165,-0.20655027151151195,-0.49387709029525956,1.2560000875765436,-0.23678542978420553,-1.9084264022225892,0.977246908137868,-0.4912999848781694,-1.2658743799226113,1.9008073779613035,-0.06365267749072173,-2.5824318683647194,1.358321011484324,-0.7799246140210553,-2.0865321653267683,2.584280485583152,0.3222899760887921,-3.087259755340888,1.6795402945140505,-1.110828009929957,-3.0738387324571086
-0.0003064613184395881,0.0002517852221846084,-0.00043825918873530156,-3.351474436552593e-05,0.0002832323904753409,3.9706994650501315e-05,0.220717156329917,-0.34264294938273687,-0.5758010916965012,-0.1905668642083435,0.18552068255192875,-0.54186850837101,0.5048903790206611,-0.7835076081604929,-1.3155533049207715,-0.4355383135191723,0.4236831184737974,-1.2386076424125734,0.7342990150614377,-0.6863438727857252,-1.6189463628866014,0.29915520832847114,0.5974832901751373,-1.322980626832701,1.0335652708585377,-0.33510328560004066,-1.8691529819353871,1.7195921273785608,0.8150586248688017,-1.1961563451723047
-0.00037441059147624856,0.00021525156116020128,-0.00041939324015949353,0.0001213635820009884,0.0003389426523101591,0.00012350976683972448,0.45399582524025417,-0.12109431976668401,-0.909993858698389,0.5848680863194764,-0.010410413787436672,0.057654752522243814,0.9732760947622318,-0.25973382985564886,-1.9495075335077943,1.2531500551623054,-0.022695392575718766,0.12340474424270564,1.367225148399696,-0.33406178152696797,-2.171592803797544,0.850140840385875,0.37234524451727663,0.0015798781695243458,1.7898315264108473,-0.3975307001654926,-2.1111237663373816,-0.0619866907935454,1.009324255381382,-0.21963990423575042
-0.0003439811310270713,0.00020477291220455385,-0.0004214527075747654,0.0001420159439495805,0.00019910917980148213,0.00012179001511913867,0.4536449633949923,-0.5845593379794667,-0.5109391166940428,0.16037610969376626,0.14823174044667603,0.1292646936732674,0.9790314793250059,-1.1625826748448393,-1.0833118354325917,0.267613649402073,0.32419663411719146,0.28247415418827876,1.453882194800511,-0.8723198337266951,-1.4488261653483112,-0.27929100846985633,0.5215462660499777,0.4518396026603528,1.9965687267725165,-0.5405908724488158,-1.8665568281091336,-0.9043249031806329,0.7470887025445905,0.645400115199866
-0.0004083481008576584,0.00010291389296313014,-0.0002957578641868963,0.000146661177188534,0.0003381716300765447,3.6774078679968625e-05,0.3479660552163361,-0.21264308524550676,-0.49228306459234683,-0.8406367245596605,1.00128859714752,-0.11549891400000054,0.957252371164454,-0.5234153065973323,-1.1942921237094843,-1.5557490238415381,1.7025313369236685,-0.36396909364319724,1.628173558554864,-1.0172481065384629,-1.41315188623917,-0.9261284469716169,0.7044138830319677,-0.323468860048739,1.6429001258431608,-0.3704785310258469,-1.8733595143111614,-0.5865258215867873,0.3303585789656314,0.25492375637572123
-0.00041336332607144755,0.00011069960639620291,-0.0004322235914173689,2.5785538103839656e-05,0.0001505379566451026,6.70148813028959e-05,-0.2387195151051388,-0.1908875744780586,-0.768691578120178,0.2545513404497343,-0.2522442044111447,0.6676650279834937,-0.20046817246560014,-0.3429821811821077,-1.45463314811117,0.042604408282235995,-0.43350109014555815,1.3369491527653004,0.3781477114646378,-0.3665712508906623,-1.7472919590296279,-1.0316385206543541,-0.4120633007017477,1.7865107926457366,1.0290905808861555,-0.3931089543127862,-2.076533121312893,-2.2401618157080176,-0.3879457875774609,2.292267637511227
