mc1,mc2,mc3,mc4,mc5,mc6
0.996023259272888,-0.6084139016112126,-1.4134828164020599,-0.014801728709740947,-0.5045471557161175,0.8049842030094172
0.33014506770831686,-0.6420918434700867,-1.4776284718742458,-1.5333302319943427,-0.4197907819941538,1.6208957067399463
0.6035720961168823,-0.6495542799802512,-1.4519909143294643,0.42788977011550267,0.3972600771722538,-0.11061969495314926
0.8517333516885087,-0.7525251778649448,-1.2771874269619499,0.5133853722498789,0.15382255752426555,-0.8887760729594568
1.9008073779613035,-0.06365267749072173,-2.5824318683647194,1.358321011484324,-0.7799246140210553,-2.0865321653267683
0.7342990150614377,-0.6863438727857252,-1.6189463628866014,0.29915520832847114,0.5974832901751373,-1.322980626832701
1.367225148399696,-0.33406178152696797,-2.171592803797544,0.850140840385875,0.37234524451727663,0.0015798781695243458
1.453882194800511,-0.8723198337266951,-1.4488261653483112,-0.27929100846985633,0.5215462660499777,0.4518396026603528
1.628173558554864,-1.0172481065384629,-1.41315188623917,-0.9261284469716169,0.7044138830319677,-0.323468860048739
0.3781477114646378,-0.3665712508906623,-1.7472919590296279,-1.0316385206543541,-0.4120633007017477,1.7865107926457366
0.22483547103543544,0.04313354719047219,-2.7065804401504923,-1.6833027379061782,-0.4873301056890216,1.9707322574597175
0.48673195570413946,-0.08149323534778039,-2.716649293201517,0.39307943499287673,1.1363906178747092,-0.8104943811191446
0.9574457157470946,-0.5409383350729334,-1.6116261054383147,-1.158137669389403,0.6058859083825685,-0.6548399082507786
1.5437963533402292,-0.48015565314177944,-1.9003336796841492,1.1656805600075153,0.0713457415468508,-1.5178300395180484
1.3428449140182654,-0.7955260500392602,-1.3096600621527925,-2.1308411703789956,0.7545631645207048,1.0871892645960741
1.2209350106448071,-0.762851504915202,-1.4623243610576795,1.1309309361314277,0.1938122235775764,-0.19672401829429997
1.098475425539031,-0.9038735708110103,-1.4153467400620041,0.12581882891000018,0.6927944564655293,-0.24312242905717896
1.2604245797249618,-0.7556149963562568,-1.5628036386765292,-0.9696945125077113,0.7808068447910014,0.09468445157713802
0.741165190695237,-0.6354178433333193,-1.464917490809628,1.08669215130135,0.3890645210975456,0.21732748437525473
1.2218693836741503,-0.768339565404,-1.5131171613138266,-0.17717898075559804,-0.11744206094671975,0.8094744124764648
1.6309819044925902,-0.7114265502064592,-1.6830048610677724,-1.4275287115126185,0.8190367118825443,0.20838991130504703
1.1913946631341732,-0.7788588742531544,-1.2681117499992705,0.022050892544633882,-0.09958883820259137,-0.7632559656210982
0.8065161810396092,-0.645911467389772,-1.4192684137709282,-0.9395222690482143,0.6585093799693723,0.036514615807363926
1.1113887801523976,-0.7529478869400871,-1.301771679949906,0.4793444671683186,-0.026883042045399347,-0.06118340762277108
0.3032993480882098,-0.5533114057541282,-1.50280076262551,1.5407592672949817,0.9233243084804809,-0.5598562982104796
1.298713038411555,-0.5900366562639267,-1.650065739436212,1.2008378201045913,-0.23965576750784306,-1.441816015120648
1.0512372335290616,-0.639954165442497,-1.5996037682059485,-0.4779395822862016,0.3871006856658967,0.5247634249965851
0.5168411333384056,-0.4913145393045401,-1.66803454616454,-1.0753102756086697,0.028292843999915794,1.279918601900398
1.9036472908779554,-0.3473229806365491,-2.031678491380036,1.0958472057077044,-0.6238824258488843,1.4973192898324093
1.1269298506782541,-0.6954180078179798,-1.7428155020011742,-0.16670754795725956,1.078630775796468,0.43882616527563056
1.1352737039195822,-0.7690487310972298,-1.355410417324377,0.5960887088396467,0.07086819521694078,-0.5901227674686937
0.4048179191604314,-0.9057353328974205,-1.5661466711977936,0.6649470886432006,1.0966023533526932,-1.029862050231427
0.9538660997074726,-0.6205704333154926,-1.6349578399975513,-0.378891682974374,-0.010562730858625621,1.1437987073124196
0.9292796317842926,-0.7893224323767227,-1.5862472274859085,-0.1500063046669312,0.896496374806725,1.2879542918091693
1.1136432869196284,-0.5617491170608204,-1.6865551129926193,1.678593831944501,-0.04254228160539664,-2.2829088534834274
1.163649551593618,-0.43720866879398235,-1.769511211200526,1.9558691309830392,-0.3242293535814186,-2.042349197845981
0.7530708546089562,-0.6156765090169475,-1.7550737538944623,0.02408824554307501,0.8011277799679901,-0.4486686414163068
1.907589288288306,-0.1039973893314079,-2.382273607685991,0.9982667119035834,-0.45990292493416196,-2.1396571912893005
1.0948258169127554,-0.48996279761992584,-1.6512016354686265,-0.25920048916940164,-0.2913904497852631,-0.1161152533653057
1.2446397908505782,-0.33060455573687614,-1.8833954528725225,1.4218357388021945,-0.4964726562450459,-0.1557670023421539
1.122559769244287,-0.8347526271521913,-1.5044348383239359,-0.8083834469507034,0.7347353278417185,0.004595897540970992
1.2850247682762401,-0.9907881023897249,-1.382097297727543,-0.5581981713322685,0.8270525357921046,0.5854366029220373
1.2023480509861226,-0.46821833780356625,-1.993366833682342,0.4799910257714406,0.19942703441526682,-0.7119319447870223
1.1709390686457486,-0.9942654946705873,-1.1952202061671597,-0.7453685893711923,0.022897513309924192,1.0872651448799522
1.135657668004412,-0.5658963945938622,-1.7100919884868757,0.6125601109536891,0.1371556408396924,0.18233107020121236
0.9842228324969914,-0.6970385106141535,-1.4447219733317271,2.0797055496070063,-0.23442857161366085,-1.2525812042748896
0.7749702940396991,-0.7130533340572741,-1.447501152273754,0.4001726195288907,0.29311395346419145,-0.8814727229694213
0.6817056688928076,-0.6809398361103595,-1.3186877617129578,1.4707237196312088,0.43083445888281113,-1.6505983455990987
0.7857885857944378,-0.6400144934710464,-1.5469697216608542,-0.8192778570133571,0.3325113563623503,0.08320113675924501
1.4832563565734262,-0.5598073414198544,-1.4530291264962911,0.7129468002950987,-0.7177001676118913,-1.3382140555838422
0.9407989781003396,-0.7056019584196497,-1.7012218116028959,2.749364726491517,-0.287832139662442,-1.7133812420719892
2.0192969885935796,-0.532536424215545,-1.3494593269257855,0.5261459914062397,-1.0385222152477327,-1.0781297632738527
0.9731887899631678,-0.6008316099203471,-1.7211293231465683,-0.6494765289646607,-0.03211195596881711,1.7016212966047612
0.4761210012652879,-0.7021850833665043,-1.3289078319013088,-1.3177336161172422,0.02942486973282582,1.1381737536828767
1.032027581274047,-0.35973955328568064,-2.143971308585791,2.4448537100817664,0.2691443616896818,-2.145181384032409
1.082652307718,-0.37014499531965417,-2.09708425104911,2.113792953533687,0.019983149777187736,-1.8764060557818283
1.249953048842538,-0.5230230499976803,-1.697405638029698,1.986899910189316,-0.4864093869252981,-2.010820099745101
0.9562511314946751,-0.5211425327728291,-1.8587332362105986,2.029647101651242,0.10541641484668596,1.7502321979013922
0.962173718634691,-0.7985400033983945,-1.3255820092387536,0.1727492570232107,-0.24401719951822917,-0.4642182474482375
0.8101959478531725,-0.5579967175455572,-1.7431198496054596,-2.1052212794931826,0.16919384301880214,2.1368574053562743
1.3950966081114333,0.06338024237151127,-2.5764033284772143,1.3169426157550785,-0.4545079062052227,2.2332444432279335
1.781010203760584,-0.43679814712925624,-1.984141121790387,1.5191672560092804,-0.40638859386835424,-1.40489994173385
0.7404293894112718,-0.5999639357261278,-1.5785913111153234,0.24357080459817454,0.5153780257591465,-0.09682555348220462
0.24636459305860375,-0.02158377420121479,-2.206652450051369,-1.1162606011028946,-0.6875890837419909,1.660832635187421
1.200773178119422,-0.788366889690682,-1.1805807766499723,0.9189862125211715,-0.45905554143253624,-0.05165880350410951
1.483136864116835,0.10160755856140663,-2.6397616565801933,1.0404159667777821,-0.33362743620545143,-1.0882199748389332
1.189987742041323,-0.8510361719186585,-1.6758792486211653,-0.2639277641160069,1.0232115710231962,0.961351921357173
0.9407465795891619,-0.8127201930247703,-1.1321335780530264,0.2118144279651249,0.09022287838631177,-0.18290648221988928
1.3853429545506921,-0.5229721721333858,-1.8826001448318423,-1.0209986687558459,0.42476303561946993,0.7505188467494487
1.4050952000606838,-0.3536878970847983,-1.7126641212830735,0.41034365170407,-0.6067806540057901,-1.1498639040470675
0.6965331533787443,-0.44105160450614606,-1.7209321961953514,0.7184089613152638,0.15841396231422877,-1.3735510909131088
1.267621221544763,-0.03957230412180896,-2.4903772210845645,1.4337137468716035,-0.3318079447129115,2.5330552697272664
-0.17187898300605933,-0.2591736953763363,-2.0870471191994437,-1.1721609113877318,-0.8876591675333335,2.207051924431579
0.7280772714675976,-0.505077100670601,-1.8322435917019466,1.0767989238522613,0.6505079311900106,-0.8908431162695408
1.0709278131069675,0.13583707851853027,-2.793518693183665,1.9698610352988095,-0.20916414932431082,-2.5034936021265413
0.19834881743641164,-0.31942588092517904,-1.80589915278027,-1.0921409073827615,-0.6038082738220578,1.4553075627069383
1.5711522963585083,-0.9139584573938694,-1.0835166921736579,0.7775895001244724,-0.4856864464838586,-1.2050418030978567
0.9986648828883412,-0.6657491143661224,-1.6361449700674864,-0.12649190462142512,0.48959061641217805,1.252922538553956
0.8752000719895133,-0.48944859531035184,-1.8709084784842775,-0.6301646816046096,1.1228812494115983,0.45227694057011647
0.944822520257062,-0.715101568510758,-1.4506454993047027,-0.003464526030455939,0.12118223948642978,0.5454563872623367
0.9582936092763543,-0.5552187615229485,-1.62204347484237,-1.5717924581379907,0.4776130948592895,0.4558673077708466
1.5638449903962783,-0.6497858213066863,-1.7168635190864192,1.5459060263295905,-0.3878391537041868,-1.6276115873957977
1.1906944284207652,-0.34855869768207826,-1.947038830305998,1.9075114856219453,-0.21953911710789042,-2.105236558584306
0.8262681529142503,-0.7723383935056959,-1.3805537718628373,2.00239692070699,0.245624198933723,2.257514144657232
1.2454865352324793,-0.5639495621853494,-1.6622491797295798,0.6020168096566045,-0.30643891542352975,0.21758401179975373
0.5524002403938879,-0.8437450000669501,-1.1818350634051522,0.34695875530602827,0.20803882370166915,-0.9085515073928344
1.1419484542660794,-0.7164966298751769,-1.5403235080827717,-1.168324304358517,0.67622002457599,1.0291243155248049
0.9952919630279851,-0.5710198970279136,-1.615502172914025,-0.7418902587083795,0.814989976775232,-0.20742224179534524
1.6357911791742725,-0.38909473499311065,-1.7635637023451158,0.8779833713171723,-0.5322436601131466,-1.1983030645649588
0.6820101592433236,-0.6433567551964272,-1.541711730307038,-0.7154742710312184,0.07984029328771966,0.9146797602570504
0.8130371740558915,-0.6410159932440542,-1.5302823618474217,0.18448519493983984,0.60945898230267,-0.5528297181172962
1.0416863194199406,-0.3882212657402285,-1.9248331363530469,-0.3608215359508075,0.7181337866603934,-0.14780674141967795
1.1782877533828597,-0.18804008770723402,-2.117968354199008,1.2189249681298835,-0.45476405995339253,-2.3342773861505837
1.9381163223719453,0.06321978261704633,-2.542469438581816,0.5062668404252368,-0.4941832632325525,-1.826102136892055
1.393811450717564,-0.33831196489909354,-2.113175525212489,1.7855850869139207,-0.5247492858463896,-1.1609555025932694
0.8753347631434729,-0.45224742685484104,-1.8339530600176783,0.13729420633039485,0.13101255419942634,-0.5741602581072932
1.1117518886601023,-0.611550792941793,-1.8118344897589667,-2.181077069225842,0.15653383336910306,0.850212559320575
0.997167332532049,-0.426807236496197,-2.00059384376262,-2.0657344655580068,0.5215288909490345,1.1681425979545856
0.8361481127817376,-0.742757294857982,-1.3255784628828682,-0.36128809816903695,0.21840177195255311,-0.6669318387845525
0.7641218906113628,-0.44386905437806334,-2.005203728712044,-0.3349436985595534,0.7908034410278887,-0.021634601801947144
0.0980948251267488,-0.5446318299532384,-1.3288940856440377,-0.8314525067677958,-0.6159213840353288,1.4403009648536607
1.7311681166868729,-0.18279755597906483,-2.392751139590024,1.3139927381879581,-0.4823801387141133,-2.1387950911708278
1.1258309492607452,-0.5993840205598073,-1.6969969914871266,-0.034896916234569975,0.4348007847261294,0.9169503299039933
0.9171061387095529,-0.7877276072753798,-1.315740848059133,-0.4771439781839949,0.17653805515016646,0.4622230038475457
1.1581131625276608,-0.8152115415821506,-1.36227583874944,-0.6447709152851313,-0.19269149819755593,1.452528591863425
1.3575215967955354,-0.4489998469137824,-2.1094866043360665,-0.3768908692620382,0.19430036514077398,0.6286902030277047
1.9135054075637277,0.08708140829592273,-2.6534621533877556,0.9712855646925449,-0.4159790687227879,-1.4266127944541056
0.32423032603710017,-0.11576283339814383,-2.5895237846592107,-1.7051980553403938,-0.30599621974717317,1.5704369809647287
1.634866201370495,-0.23385301511554663,-1.946475061388622,0.5614226529634309,-0.7651405280459721,-1.6723062046722024
1.9061113150889268,0.02320908750609696,-2.4974605395545764,0.9875474487436253,-0.8533994362035509,-2.07040365310317
1.2484350443248515,-0.49291011269396134,-1.5111681957826835,-1.9989889460845762,1.131513778207805,0.3966104981683252
0.9560284241821393,-0.43585209512724143,-1.9714033285521093,-1.9873186646983854,0.10228671393456312,2.470037599330305
0.5983643226638546,-0.6682164232493085,-1.3982431720289317,0.5404825555341062,0.14912089370634785,0.8196837354617872
0.6994894319687428,-0.5348516925726486,-1.4927677225648806,-0.1614936528648458,0.0527972428397015,0.4378214244933034
1.3687269551838641,-0.34816062672925985,-2.126539934356511,1.5528924533150323,-0.2409828578333677,-2.168973591555366
0.7420352418378827,-0.5208406501534789,-1.7544274342722408,-0.17675023417740499,0.4214516955473654,0.9176626666932254
