s1,s2,s3,s4,s5,s6,ma1,ma2,ma3,ma4,ma5,ma6
-0.0004247404569435176,0.0002072602293576864,-0.00031080829127283494,-1.6899425403060775e-05,0.00029711616168270893,9.955533748495782e-05,0.7009430382776558,-0.5014408566603425,-1.041602868057443,0.38610582766325846,-0.4199316033577495,0.368726524320538
-0.00032812156053907415,0.00023570868264677358,-0.00033221234219649176,2.3086381296444358e-05,0.0003145451286208356,-1.9414222499847256e-05,0.12695465987370175,-0.4205213257539109,-0.9996391201964263,-0.976728309928324,-0.2883783223492569,1.1210638998620999
-0.0002976619940300296,0.00021633546067345577,-0.00039017894291859534,-2.2459423307807924e-05,0.00017321429069028227,0.00014482388821779324,0.27245834619754805,-0.5858367296945007,-1.1417277640810881,0.4420402728039367,0.36647869024206614,-0.12502205406100186
-0.0003615880313327935,0.0002627870824563061,-0.0004549180401554054,-1.801790716804419e-05,0.0002854486435781567,5.057904739835806e-05,0.5172033569463567,-0.6783466414526568,-1.0005333182060618,0.20875485978527156,-0.02580987625713502,-0.7607187987187779
-0.0003973090117748157,0.00020481323540888496,-0.0004675854883959829,7.322003283594114e-05,0.0002309109050813163,-3.4990684154578844e-05,1.2560000875765436,-0.23678542978420553,-1.9084264022225892,0.977246908137868,-0.4912999848781694,-1.2658743799226113
-0.0003064613184395881,0.0002517852221846084,-0.00043825918873530156,-3.351474436552593e-05,0.0002832323904753409,3.9706994650501315e-05,0.5048903790206611,-0.7835076081604929,-1.3155533049207715,-0.4355383135191723,0.4236831184737974,-1.2386076424125734
-0.00037441059147624856,0.00021525156116020128,-0.00041939324015949353,0.0001213635820009884,0.0003389426523101591,0.00012350976683972448,0.9732760947622318,-0.25973382985564886,-1.9495075335077943,1.2531500551623054,-0.022695392575718766,0.12340474424270564
-0.0003439811310270713,0.00020477291220455385,-0.0004214527075747654,0.0001420159439495805,0.00019910917980148213,0.00012179001511913867,0.9790314793250059,-1.1625826748448393,-1.0833118354325917,0.267613649402073,0.32419663411719146,0.28247415418827876
-0.0004083481008576584,0.00010291389296313014,-0.0002957578641868963,0.000146661177188534,0.0003381716300765447,3.6774078679968625e-05,0.957252371164454,-0.5234153065973323,-1.1942921237094843,-1.5557490238415381,1.7025313369236685,-0.36396909364319724
-0.00041336332607144755,0.00011069960639620291,-0.0004322235914173689,2.5785538103839656e-05,0.0001505379566451026,6.70148813028959e-05,-0.20046817246560014,-0.3429821811821077,-1.45463314811117,0.042604408282235995,-0.43350109014555815,1.3369491527653004
-0.0003809581363825032,0.0001189662767941968,-0.0003109012228357244,4.300447587457512e-05,0.00020485708754680587,6.847300775092435e-05,-0.7128200951087778,-0.16842333895497044,-2.3345550051105857,-0.5635864584779602,-0.3149831076881675,1.084862097638827
-0.00041501704631130565,0.00016009947091610854,-0.00039751471578508557,1.9614021446123786e-05,0.00033010795249488467,-1.009936436169312e-05,0.23597364980765106,-0.09950094323336729,-2.0451100283198613,0.33031943874707587,0.8224406529080115,-0.7595907922248585
-0.00038145843395209766,0.00016424655900326712,-0.00044734017998848685,4.054753799920263e-05,0.00026548599923081895,5.420202986705647e-05,0.5886154518930788,-0.5478496314498664,-1.230410023410127,-1.454048388810722,0.5874658303381377,-0.8480428945097649
-0.000402595262277039,0.0002672793580842381,-0.00044367652577381733,7.903227963446113e-05,0.0001742069937744617,4.68814433949305e-05,1.0786770759506303,-0.5738200286342076,-1.7803227782480362,0.096719905598737,0.43925663137941356,-0.6262139003047213
-0.0003062140077370046,0.00022694217145780016,-0.0003736141572678875,-2.698297065251154e-05,0.0002633146656885188,5.22476393438609e-06,0.7777571027168941,-1.093283913263319,-0.8650565446068891,-1.7566549640090066,0.9341860032819655,0.31993385989920875
-0.0003577103697347539,0.00013068318433795412,-0.00030468835838792785,4.945337307482589e-05,0.00016865765447260372,0.0001057987519308412,0.9665352813503757,-1.0510561465257358,-1.0627535077385106,1.4816819301746442,-0.07357908834942666,0.03739708872574229
-0.00040696265596995573,0.00015299916699618166,-0.00038376031273656963,0.00014859180345716538,0.00015026101945192494,-3.731328361755715e-05,0.3339849049957197,-0.6496021331341986,-1.080850541126784,-0.12303960961594271,0.7889799856458444,-0.22071426879029699
-0.0003631033805771011,8.759689350856803e-05,-0.00037718764047678377,-1.7222034760067118e-05,0.00023111913278750507,1.9320532062216955e-05,0.5577189410087864,-0.5932014979219074,-1.1460964173706618,-0.8470770795716185,0.8554267106779455,-0.18962665238043036
-0.0004034963620123122,7.06631694633586e-05,-0.0004302529992150639,2.570090155362692e-05,0.0002504782933696603,9.332423953090085e-05,0.18533204973963782,-0.9190154458890806,-1.153662535774512,1.3982312935550865,0.30435435070087796,0.8076925649489878
-0.0003287670573968171,0.00020842543820176473,-0.00044591272281913064,-2.4991725342538018e-05,0.00023083463187845155,-2.497703880433022e-05,0.5829096050215212,-0.7193458882323758,-1.0621200073527768,-0.09121160809646534,-0.3744794847449847,0.9717558337051213
-0.00039165689253639613,0.000151745702427597,-0.0004431059453873232,3.535365076601238e-05,0.0002457437404714824,0.00013790678628122777,1.0453517176413631,-0.9639143272406483,-1.232593433260285,-1.4500357579639291,0.365288249804793,-0.46379439838123737
-0.0003575642662427825,0.00010367275059852687,-0.00041452332845626216,0.0001358492012064616,0.0003245284017907579,6.573842596946378e-05,0.5344280451472259,-0.775319547812072,-1.3228930331940274,-0.5263680190259051,-0.16370503941971226,-0.32424116794854313
-0.00035168444181454817,9.769978199969387e-05,-0.0004439762270180836,-2.8135407740492724e-05,0.0003256414028367516,6.67272068417546e-05,0.18485247439171199,-0.5848902250316095,-1.132577640383859,-0.548112281994406,1.2530198118346536,-0.41347766493331795
-0.0004268644970109037,0.00026341652355199585,-0.00039664680917894657,2.6117517381685218e-05,0.00022652501137176984,0.00010246312324291296,0.6126051234238952,-0.8242138252199693,-1.2330851023763363,0.3383639294940314,-0.24302699665794564,0.7288913729532089
-0.00033266733037518037,0.00016853216621370848,-0.00045697859700144505,0.00014195124824745164,0.0002803780363409558,5.6859250952889795e-05,0.13616612856570723,-0.47761553825954295,-1.0671974465728244,1.1481947708475462,0.6390709959202013,-0.33183767452730195
-0.00036600493155791725,0.00022064747556349573,-0.00042787963099844006,-4.1150532221756464e-05,0.0002908947597264344,0.00012736580235284123,0.7746079279677464,-0.5622885189683883,-1.5335834967495374,0.4662297139829442,-0.16628823792422084,-0.8565206477860154
-0.0003437766131009212,0.00013173746149686139,-0.0004255462527495979,9.119410743618772e-05,0.00022021128910587606,2.6795855952777003e-05,0.5401898763135751,-0.7805758790635595,-1.1861870073390446,-0.38381142650179406,0.41509214238471615,0.5516120659329056
-0.00039897748907691266,0.00017382185759196034,-0.00036563350354956725,3.487221924736161e-05,0.0002633823919042655,0.00014233522784046215,0.32089034053014326,-0.362951664289785,-1.2470824688728592,-0.739856233493393,0.03893820220326471,0.9164966100773757
-0.0003424145917581001,8.429204493598519e-05,-0.00039433216465223353,-1.7155937674040445e-05,0.00016681776742277776,0.00012998296655997166,1.2786734558388224,-0.5488679331206252,-1.5415649050567357,0.43161903253429273,-0.3382375330509917,0.4072625489305788
-0.0004064953403917215,0.00017214645884600088,-0.0004530841831735799,-1.7015790032992584e-05,0.00024049159947114873,-5.248920610156915e-06,0.7006618036764632,-0.8571632301648955,-1.5850639630626226,0.411155160604349,1.4152291613664798,-0.03149051375189037
-0.0003678157634903201,8.327776264316356e-05,-0.0004580546996448831,6.22082050423245e-05,0.000155817021592064,6.826624052269636e-05,0.6592263116747206,-0.8279235374995921,-1.1225663055760358,0.34604340595361877,0.07773112652791385,-0.3388650469410169
-0.00041726708585265726,0.00018305833150655815,-0.00043797623942865016,-1.7755975508570998e-05,0.00014159857135531695,8.657889819652098e-05,-0.13587311203726335,-1.0984469341563396,-1.6259927809142,0.05890851793645066,1.2856203223812595,-0.5384770173224975
