count,planning_time
148,0.184887
149,0.145283
150,0.504308
151,0.198565
152,0.570905
153,0.116426
154,0.236596
155,0.083339
156,0.555206
157,0.174744
158,0.146134
159,0.425891
160,0.262875
161,0.254861
162,0.120435
163,0.188411
164,0.144138
165,0.564159
166,0.103772
167,0.139717
168,0.696601
169,0.180299
170,0.027039
171,0.327924
172,1.216778
173,0.26052
174,0.162963
175,0.989584
176,0.259832
177,0.125715
178,0.270551
179,0.161559
180,0.096682
181,0.362534
182,0.361541
183,0.262221
184,0.220725
185,0.227082
186,0.099751
187,0.417795
188,0.138551
189,0.105013
190,0.046744
191,0.116152
192,0.254401
193,0.174282
194,0.155022
195,0.393057
196,0.139389
197,0.197859
198,0.329479
199,0.284259
200,0.33858
201,0.023209
202,0.167953
203,0.582521
204,0.380838
205,0.19469
206,0.173688
207,0.571485
208,0.188045
209,0.188323
210,0.369274
211,0.147166
212,0.221807
213,0.061483
214,0.14343
215,0.303118
216,0.233054
217,0.144312
218,0.463828
219,0.634167
220,0.195955
221,0.202065
222,0.190222
223,0.11343
224,0.437847
225,0.161234
226,0.299167
227,0.154581
228,0.182313
229,0.275711
230,0.216246
231,0.165867
232,0.082272
233,0.246896
234,0.235159
235,0.169794
236,0.13328
237,0.153598
238,0.211555
239,0.220849
240,0.158423
241,0.198839
242,0.08826
243,0.130364
244,0.115397
245,0.147379
246,0.121504
247,0.395724
248,0.191004
249,0.180581
250,0.172434
251,0.15944
252,0.198365
253,0.142403
254,0.128792
255,0.189829
256,0.26887
257,0.193413
258,0.091673
259,0.11861
260,0.116643
261,0.134579
262,0.17683
263,0.184057
264,0.43071
265,0.124176
266,0.1761
267,0.179342
268,0.139406
269,0.145984
270,0.18401
271,0.139005
272,0.141115
273,0.075702
274,0.214022
275,0.152905
276,0.155836
277,0.110065
278,0.199593
279,0.136815
280,0.230938
281,0.27483
282,0.236333
283,0.119407
284,0.211225
285,0.125576
286,0.21689
287,0.130435
288,0.160715
289,0.138778
290,0.354399
291,0.43651
292,0.13811
293,0.650237
294,0.108679
295,0.223052
296,0.173505
297,0.76912
298,0.298916
299,0.168332
300,0.290353
301,0.3322
302,0.166313
303,0.575699
304,0.247958
305,0.142163
306,0.038904
307,0.241069
308,0.388361
309,0.023443
310,0.31383
311,0.158856
312,0.047823
313,0.26022
314,0.050264
315,0.198387
316,0.152301
317,0.230838
318,0.166496
319,0.181093
320,0.118166
321,0.168051
322,0.119622
323,0.263242
324,0.122123
325,0.234185
326,0.17776
327,0.199001
328,0.127554
329,0.18371
330,0.120543
331,0.336674
332,0.206264
333,0.152336
334,0.223831
335,0.133909
336,0.520726
337,0.149556
338,0.134481
339,0.108718
340,0.205022
341,0.162297
342,0.056178
343,0.167087
344,0.149472
345,0.166118
346,0.161047
347,0.123025
348,0.967477
349,0.17329
350,0.423145
351,0.265412
352,0.186225
353,0.131175
354,0.201361
355,0.215523
356,0.096092
357,0.16294
358,0.178636
359,0.045058
360,0.07832
361,0.359951
362,0.029029
363,0.221724
364,0.590699
365,0.129987
366,0.097513
367,0.152919
368,0.074597
369,0.161853
370,0.675949
371,0.16581
372,0.139327
373,0.398941
374,0.310159
375,0.124276
376,0.211446
377,0.201275
378,0.305451
379,0.14917
380,0.14982
381,0.178624
382,0.297539
383,0.279063
384,0.622689
385,0.178603
386,0.18996
387,0.552409
388,0.092822
389,0.136959
390,0.026002
391,0.220432
392,0.179474
393,0.216917
394,0.116664
395,0.221599
396,0.358188
397,0.48631
398,0.177293
399,0.204169
400,0.177828
401,0.209197
402,0.285923
403,0.262092
404,0.130632
405,0.092236
406,0.189096
407,0.205949
408,0.050328
409,0.243434
410,0.06665
411,0.210994
412,0.183617
413,0.022945
414,0.17533
415,0.14494
416,0.151254
417,0.19946
418,0.157836
419,0.168757
420,0.252493
421,0.163609
422,0.250215
423,0.118754
424,0.097242
425,0.156164
426,0.268611
427,0.212387
428,0.1478
429,0.52417
430,0.182515
431,0.223108
432,0.136313
433,0.151057
434,0.178981
435,0.136263
436,0.170873
437,0.16267
438,0.143381
439,0.069445
440,0.166936
441,0.02827
442,0.374742
443,0.426392
444,0.337164
445,0.23704
446,0.150973
447,0.2587
448,0.445503
449,0.174586
450,0.235577
451,0.241469
452,0.245765
453,0.179938
454,0.132949
455,0.125924
456,0.14997
457,0.081309
458,0.144472
459,0.238351
460,0.075054
461,0.294329
462,0.204063
463,0.173644
464,0.149773
465,0.411752
466,0.070461
467,0.149224
468,0.387827
469,0.247038
470,0.035426
471,0.140542
472,0.072943
473,0.561851
474,0.178949
475,0.194981
476,0.188632
477,0.210065
478,0.150602
479,0.744806
480,0.140965
481,0.147174
482,0.13817
483,0.364439
484,0.1513
485,0.132099
486,0.135094
487,0.256881
488,0.220136
489,0.146579
490,0.343096
491,0.155631
492,0.054954
493,0.111997
494,0.14115
495,0.236244
496,0.216391
497,0.211442
498,0.132022
499,0.352791
500,0.391412
501,0.171051
502,0.147314
503,0.186475
504,0.266289
505,0.138749
506,0.174341
507,0.279074
508,0.669821
509,0.167711
510,0.158652
511,0.172757
512,0.230568
513,0.165475
514,0.15308
515,0.120524
516,0.206779
517,0.138328
518,0.296784
519,0.208113
520,0.218026
521,0.201397
522,0.049501
523,0.213349
524,0.060807
525,0.30373
526,0.1137
527,0.052211
528,0.376657
529,0.045767
530,0.196671
531,0.180016
532,0.045256
533,0.1602
534,0.066855
535,0.11584
536,0.454699
537,0.351908
538,0.146902
539,0.114697
540,0.208745
541,0.122621
542,0.130638
543,0.166625
544,0.129346
545,0.232729
546,0.150748
547,0.129637
548,0.411031
549,0.185282
550,0.173293
551,0.212793
552,0.115601
553,0.178741
554,0.205163
555,0.046536
556,0.139521
557,0.377262
558,0.159003
559,0.195861
560,0.08856
561,0.21411
562,0.154947
563,0.15107
564,0.045017
565,0.209457
566,0.406121
567,0.168803
568,0.102745
569,0.182226
570,0.208113
571,0.140961
572,0.168363
573,0.181671
574,0.298229
575,0.302097
576,0.18178
577,0.156168
578,0.053666
579,0.490489
580,0.184037
581,0.142594
582,0.267073
583,0.111037
584,0.34842
585,0.111623
586,0.122255
587,0.145819
588,0.476062
589,0.111411
590,0.159196
591,0.16372
592,0.182977
593,0.196063
594,0.188631
595,0.157289
596,0.223454
597,0.289767
598,0.175852
599,0.135717
600,0.043808
601,0.170183
602,0.118425
603,0.159401
604,0.216762
605,0.19355
606,0.343517
607,0.152127
608,0.278956
609,0.268448
610,0.236139
611,0.721635
612,0.645895
613,0.131485
614,0.232494
615,0.481602
616,0.152437
617,0.261081
618,0.207092
619,0.623964
620,0.15432
621,0.269645
622,0.128345
623,0.356356
624,0.327253
625,0.191422
626,0.359713
627,0.26256
628,0.114458
629,0.146248
630,0.202853
631,0.17823
632,0.142884
633,0.552811
634,0.168803
635,0.212695
636,0.138873
637,0.151502
638,0.118492
639,0.166361
640,0.181938
641,0.210798
642,0.074967
643,0.037203
644,0.266516
645,0.181363
646,0.142407
647,0.209421
648,0.162664
649,0.130184
650,0.300078
651,0.137277
652,0.423659
653,0.402412
654,0.162072
655,0.073136
656,0.045108
657,0.204484
658,0.413418
659,0.271047
660,0.424484
661,0.18255
662,0.309909
663,0.159523
664,0.111803
665,0.380466
666,0.369045
667,0.192306
668,0.311075
669,0.129914
670,0.308799
671,0.604741
672,0.305043
673,0.388224
674,0.153812
675,0.157723
676,0.131761
677,0.938037
678,0.318103
679,0.244409
680,0.148123
681,0.063075
682,0.224139
683,0.269449
684,0.085259
685,0.153301
686,0.097928
687,0.154652
688,0.513072
689,0.177912
690,0.379676
691,0.172963
692,0.154685
693,0.140908
694,0.232355
695,0.331458
696,0.226805
697,0.159418
698,0.139515
699,0.188951
700,0.18605
701,0.184296
702,0.036726
703,0.203345
704,0.151789
705,0.081125
706,0.287965
707,0.019078
708,0.110733
709,0.157585
710,0.09144
711,0.128108
712,0.112586
713,0.21411
714,0.116995
715,0.141233
716,0.293076
717,0.185003
718,0.127509
719,0.139177
720,0.189825
721,0.130227
722,0.282726
723,0.121289
724,0.180598
725,0.231804
726,0.226058
727,0.133755
728,0.116911
729,0.193262
730,0.496848
731,0.377112
732,0.047168
733,0.344253
734,0.171906
735,0.191572
736,0.230566
737,0.372442
738,0.07575
739,0.153235
740,0.320519
741,0.213077
742,0.248359
743,0.226636
744,0.172755
745,0.241679
746,0.408833
747,0.06491
748,0.219763
749,0.18683
750,0.110496
751,0.379694
752,0.047713
753,0.089371
754,0.146298
755,0.124314
756,0.704135
757,0.044255
758,0.181065
759,0.032137
760,0.107338
761,0.163275
762,0.181237
763,0.192531
764,0.156092
765,0.192937
766,0.058541
767,0.13342
768,0.193275
769,0.109064
770,0.126503
771,0.170958
772,0.093991
773,0.270151
774,0.154962
775,0.133518
776,0.188692
777,0.13321
778,0.150625
779,0.073567
780,0.267267
781,0.281658
782,0.435081
783,0.219222
784,0.15503
785,0.090173
786,0.241089
787,0.150445
788,0.124526
789,0.119279
790,0.172359
791,0.238499
792,0.186844
793,0.148511
794,0.237055
795,0.161802
796,0.117721
797,0.172464
798,0.196152
799,0.189675
800,0.164162
801,0.214264
802,0.340871
803,0.148438
804,0.287237
805,0.160365
806,0.299769
807,0.184689
808,0.112656
809,0.489683
810,1.321367
811,0.311754
812,0.076663
813,0.203537
814,0.207498
815,0.187485
816,1.405896
817,0.060391
818,0.164654
819,0.178604
820,0.15719
821,0.467968
822,0.256528
823,0.462684
824,0.311501
825,0.333582
826,0.174784
827,0.049281
828,0.607667
829,0.169791
830,0.120345
831,0.162243
832,0.160365
833,0.157211
834,0.400087
835,0.243736
836,0.141418
837,0.184184
838,0.168364
839,0.695329
840,0.077431
841,0.14542
842,0.192734
843,0.098756
844,0.318941
845,0.131002
846,0.199687
847,0.149738
848,0.267067
849,0.19731
850,0.34727
851,0.157588
852,0.069911
853,0.144194
854,0.185847
855,0.228869
856,0.193383
857,0.134363
858,0.274234
859,0.167576
860,0.149786
861,0.781418
862,0.152907
863,0.168692
864,0.11966
865,0.186714
866,0.351101
867,0.275714
868,0.130003
869,0.191773
870,0.297907
871,0.152913
872,0.161116
873,0.165132
874,0.049728
875,0.485246
876,0.226134
877,0.267502
878,0.170401
879,0.371792
880,0.156972
881,0.170068
882,0.285031
883,0.170471
884,0.138218
885,0.211017
886,0.151209
887,0.202313
888,0.083448
889,0.137744
890,0.169712
891,0.672685
892,0.039503
893,0.162811
894,0.15774
895,0.293736
896,0.044523
897,0.152881
898,0.147029
899,0.13128
900,0.161564
901,0.231229
902,0.42699
903,0.314517
904,0.129079
905,0.198029
906,0.172739
907,0.030392
908,0.281524
909,0.14852
910,0.20924
911,0.210947
912,0.436151
913,0.126917
914,0.221289
915,0.047033
916,0.137497
917,0.151101
918,0.13842
919,0.877831
920,0.137428
921,0.363793
922,0.118049
923,0.303594
924,0.077605
925,0.292562
926,0.193464
927,0.64114
928,0.30101
929,0.197485
930,0.537551
931,0.241538
932,0.118081
933,0.217941
934,0.146276
935,0.132319
936,0.148166
937,0.128933
938,0.153028
939,0.22215
940,0.274285
941,0.169546
942,0.1477
943,0.148934
944,0.04812
945,0.125721
946,0.265119
947,0.201537
948,0.366902
949,1.010865
950,0.063679
951,0.189592
952,0.139456
953,0.131774
954,0.180679
955,0.904058
956,0.117625
957,0.323667
958,0.313675
959,0.216098
960,0.585751
961,0.406457
962,0.393721
963,0.198836
964,0.369195
965,0.161776
966,0.132105
967,0.166642
968,0.077876
969,0.14299
970,0.161021
971,1.12082
972,0.074457
973,0.157463
974,0.162587
975,0.144264
976,0.124923
977,0.146155
978,0.13126
979,0.152266
980,0.141603
981,0.150162
982,0.150322
983,0.189091
984,0.241374
985,0.180479
986,0.226406
987,0.166303
988,0.217346
989,0.170226
990,0.362739
991,0.177792
992,0.105963
993,0.136077
994,0.062388
995,0.160595
996,0.223299
997,0.158805
998,0.166006
999,0.088998
1000,0.144329
1001,0.416366
1002,0.1183
1003,0.18726
1004,0.237029
1005,0.524199
1006,0.183658
1007,0.168097
1008,0.161103
1009,0.122361
1010,0.112489
1011,0.021087
1012,0.184026
1013,0.155348
1014,0.153676
1015,0.143016
1016,0.162931
1017,0.149268
1018,0.309313
1019,0.531151
1020,0.167725
1021,0.253595
1022,0.032906
1023,0.273851
1024,0.036017
1025,0.289418
1026,0.083818
1027,0.204579
1028,0.072537
1029,0.120978
1030,0.143335
1031,0.181481
1032,0.144089
1033,0.133895
1034,0.198005
1035,0.612348
1036,0.421957
1037,0.144911
1038,0.179221
1039,0.087635
1040,0.105958
1041,0.211749
1042,0.088563
1043,0.173909
1044,0.19975
1045,0.173659
1046,0.138185
1047,0.293444
1048,0.147748
1049,0.117954
1050,0.354566
1051,0.148246
1052,0.269294
1053,0.187825
1054,0.177665
1055,0.158139
1056,0.178609
1057,0.110681
1058,0.629484
1059,0.127565
1060,0.256123
1061,0.185119
1062,0.202911
1063,0.21743
1064,0.290013
1065,0.377003
1066,0.200176
1067,0.278338
1068,0.40597
1069,0.156466
1070,0.683317
1071,0.380119
1072,0.14973
1073,0.205163
1074,0.086406
1075,0.16746
1076,0.131788
1077,0.229315
1078,0.028589
1079,0.297525
1080,0.467072
1081,0.099781
1082,0.277149
1083,0.14899
1084,0.18019
1085,0.132863
1086,0.266132
1087,0.185884
1088,0.479919
1089,0.195481
1090,0.151363
1091,0.232443
1092,0.166843
1093,0.051979
1094,0.168951
1095,0.409611
1096,0.147331
1097,0.140975
1098,0.192954
1099,0.182834
1100,0.158721
1101,0.168567
1102,0.322069
1103,0.212667
1104,0.689497
1105,0.057611
1106,0.153386
1107,0.149973
1108,0.046797
1109,0.139323
1110,0.132434
1111,0.174498
1112,0.067478
1113,0.153508
1114,0.239024
1115,0.367481
1116,0.567811
1117,0.19972
1118,0.220818
1119,0.271668
1120,0.23362
1121,0.066429
1122,0.170508
1123,0.131509
1124,0.254209
1125,0.275479
1126,0.047692
1127,0.460101
1128,0.305886
1129,0.133353
1130,0.138167
1131,0.190631
1132,0.107007
1133,0.211532
1134,0.16563
1135,0.144019
1136,0.214649
1137,0.113656
1138,0.24027
1139,0.16806
1140,0.171934
1141,0.450423
1142,0.154927
1143,0.077261
1144,0.166388
1145,0.205105
1146,0.144851
1147,0.256894
1148,0.176173
1149,0.205163
1150,0.093956
1151,0.209159
1152,0.807737
1153,0.17
1154,0.047618
1155,0.139014
1156,0.287746
1157,0.209399
1158,0.202529
1159,0.174081
1160,0.414427
1161,0.147985
1162,0.164784
1163,0.262855
1164,0.803738
1165,0.207098
1166,0.164108
1167,0.132709
1168,0.248108
1169,0.399228
1170,0.128127
1171,0.185335
1172,0.156046
1173,0.24611
1174,0.145586
1175,0.068526
1176,0.189632
1177,0.072575
1178,0.205419
1179,0.120005
1180,0.192822
1181,0.170895
1182,0.196849
1183,0.098546
1184,0.20981
1185,0.239094
1186,0.14894
1187,0.520369
1188,0.173746
1189,0.247241
1190,0.321452
1191,0.238296
1192,0.1583
1193,0.124981
1194,0.264129
1195,0.039114
1196,0.25161
1197,0.347346
1198,0.271748
1199,0.244726
1200,0.037617
1201,0.059949
1202,0.251958
1203,0.110082
1204,0.069197
1205,0.15442
1206,0.245265
1207,0.039338
1208,0.142225
1209,0.264432
1210,0.222366
1211,0.180179
1212,0.157925
1213,0.16942
1214,0.348076
1215,0.231782
1216,0.182938
1217,0.171331
1218,0.255566
1219,0.200065
1220,0.176661
1221,0.415483
1222,0.143938
1223,0.213766
1224,0.543478
1225,0.19257
1226,0.180928
1227,0.174383
1228,0.172786
1229,0.120678
1230,0.165333
1231,0.240446
1232,0.194431
1233,0.151286
1234,0.132636
1235,0.148346
1236,0.158806
1237,0.171775
1238,0.22601
1239,0.202682
1240,0.118614
1241,0.182483
1242,0.198102
1243,0.167196
1244,0.2101
1245,0.196424
1246,0.18631
1247,0.313377
1248,0.092605
1249,0.03585
1250,0.150521
1251,0.195197
1252,0.341214
1253,0.188962
1254,0.127741
1255,0.190063
1256,0.021106
1257,0.117037
1258,0.168978
1259,0.068462
1260,0.173279
1261,0.249142
1262,0.141624
1263,0.254375
1264,0.194345
1265,0.157535
1266,0.188796
1267,0.1567
1268,0.204591
1269,0.19271
1270,0.241348
1271,0.164844
1272,0.170619
1273,0.203808
1274,0.136279
1275,0.135319
1276,0.052839
1277,0.657247
1278,0.149969
1279,0.034211
1280,0.163543
1281,0.176295
1282,0.274726
1283,0.19353
1284,0.134243
1285,0.341175
1286,0.159667
1287,0.084481
1288,0.390481
1289,0.654632
1290,0.091872
1291,0.292987
1292,0.150506
1293,0.212655
1294,0.114773
1295,0.2218
1296,0.216694
1297,0.148712
1298,0.115803
1299,0.20904
1300,0.135838
1301,0.214649
1302,0.174049
1303,0.247513
1304,0.101768
1305,0.1509
1306,0.140557
1307,0.139794
1308,0.424938
1309,0.180591
1310,0.074219
1311,0.301863
1312,0.18118
1313,0.169438
1314,0.22039
1315,0.19187
1316,0.150584
1317,0.070452
1318,0.160855
1319,0.205501
1320,0.354803
1321,0.268442
1322,0.243598
1323,0.212233
1324,0.131413
1325,0.286567
1326,0.142052
1327,0.22537
1328,0.188168
1329,0.115093
1330,0.494777
1331,0.268432
1332,0.258684
1333,0.155463
1334,0.174211
1335,0.190511
1336,0.129005
1337,0.15463
1338,0.078325
1339,0.179361
1340,0.286938
1341,0.153229
1342,0.733904
1343,0.135759
1344,0.377849
1345,1.66951
1346,0.039145
1347,0.150687
1348,0.198419
1349,0.544716
1350,0.182622
1351,0.63068
1352,0.105267
1353,0.186533
1354,0.163381
1355,0.406872
1356,0.152629
1357,0.1486
1358,0.398264
1359,0.063076
1360,0.472974
1361,0.35936
1362,0.080993
1363,0.280042
1364,0.285047
1365,0.121973
1366,0.219102
1367,0.409733
1368,0.163235
1369,0.198895
1370,0.462964
1371,0.205656
1372,0.026131
1373,0.214641
1374,0.263617
1375,0.081176
1376,0.140267
1377,0.036006
1378,0.173878
1379,0.153795
1380,0.832814
1381,0.058273
1382,0.26739
1383,0.160814
1384,0.199768
1385,0.146228
1386,0.128317
1387,0.111233
1388,0.169973
1389,0.210742
1390,0.049074
1391,0.190365
1392,0.172835
1393,0.201896
1394,0.19577
1395,0.16873
1396,0.157459
1397,0.201108
1398,0.136239
1399,0.043374
1400,0.151651
1401,0.174361
1402,0.160982
1403,0.042368
1404,0.176677
1405,0.152137
1406,0.198419
1407,0.23023
1408,0.182325
1409,0.175136
1410,0.132112
1411,0.13369
1412,0.742166
1413,0.28231
1414,0.425545
1415,0.178466
1416,0.440852
1417,0.074954
1418,0.140954
1419,0.26971
1420,0.178925
1421,0.135724
1422,0.177035
1423,0.062582
1424,0.630284
1425,0.185547
1426,0.159511
1427,0.083113
1428,0.205626
1429,0.162056
1430,0.152181
1431,0.25937
1432,0.303308
1433,0.185453
1434,0.541813
1435,0.690542
1436,0.133907
1437,0.196673
1438,0.165688
1439,0.326038
1440,0.267168
1441,0.158167
1442,0.170964
1443,0.192605
1444,0.155645
1445,0.188977
1446,0.130164
1447,0.196901
1448,0.054607
1449,0.20577
1450,0.151534
1451,0.177171
1452,0.204439
1453,0.328696
1454,0.066052
1455,0.302426
1456,0.174249
1457,0.158011
1458,0.475064
1459,0.166036
1460,0.196331
1461,0.19123
1462,0.178123
1463,0.169001
1464,0.153993
1465,0.172785
1466,0.32587
1467,0.408127
1468,0.048871
1469,0.104496
1470,0.202651
1471,0.175766
1472,0.112809
1473,0.129186
1474,0.204462
1475,0.184429
1476,0.103648
1477,0.119871
1478,0.135643
1479,0.153952
1480,0.02908
1481,0.144933
1482,0.16144
1483,0.12307
1484,0.237129
1485,0.133352
1486,0.037321
1487,0.194242
1488,0.244904
1489,0.143202
1490,0.172385
1491,0.146556
1492,0.216355
1493,0.416768
1494,0.192634
1495,0.154692
1496,0.122253
1497,0.138385
1498,0.174901
1499,0.130322
1500,0.259804
1501,0.175523
1502,0.170924
1503,0.22772
1504,0.558722
1505,0.151068
1506,0.459299
1507,0.145169
1508,0.200009
1509,0.118984
1510,0.23319
1511,0.253136
1512,0.163697
1513,0.239066
1514,0.213307
1515,0.11784
1516,0.161492
1517,0.343852
1518,0.160793
1519,0.284665
1520,0.055198
1521,0.256836
1522,0.192084
1523,0.635503
1524,0.181384
1525,0.184415
1526,0.127172
1527,0.172727
1528,0.136213
1529,0.120041
1530,0.043676
1531,0.298206
1532,0.207551
1533,0.220137
1534,0.355153
1535,0.417483
1536,0.534107
1537,0.163449
1538,0.258981
1539,0.210148
1540,0.099428
1541,0.255801
1542,0.184251
1543,0.152166
1544,0.221045
1545,0.159093
1546,0.966844
1547,0.116535
1548,0.185431
1549,0.207458
1550,0.142202
1551,0.532948
1552,0.133528
1553,0.158138
1554,0.477037
1555,0.201747
1556,0.256957
1557,0.228954
1558,0.205381
1559,0.033454
1560,0.23384
1561,0.043801
1562,0.258847
1563,0.357134
1564,0.121024
1565,0.24568
1566,0.178848
1567,0.215873
1568,0.309154
1569,0.276481
1570,0.666303
1571,0.129602
1572,0.407841
1573,0.038804
1574,0.129457
1575,0.6285
1576,0.198828
1577,0.195328
1578,0.140221
1579,0.243392
1580,0.219648
1581,0.337661
1582,0.326261
1583,0.146086
1584,0.138987
1585,0.141166
1586,0.151376
1587,0.482483
1588,0.344861
1589,0.648201
1590,0.133271
1591,0.112772
1592,0.030135
1593,0.023413
1594,0.255831
1595,0.284414
1596,0.070969
1597,0.411512
1598,0.123776
1599,0.279657
1600,0.126673
1601,0.202395
1602,0.149839
1603,0.188477
1604,0.222648
1605,0.420746
1606,0.503666
1607,0.164264
1608,0.207666
1609,0.145806
1610,0.128984
1611,0.085256
1612,0.168495
1613,0.140628
1614,0.123319
1615,0.335963
1616,0.151365
1617,0.265434
1618,0.208263
1619,0.175264
1620,0.23652
1621,0.162846
1622,0.18541
1623,0.735423
1624,0.173676
1625,0.312182
1626,0.083269
1627,0.21296
1628,0.562983
1629,0.281824
1630,0.181193
1631,0.079678
1632,0.148501
1633,0.192796
1634,0.126487
1635,0.182487
1636,0.155129
1637,0.101877
1638,0.267168
1639,0.163336
1640,0.127527
1641,0.172969
1642,0.249634
1643,0.156014
1644,0.143697
1645,0.209243
1646,0.388866
1647,0.596956
1648,0.197369
1649,0.038621
1650,0.190718
1651,0.031833
1652,0.175983
1653,0.171922
1654,0.178867
1655,0.214783
1656,0.187594
1657,0.066341
1658,0.239067
1659,0.133386
1660,0.319563
1661,0.125988
1662,0.207172
1663,0.137805
1664,0.499796
1665,0.296767
1666,0.184035
1667,0.137134
1668,0.235184
1669,0.249592
1670,0.195562
1671,0.29405
1672,0.24251
1673,0.173278
1674,0.154458
1675,0.066
1676,0.159607
1677,0.359311
1678,0.809424
1679,0.075203
1680,0.154578
1681,0.674864
1682,0.105567
1683,0.139183
1684,0.318451
1685,0.227646
1686,0.163571
1687,0.149654
1688,0.181487
1689,0.259013
1690,0.217809
1691,0.180461
1692,0.174563
1693,0.199418
1694,0.017962
1695,0.512846
1696,0.271373
1697,0.174041
1698,0.121044
1699,0.16895
1700,0.523183
1701,0.167622
1702,0.227989
1703,0.169211
1704,0.20487
1705,0.224957
1706,0.229393
1707,0.107129
1708,0.246128
1709,0.158718
1710,0.166204
1711,0.200262
1712,0.348812
1713,0.14984
1714,0.094485
1715,0.224545
1716,0.146256
1717,0.169679
1718,0.175798
1719,0.196861
1720,0.17163
1721,0.196013
1722,0.133918
1723,0.169565
1724,0.615406
1725,0.1571
1726,0.165073
1727,0.101604
1728,0.207462
1729,0.151309
1730,0.125908
1731,0.130393
1732,0.240569
1733,0.203778
1734,0.153141
1735,0.178077
1736,0.195397
1737,0.240055
1738,0.30019
1739,0.24238
1740,0.140793
1741,0.542868
1742,0.058725
1743,0.175571
1744,0.219651
1745,0.173771
1746,0.029053
1747,0.121941
1748,0.166374
1749,0.213357
1750,0.279196
1751,0.204247
1752,0.517927
1753,0.173687
1754,0.191896
1755,0.936369
1756,0.233106
1757,0.215736
1758,0.190037
1759,0.016936
1760,0.178141
1761,0.32592
1762,0.141752
1763,0.19218
1764,0.158277
1765,0.20206
1766,0.183336
1767,0.025656
1768,0.152589
1769,0.161038
1770,0.214005
1771,0.45534
1772,0.212187
1773,0.140191
1774,0.187601
1775,0.177103
1776,0.251209
1777,0.190802
1778,0.112727
1779,0.037963
1780,0.151119
1781,0.320506
1782,0.178013
1783,0.190695
1784,0.164684
1785,0.126505
1786,0.141675
1787,0.206918
1788,0.159974
1789,0.254506
1790,0.469522
1791,0.099547
1792,0.058577
1793,0.146807
1794,0.203358
1795,0.193083
1796,0.186022
1797,0.387671
1798,0.179281
1799,0.196306
1800,0.22461
1801,0.222643
1802,0.207858
1803,0.171207
1804,0.044905
1805,0.229837
1806,0.078813
1807,0.363077
1808,0.714465
1809,0.203046
1810,0.047127
1811,0.189528
1812,0.170158
1813,0.170928
1814,0.177575
1815,0.22183
1816,0.154661
1817,0.126891
1818,0.230353
1819,0.231362
1820,0.139352
1821,0.140795
1822,0.169005
1823,0.159757
1824,0.227549
1825,0.252328
1826,0.304128
1827,0.169029
1828,0.193829
1829,0.202929
1830,0.214962
1831,0.328215
1832,0.210263
1833,0.195692
1834,0.628424
1835,0.545209
1836,0.159903
1837,0.186869
1838,0.334655
1839,0.137754
1840,0.296221
1841,0.177884
1842,0.134564
1843,0.180963
1844,0.169568
1845,0.157032
1846,0.182164
1847,0.269654
1848,0.258752
1849,0.159481
1850,0.255698
1851,0.251734
1852,0.202612
1853,0.142457
1854,0.158524
1855,0.273667
1856,0.203615
1857,0.060113
1858,0.172347
1859,0.178864
1860,0.407929
1861,0.281961
1862,0.118466
1863,0.182998
1864,0.252774
1865,0.153062
1866,0.535029
1867,0.177841
1868,0.083753
1869,0.22783
1870,0.621586
1871,0.282884
1872,0.18384
