s1,s2,s3,s4,s5,s6,ma1,ma2,ma3,ma4,ma5,ma6
0.0382796402497263,-0.6482643144589861,-0.3614555544370619,0.0001230340141891162,1.0109262838601554,0.007241252519583519,-0.7669921605428305,-0.9913533756889167,-0.5867114581128181,-0.6149773491771399,0.6451898549963418,0.40284569727084
-0.046916886992216966,-0.7351722211674385,-0.3496892114701433,0.00020625789792028115,1.0859829908790806,-0.07846063610686382,-1.0203664586124996,-0.6865365472405428,-0.5749390115357096,0.9110478919791571,0.631066570796081,-0.7993424201916128
0.22750954052081784,-0.13196214861536681,-0.36889021060328453,-4.5660033404892886e-05,0.5024311198248235,0.19688911999735215,-1.0751377946703915,-0.8065726407677651,-0.5428400949465043,0.8836526823153262,0.684067913035483,-0.3274570747678922
-0.23102580583230115,-0.3780868402328599,-0.239403263049085,-0.0003002033885994848,0.6184646138229741,-0.2618539143563945,-0.9450996901192205,-0.6817842665176047,-0.5366775461594715,0.6236958133015278,0.5806513099006357,-0.7998969987707321
-0.076378907778067,-0.24111122424387865,-0.48322664446760566,-8.060023189493393e-05,0.7253087754230592,-0.10725826161675123,-0.8744181422343184,-0.8414067411955646,-0.59797282912403,-0.08738209597093255,0.09550909712189926,-0.7209750744784407
0.058044826383476966,-0.5840121367680089,-0.016858889039901293,0.00036181647452337984,0.602151026997233,0.026850371910447812,-0.8462920491300536,-0.6673193980177274,-0.46149470304118767,1.7186268467111545,0.22907578986255728,-1.0909112314233358
0.06059707227723443,-0.6004921338833134,-0.2209178355697734,0.00025078333896377814,0.8225379792133785,0.02918910948625264,-0.8878080930386298,-0.19147720580019448,-1.3647544008626922,0.16536490865370765,1.4522842575551846,-0.13574187193190512
-0.17852163935017273,-0.17386221344426112,-0.6927362488783011,-0.00014430390788078284,0.8678744174658855,-0.20925481810631652,-1.2584853282881983,-0.48731759002049624,-0.9378804261141578,1.1526712936206063,1.091139894862456,-1.2391250044551112
0.1639095839697564,-0.16648690666137966,-0.7353235384469725,0.0003831547946688829,0.9029215049844126,0.13249874852998467,-1.3785327509213947,-0.6319529660714929,-0.6747523437948285,0.7616487109884,1.1156314656294406,-0.16925572901502092
0.01268577009164229,-0.708197532318211,-0.0532589735465514,0.00014800767032596696,0.7626486733074858,-0.018466117689691863,-1.0341644544412887,-0.5365456084047818,-1.0160965476214712,0.3017159443251544,0.8425845592570006,-1.6351815888724552
-0.24221075272866432,-0.8326019995337957,-0.35673243574609437,-0.0006594505200556711,1.1907182787516923,-0.2726450424294038,-1.0194684412244654,-0.7403985070690651,-0.589151402722128,-0.04930101881618375,0.821230517520904,-0.31286561599339247
-0.10817946108262255,-0.6741644853622875,-0.34102187253838956,-5.7344173156614886e-05,1.0163996105131279,-0.13905273835378296,-0.9064724472550687,-0.9714905237711662,-0.482325591302705,-0.22678682594578387,0.3616350020811212,-1.3072186904185497
0.09207359356507006,-0.6601494177724074,-0.3364055774554462,0.0002980411221198409,0.9976936359505277,0.06087113050350457,-0.8770556250935869,-0.7064575778541226,-0.7292627278522961,-0.14846227158390424,1.0692954819274,-0.8065034318861836
0.26956430946190846,-0.5486397956392697,-0.3450450478733966,0.000605921036074264,0.894722328620877,0.23823571283653422,-0.4590405334704336,-0.49774391773090493,-0.844916328455259,-0.7872419445187884,1.0852152388763392,-1.2599496893391535
0.005578133650801398,-0.5022770242683698,-0.07492139647366436,0.00021751452081186784,0.5784331634686062,-0.02570923657896973,-1.423746725203408,-0.17800996493344276,-1.2317663253972557,0.6706239195639315,1.576120005782797,0.25143017630737596
0.06777157980297499,-0.09937184325081194,-0.620405509994499,0.00028446655207492455,0.7209903338766459,0.03665457468253752,-1.0539066337088177,-0.9568959472744141,-0.8403614368636304,-0.09693337055837624,1.1154167576416394,-0.9676877757523092
0.14764417315283218,-0.7347930980424859,-0.12354689607174318,0.00046754095708489984,0.8594794581913021,0.11658900184053689,-0.5427907528170774,-0.8586998207292424,-0.48809822965891014,-0.7026653246430373,0.8131231259437933,-1.5515032380180886
0.08587385591529806,-0.07686961998246389,-0.46723874085255357,0.0004976844565689476,0.5454493433222165,0.05430755239086249,-0.6404255822087329,-0.5232257680685142,-0.816745559656137,-0.7488532985316063,0.872257164237255,0.13843277048791808
-0.23846955783817947,-0.2706754445510775,-0.2514690098235164,-0.00024589527006479983,0.5231804117868171,-0.2691508071896518,-0.984431528521962,-0.504341009157785,-0.8645144714216311,0.1711032839589061,0.8380127188865049,-0.5233945268804904
0.12989812694547265,-0.13773547518095963,-0.342936394073063,0.0005772864608717398,0.4819090623044886,0.09842861575121464,-0.6880929179431695,-0.8767153510772248,-0.7549675375807782,0.13760533603606578,1.1896440075474914,0.6616885812381245
-0.08318551901059923,-0.8643597110847665,-0.33536605860512303,-6.274102624104216e-05,1.2008637947779617,-0.11429038171975492,-1.3143401887174055,-0.6497623436998081,-1.2059094812310378,0.2819722899460545,1.7954579833002586,-0.6304020607929754
0.20528346649263618,-0.33568603431610633,-0.12674648414816314,0.0007792028801842932,0.4635331865521142,0.1735017133335166,-0.8726030337040183,-0.792793029982857,-0.6370378253996986,-0.45283855002639734,0.706123649988317,-0.2693433045183758
0.05449325428042151,-0.566072263471824,-0.27681934426433763,0.0003015667297061597,0.8441527619249065,0.023281675694589055,-0.921592438205591,-0.7632747105670047,-0.7189370990329492,0.30506063373919046,0.6529810836298718,-0.4466263545208153
-0.03448471102698214,-0.32612568153187205,-0.2650835058587848,5.547473359079902e-05,0.5923508338459689,-0.06560009562626945,-0.6591417171557494,-0.5133651938640984,-0.9785534583526181,-0.7695817035430441,1.0459813613211466,-1.2126255487156672
0.048004842857523045,-0.19305175256968443,-0.449170708555477,0.00041083385387796767,0.6433785919049866,0.016846245296338047,-0.9036678680336703,-0.715983748418784,-0.42198863606029136,-0.41958253384111366,0.3349960063997688,-0.4105989246292265
-0.18651456086869533,-0.38757627104418724,-0.627822876333469,-0.000338681895814652,1.0169453356249036,-0.21720855403251704,-0.7765228737865355,-0.49391706181519446,-0.9351345050172083,-0.4476524187782718,1.247451625485361,-0.945536112683334
-0.167872718184646,-0.04828635245791446,-0.43490667234451763,-0.00013997243882890587,0.4844796266950242,-0.19871912357214772,-0.4636277301239962,-0.5794347906789298,-0.8684291214446461,-0.444951839378118,1.1384901057739594,-0.2320831584058302
-0.23631196464682258,-0.6988926247443459,-0.353491154666294,-0.00022733537312813468,1.0535045343104352,-0.26729665990101914,-1.004057354584672,-0.8107438531861397,-0.6714504716325572,-0.018746285097862997,1.2237172076090224,-0.8930303591915589
-0.024154559907279882,-0.5822617383540987,-0.09214808829168852,8.1689592074774e-05,0.6755060989853687,-0.055508387734993114,-0.7726105806140835,-0.5775882514943768,-0.7595569058732441,0.052061745184383966,0.9769230161779776,-1.0450123248238383
-0.1459805454884151,-0.8907906854033962,-0.24771078770346655,-6.045003775501101e-05,1.1393664444192773,-0.177127512922568,-0.9767142713142771,-0.4591795149112028,-0.8396786595001522,-0.5498674180334853,1.1359901832394081,-0.661405527878674
0.21997301704353234,-0.3733181196321622,-0.6615198266933238,0.0004407331768865319,1.035790604344231,0.18883467124483921,-0.6637379624119134,-0.4778541677806424,-1.039673127589166,-0.6357842226602171,1.046399076885081,-1.0725457727711416
0.09517820265138521,-0.10159786112499081,-0.3699890302679343,0.0005301622661955108,0.4728394415374426,0.06363308615421293,-0.9490076560434243,-0.7075712123989925,-0.5082520554079666,0.2888938760064421,0.5943789047881398,-0.5154750701724471
-0.11817980729432342,-0.45025474622473816,-0.5587447441467788,-0.00025338908137140237,1.009977604858097,-0.1491661787001588,-0.8625364338289567,-0.5532517903695611,-0.7307195826552858,0.2490435501716768,0.7947542593166533,-1.4024278292866612
0.1934564732487214,-0.9539022052693253,-0.2790219370613407,0.0003105453264913294,1.234072418154608,0.16226214154834562,-0.5469552621344029,-0.7466496099794124,-0.8162309687714366,-0.6007553282933367,1.0000428810914277,-0.8671485452682592
0.2407059799206337,-0.06556179730793854,-0.43606904009743097,0.0007739749573847376,0.5028740864205528,0.2092514932524585,-1.0029109072719578,-0.7457781215460795,-0.6501459980616711,0.6813913819389819,0.5941697140986885,-0.9787488082294209
-0.1221903906593278,-0.4273527853416894,-0.20268678506658322,-4.2402165848720585e-05,0.6311624295073095,-0.15313757468392986,-1.1463382079184878,-0.6908817562522664,-0.6606884605559957,0.8218642774653786,0.5668909388479504,-0.6211015397130248
-0.01936992256898673,-0.33903020484879676,-0.2697949177935701,0.00020749364274408322,0.6098657810348973,-0.05049963826432613,-0.8074623255262198,-0.5161003656047649,-0.7019932734445753,-0.4837979497494434,0.8023378722132906,-1.0948512581032679
-0.20350605223743656,-0.28987408881368815,-0.3699234768481938,-0.00016123169246284874,0.6609070551567937,-0.23445769497067648,-1.0854334394738532,-0.4792967033291442,-0.7648724495962183,0.21579509460365803,0.8022772371767564,-0.329026464285806
-0.011661814741557919,-0.08652664157705647,-0.6521628641716193,5.858242385414769e-05,0.7398255108746179,-0.04270920662380551,-0.7579181952374237,-0.624752647500447,-0.7149820936430382,0.0881859509675758,0.7434104776103351,-1.0267040798332334
0.14908530989884117,-0.3508542746130292,-0.5397122474504137,0.0004743101491690993,0.891585190337719,0.11787471129559446,-0.8791860960581195,-0.22870519320980745,-1.156418363241206,-0.5610913652336862,1.4480901798138126,-0.5366213689000086
0.06340854401759,-0.009166690988982928,-0.629824290211392,0.0003981544665956349,0.6404675212046387,0.0320029027956501,-0.3100539908810561,-0.17976751103175603,-1.3673644897039885,-0.6370184910275192,1.756748988761292,-0.5854117999036768
0.0655402263737308,-0.440630700123986,-0.14914886238995262,0.0004600043577678292,0.5906845740970832,0.03426684828828641,-0.8966209998050123,-0.7209572289313628,-0.4403528188571725,0.14042798908211718,0.40112768863053394,-0.4265104687244288
0.2070480255068583,-0.7136358455864897,-0.21664781482240159,0.0004708425701966945,0.9312654946007592,0.17577749526734543,-1.0303135945631496,-0.7963676228781612,-1.0333151347605345,-0.34926273749985987,1.120738369654754,-0.3231746089635203
-0.006998748662318199,-0.3126498420536157,-0.703928450962918,-0.00019651709756729474,1.0178850959956662,-0.03788417947282863,-0.9106230796607958,-0.6186864219443285,-0.6909197749054327,-0.035646987652007266,0.877420631419059,-0.9989148907171718
-0.030850993390118653,-0.17649068398928325,-0.3036912046212521,0.0002559900188217057,0.481121506360771,-0.0619128274080909,-0.8768320655354492,-0.6131082095121906,-0.7631165654472022,-0.4934603266303274,0.8129520787671193,-0.7497146739273427
0.1857934663898213,-0.2685052881582024,-0.2473767039447159,0.0005493733858781269,0.5168882471884304,0.1543214436631084,-1.142687758569489,-0.5148575600252402,-1.0528443755879482,0.6107647009238262,0.9015728321187387,-0.3628774667659974
0.346838152528937,-0.5811880170902946,-0.0715749677832509,0.0007856863489337229,0.6537575519666676,0.3151499412199277,-0.6353938309499523,-1.0304423158630065,-0.5248975167004066,-0.8864674099062066,1.241834357381208,-0.7630419839591783
0.16712075503814816,-0.08171460173671186,-0.44429972800224427,4.5170821012519013e-05,0.527150940051234,0.13638126564404107,-1.0061353861949094,-0.5812922750812636,-1.0664195689870852,0.009615931604854362,1.3560283037985366,0.39771951852016274
0.19318064843553895,-0.007638031690229141,-0.5782072919287948,-5.242104139746573e-05,0.5869897036689604,0.16225409109068778,-0.8809041273023843,-0.4855488211638637,-1.0219674783743058,-0.1437723546540745,0.8580307126946342,-0.1232631582446575
0.19678014814967515,-0.7485907022791931,-0.33054089107788087,0.00039597176514227783,1.0803693233588234,0.16574395903616956,-0.8249460953115496,-0.6169163109580336,-0.7006835491484883,-0.3055729577675663,0.8980098943593752,-0.5284409794478714
-0.0668580123662803,-0.54822285624223,-0.17619766703227846,0.00013006256607450695,0.7257644449549225,-0.09814967978500544,-0.7480137117853118,-0.7141111395388443,-0.6868165951941426,0.08925951120339781,0.6610148012499082,-1.0504720966394259
-0.17758755460935483,-0.24011673982937598,-0.40617417051086413,-0.00010748748177835665,0.6474842636303153,-0.2085350721593766,-0.819359845169581,-0.5963091434956485,-0.6926053089585195,-0.26976399918267113,0.7078144494105468,-0.9479915143647815
0.22232732249406606,-0.7628216139312434,-0.369020893643615,0.0003762787242980181,1.132832312952945,0.19119598638156443,-0.9990881834274311,-0.874242520753453,-0.7333712268349059,-0.5169866170304714,0.8191779110936434,-0.13560660005903935
-0.20826378840132165,-0.718889544478257,-0.3420275930545884,-0.0003163788146771651,1.0620201868678212,-0.23936547354810678,-0.987713852199128,-0.7034162202532008,-0.7482836030308804,-0.2576566194764099,1.3585963767487377,-0.7494989545547341
-0.09973351941299224,-0.4802147041574889,-0.3052780906101997,-0.00024145664429831015,0.7867918867752497,-0.13039081620042747,-0.9483429849333561,-0.6322129155562888,-0.6596797371603272,0.389587004077792,0.6613696813205254,-0.7850886118413505
0.15683393021350778,-0.02000247281483336,-0.5506126757476233,0.0005997150833660925,0.5717798707246882,0.12524389601077068,-0.9415838871817105,-0.6254568759627709,-0.8848864286035968,-0.2984978652547123,1.2877369692464662,-0.0967131018456573
-0.08637540997877569,-0.21743241578692363,-0.6620547384348843,-0.00017799504110893594,0.8807503932161449,-0.11706194885282795,-1.0783200897760932,-0.41857516867137357,-0.8995174721659139,0.24561943919156365,0.8583918055224116,-0.9230286702490065
-0.0870499083123848,-0.888287008337378,-0.22658489982543006,-6.0256053128426856e-05,1.1162666692273477,-0.11794308352057481,-0.6977878161927018,-0.5294730184473138,-0.9440941509143256,-0.42538217353115065,1.1122053509492562,-1.535560089779409
0.20745319613992397,-0.28435881352439374,-0.7286843564786727,0.0007383569824472858,1.0141437125012898,0.17575428512277647,-0.7622169158458156,-0.3736178465372642,-0.8881230951082032,-0.3758903276825354,0.9130749067662355,-1.0972285583167478
-0.010118645557702699,-0.35195514334605615,-0.607985772160581,0.00013654997194745278,0.961485386552341,-0.04114134559360938,-1.2669451876572113,-0.4180797875783908,-1.003255960419977,0.5586983573613374,1.4505416355538565,-0.8034087790564791
-0.22619220944927854,-0.6048476634884574,-0.15446201851995411,9.368340373239192e-05,0.7601973428882163,-0.25726025006304365,-0.8752410242601609,-0.408389534417382,-1.028379878567883,-0.06795881013857985,0.9902343250175653,-0.32974836313611733
0.08607412130474312,-0.1998124684315492,-0.6276536694104236,0.0003040031082086614,0.8283465592547055,0.05495764872670428,-1.1165535990014397,-0.8378555215277645,-0.7821430789374477,-0.023780923469410013,1.582138747082836,0.040556250954249196
-0.19850934266748776,-0.17245417281459652,-0.34878141450467215,-0.0002931604355485007,0.522438111389075,-0.22916427187601585,-0.716574885944715,-0.342241504502437,-1.038196393719763,-0.2596691114352149,1.009417896597262,-0.5555942896916238
0.056230820364756795,-0.49396538455000805,-0.5001056683576177,0.0002860142176475122,0.9954792505694838,0.02524987359856734,-0.5186873538561454,-0.7816804263093401,-0.6350284299670068,-1.3068042756867237,0.9759462175997543,0.08903022621744838
-0.2450966464418558,-0.7446737773599441,-0.2504468905702,-0.00023353353708799318,0.9960338488607325,-0.27616054845284577,-0.40289317104675393,-1.1020871035602806,-0.49635084735628326,-1.096193405449488,1.22909669120391,-1.2107759841415775
-0.16052133924125744,-0.2578067002498958,-0.40436069329621205,-0.00010433822252142733,0.6632219598783315,-0.1915767867912388,-1.0070510495999743,-0.29647217250425345,-1.0455289102364058,0.44731836875697534,1.1557586506247186,-0.36145229454737365
-0.14921433372529602,-0.15971816438441255,-0.6496215311599371,-0.00011980584697557362,0.8105105480602548,-0.1801390519326569,-0.8383413483435984,-0.5877795951887137,-1.0822182848676423,-0.011723261375881373,1.6902049024508898,0.1726082411091927
-0.04942673361161187,-0.8809151953016485,-0.3026028262778713,7.856980014953052e-05,1.1841545128812356,-0.08008716163818441,-1.1576838613313836,-0.7850257237801841,-0.6804959948255301,-0.09124772367255507,1.2437765437768755,-1.063959018271265
-0.02441194972210603,-0.3062293125740121,-0.25211134985868533,0.0002694057616601242,0.5594585485575116,-0.05568400536579876,-0.3205533519174809,-0.7375443831467664,-0.3618482164807079,-1.7555063242791902,1.0236655581515968,-0.4114822976437096
0.05968460026937539,-0.42487412116723977,-0.5782368437636034,0.00031528174928219244,1.0042030297656241,0.028346942365766736,-1.1113439068057072,-0.3862107640483897,-0.9406103032404018,0.08714801286472997,1.031803844129352,-1.3520746970468738
-0.002779027049816918,-0.5581752385651715,-0.13795764404914035,0.0002370135755400682,0.6972762612109644,-0.033852879887383835,-0.8346425567720559,-0.6697232000795311,-0.6368487567021143,0.08057217167066495,0.3763977421770978,-0.8696040470850934
0.08333146777571354,-0.03496647959616439,-0.44494377019033493,0.0003920541919706366,0.48111172921894774,0.05184391051784587,-0.8003039021829919,-0.7237596918020761,-0.5422991755165494,-0.5915878335093141,0.5013213389480093,-0.8516313989750343
0.1026945209404948,-0.4139910397768558,-0.5294444814309625,0.00028753932796021786,0.9444840260938667,0.07158878447957662,-0.8133691988519203,-0.5991843234254403,-0.5267013409412332,-0.38497414425484355,0.45572146779237066,-0.9049754102722997
0.2996053075043914,-0.4505263337532135,-0.18897809643692565,0.0007025215989706624,0.6404980077005868,0.26809539957659556,-1.2066852294030674,-0.32035096775360966,-1.0643058948764357,0.6505618995769659,1.5345979042229627,-0.010998387352945727
0.07598049180608957,-0.629209746733987,-0.43757086700923953,0.00020231340425258537,1.0677373766626435,0.04474342946393506,-1.066686808412592,-0.9376365750096689,-0.7130754272733597,0.055199057978394875,0.9121991928997732,0.7006795745745877
0.14197027828784226,-0.34896176156190784,-0.545184060824007,0.00026337652248997756,0.8952519996145432,0.11044524142004342,-1.2512446097850614,-0.5157113903510825,-1.0440009036164979,0.5153806810432594,1.1498034093148526,-0.45059486648563013
0.1942824765331972,-0.33260572315001724,-0.6750598881855359,0.00040342336978493876,1.0087105115918513,0.16305083354637784,-0.8754490879047567,-0.6709498096044424,-0.5358150325340926,0.6906494482488995,0.25299826472632425,-0.4695037782788096
0.08441182796074997,-0.37242095686085186,-0.35056690321831674,0.0002574195684159619,0.7243781493220363,0.05313128566185643,-0.3587404704756307,-0.35742143477226557,-1.0156488879650665,-0.6028977329459615,1.363743651064005,-0.7745040954104605
0.15711551493838982,-0.1209707632884589,-0.47451028641283344,0.000520799743865652,0.5965464191200764,0.12568000359252895,-0.6902533968230476,-0.48654351187735456,-0.7356548781381709,-0.3854180312892965,0.62867105601414,-0.7197482987930939
0.22194918302324407,-0.5398493152194694,-0.03141017657273881,0.0006293158998174064,0.5721124309423322,0.19025859744196882,-1.0115646082213983,-0.5407847185060837,-0.8996130191847931,0.3130976312019139,0.7704031798100752,0.02819831711767773
-0.15941258730143204,-0.22600298170532973,-0.3697948726980904,-0.0002688647810566991,0.5970173169526864,-0.19020691434142556,-0.9365448863019975,-0.389070121225121,-1.0746412906583256,0.13182863546344797,1.2501751680823254,-0.23186306567467288
0.005364389970027972,-0.1841001524349286,-0.6052057048087001,0.00026755520987542525,0.7907023454574125,-0.025966166031880178,-0.7418081567925798,-0.6301753046378722,-0.7657406924618533,-0.4929152400227376,1.0929929389822672,-1.4657933081462047
-0.16193521254710674,-0.6423443010406693,-0.12227082411815804,-0.00011135541898354973,0.7657908329525753,-0.1928959946714759,-0.8817439431524122,-0.7173326320885259,-0.49986710928627354,0.6596799480336448,0.3191405256694475,-0.9266769975056285
0.13532785942903125,-0.27315245641801766,-0.5106280138710142,0.00018720568131769255,0.7849274626467491,0.10416719460972068,-0.9908762144846057,-0.8547079525648609,-0.5266045689532541,0.3425817668561554,0.4801828622645536,-0.7532115233579083
-0.24388654908660357,-0.6366740167013143,-0.39113523956670004,-0.000344941128482823,1.0290102020866838,-0.2746465827285114,-0.7281781876382598,-0.6979376735088103,-1.264696487464895,-0.19660276458412543,1.7004005045760673,-0.7555844736048405
-0.03233748898535005,-0.6168732606197782,-0.16276184746404887,0.00021676898515199383,0.7808902271474958,-0.06343399188374477,-0.9703501043386404,-0.6849486020835759,-0.6347721783002341,0.008667908526254268,0.3933245468761697,-0.1511744183816635
-0.14151021923644702,-0.27213201175568713,-0.6928189421456903,-0.00015792325816121888,0.9666653068784203,-0.17212867378920294,-0.8424830424690353,-0.6658604489931926,-0.5746299699139734,-0.6493695688174197,0.46619259270904245,-1.038583359174723
-0.16625015063037107,-0.2718408219589161,-0.4488064106655365,-0.0001436127051279712,0.72202290651743,-0.1971132281735839,-1.1026718219102567,-0.83066435605899,-0.5381049577748713,0.459256690308856,0.8053014124351112,-1.381241659436112
0.15514226693392885,-0.9029350628075639,-0.20839132866690324,0.00035607046412078347,1.1125090790818533,0.12390609037173839,-0.933386447255647,-0.7057830541446714,-0.4172706877951472,0.15800750771198227,0.2871055180909352,-0.7575337946397408
0.19923649894079531,-0.19863432530457725,-0.47363900575892437,0.0005470145691681694,0.6731974131659788,0.1679987372138596,-0.9204049381037377,-0.580361556574277,-0.5342073725761256,-0.2347474311124142,0.3001432817967735,-0.20248322720315662
-0.023603441232284972,-0.737981065652292,-0.38898476544407856,6.306903067443415e-05,1.1283217386074202,-0.05465524755158846,-0.7425172092688949,-0.9203794114510679,-0.35161138744253984,-0.9314954221074413,0.3891322149475196,-1.6289181351210085
-0.16615561927956524,0.005856951963042256,-0.6215739991537612,5.483144047246924e-05,0.6166088588121745,-0.19712285352037195,-0.6325589005828831,-0.28464181391265664,-0.9913612598721824,-0.7477037022275111,1.2311182457616738,-1.1290616540522738
-0.17913732468793153,-0.2711390591973961,-0.2140834013479287,-0.00016581765022660733,0.4860494986635038,-0.21007163218516567,-1.1018188888349336,-0.669660511875982,-0.668789557742495,0.35967703035138826,0.614803726898657,-0.9323170998500072
-0.05182573823161185,-0.26005242640255144,-0.20585589985587216,0.00017055805128585177,0.4669277186400862,-0.08295229904620172,-1.0603801308608494,-0.6909271192035019,-0.7384004157460317,0.9293267475809931,0.7142742865897083,-0.6424341642794584
