mc1,mc2,mc3,mc4,mc5,mc6
-1.3538337057364813,-0.7532919766627716,-0.3028181517238227,-0.43145139829512413,0.11832534524797855,-1.0622292271281704
-1.122949900550188,-0.7835345355008372,-0.4705636359598924,-0.3699039048909191,0.6960134224640258,-0.4190707588342244
-1.3065512967331752,-0.5315318093934154,-0.5988703372298303,0.7531684235741545,0.610007777039426,-1.1183787144378667
-1.4202431307941126,-0.6799315165527878,-0.5524347098629127,0.6454094450159629,0.7472040391005697,-0.8685868138686215
-1.3396322236617433,-0.5204915655558688,-0.3893373290629192,0.33831562704790324,0.5636237673902773,-1.2573131371843216
-1.31154582085551,-0.6392467416630964,-0.472147894532046,-0.055810047925351755,0.28566818221329265,-1.21414980017834
-1.3144587429331032,-0.5341167610212937,-0.5821192102872302,1.34725672021106,0.46083868551416307,-1.4976487606299262
-1.2174465083397856,-0.16245178054740456,-1.008392204849279,0.09340667516363772,1.1132381727409844,-0.7854258956754696
-1.6000309808048048,-0.45145264125654894,-0.8734652637428475,1.0490085138800755,1.0213715128641119,-1.5756072877918506
-1.617964297099455,-0.4154166654847167,-0.6268855120246639,0.4083224694622308,0.941128880641906,-0.9639059145178398
-1.3978515829063165,-0.40026147300809467,-1.1238929331506726,0.30956591157102853,0.7944084486312536,-2.007594061296238
-1.315873726977657,-0.523410420796539,-0.5444100881413158,-0.03276804805235542,0.7456858112434647,-0.8638062169479438
-1.3966978779681654,-0.520452400315953,-0.5134585122939386,-0.1263173835779696,0.4398704962835206,-1.6115738574917124
-1.3622635633265445,-0.5820132057810075,-0.5482723667877485,-0.08280506395990846,0.9319825735968882,-1.32106556336802
-1.129850010989557,-0.34540960394181186,-0.6865049860222171,-0.4521219461187129,0.8861751831447713,-1.5843722495164019
-1.7955022206000186,-0.3103806230785531,-1.0187105113458874,0.4213471472501651,1.4081005785614016,-0.5602434324437439
-1.4613657633818429,-0.720719409324822,-0.7727127961673179,-0.06834870586985223,1.0245681613607613,-1.3980424445612911
-0.9555731395494242,-0.7989468021397355,-0.5442571393651444,-0.7033781119866394,0.8100696744467074,-1.957027578833361
-1.0002607760072157,-0.3290644379586814,-0.699588139677695,-0.45009091695964426,0.7497270207836424,-0.5310263029550087
-1.411908073637379,-0.5620091794881465,-0.6341522568032045,0.09191032196215337,0.908294843756965,-1.1582191991644066
-1.0490815001921525,-0.7737292862494207,-0.5673657267397344,0.07810304591393472,1.0903499440238198,-0.27599870039676355
-1.452807852662224,-0.48112197405716,-0.9580631448695877,0.16359600562972218,1.4058057625048557,-1.0519711920956782
-1.1953119084054282,-0.7656926342992249,-0.5103193377358318,-0.29704831101710283,0.8040219349654151,-0.7970010211935059
-1.2740537483874461,-0.5872186750556458,-0.5492935196909503,0.16524787821364917,0.686113350462272,-1.0126156644118964
-1.2548091268867174,-0.5007299147067389,-0.6574853908462336,-0.41621476224753545,0.9196763436755112,-1.550123242226206
-1.246043945512069,-0.5222091167763667,-0.4782207453460564,-0.24583473011581763,0.5337521936563753,-0.9563588239476952
-1.1815174049621113,-0.39848816148232696,-0.7146345284083939,-0.2452649603721671,1.0159116819783856,-1.271321156860918
-0.9512914890828954,-0.4867921099022491,-0.7831251339866268,-0.2746814131709258,1.081223777320505,-0.8070555306375743
-1.4168418908223086,-0.7196352335490347,-0.5556126882421475,-0.011836599140925202,1.1332408431846317,-1.352976951777044
-1.1279962034481057,-0.45685934010391094,-0.6602072599631599,0.03782809302212443,0.847606367401996,-1.3283878763951105
-1.37444887151492,-0.3740660569422211,-0.7238490584626495,-0.30133473592749627,1.0109222540118759,-1.2001539623945128
-1.1073278773442041,-0.3426191788100835,-0.8183305873943352,-0.39283150915148346,0.8725362338433484,-1.3563395339756312
-1.4100081510708842,-0.5201063111118334,-0.5101748115567424,0.15582995124922763,0.6928476716281762,-1.1707343899083524
-1.2099341295694104,-0.48286794515197884,-0.6416656838168631,0.22713605932464934,0.6769424281744294,-1.697824977598741
-1.0008562342703247,-0.44407051662493713,-0.6260297734963626,-0.34482043124134915,0.7504141516909897,-1.1810982348122998
-1.4531872296520882,-0.7258766808311229,-0.6258525207903518,0.6004880199630961,0.6444239993345755,-1.4251782780106745
-1.5361229537360317,-0.5244004096359793,-0.5140430555415184,0.440472220702817,0.6175173369168511,-1.2501723376225897
-1.2234867687271478,-0.4854702478761777,-0.6025267899593836,-0.39606862460440895,0.7498945225698209,-1.4517472143083774
-1.486998533524268,-0.3764086533448063,-0.6527533478039105,0.12400987029052188,0.7726970621823268,-1.0430521440269644
-1.2165896653864174,-0.5039185438041984,-0.5360847307312253,0.051269580957789024,0.6837135610200634,-1.3751822929612845
-1.2916270390512492,-0.298303597532898,-0.8734774171946789,-0.33799847362891045,1.2110558902527588,-1.0839345800440485
-0.9898824712877842,-0.3595030396711646,-0.9557987791356158,-0.37012521584870955,1.438219574911033,-1.1473228357733025
-1.1981163450709933,-0.6129254451831135,-0.41363359244027437,0.07733991817253,0.606195779262973,-0.9351099399494457
-1.3554491267347246,-0.6119273133660903,-0.8766437591578675,-0.21611476823415665,1.0537146261259456,-0.9183627783369406
-1.223129367519328,-0.5655759355823287,-0.6139483998180906,-0.02935308073784928,0.8333244629553039,-1.2898570601586217
-1.333651618595759,-0.6251940285188161,-0.8146127364022461,-0.4908175050598049,0.881428696425954,-1.1971770067819152
-1.4246726689749538,-0.33743154366264194,-0.7611783919851633,0.34703694927417883,0.7196488151176351,-0.9759020062584576
-1.2114000895117798,-0.6722480707017912,-0.61203066104242,-0.5002533058951233,1.1095108505620126,-1.2806745853198822
-1.3254817535660903,-0.5264882324644635,-0.6745037702823651,0.0038714518071156986,1.047292127143172,-0.5742464371821132
-1.1775822616163185,-0.31944051586408045,-0.7673893778042317,-0.08493181110160218,0.7097737056515228,-0.7334192698468822
-1.4381679590517966,-0.35254742857190413,-0.6869991558683559,-0.2413771031340915,0.7120953281840021,-1.196910185659804
-1.2398559613380609,-0.715752017894491,-0.664043468137366,0.07998142749835925,0.7097964484025998,-1.5054667215383095
-1.185374732038837,-0.6829124371897214,-0.7263806945302334,-0.28909411047192707,0.788007654371507,-1.3132980526870282
-1.4125187322102408,-0.6477798884778718,-0.6410126319971947,-0.2970021198571458,0.8397454042674561,-0.9166511431361509
-1.2992487030773372,-0.5810160082012366,-0.6716371970747661,-0.14404928372157577,1.2027794026651626,-1.1651061655414021
-1.4137273090231135,-0.49336598660884,-0.5253147387647016,0.21076916629026732,0.676314406176187,-1.3219890498826894
-1.2683479518358067,-0.5168953705045025,-0.7673745518802247,-0.18486915070930007,1.1488567920100834,-0.7462979308442736
-1.4504845409446936,-0.3591759236307645,-0.7045257026957312,0.1455475333984363,0.7892761130576229,-1.3546292067997259
-1.1568698424268413,-0.4618592473359339,-0.8722350663165328,-0.36214060353388705,1.0281490550124674,-1.8622905261967961
-1.4886424586465652,-0.2963908443231649,-0.7460410080636561,-0.3336930690919917,0.7358399309248638,-1.7730107693397752
-1.5815984131284517,-0.34384471916679904,-0.7018999152852818,0.31687502255554784,1.0638375501227018,-1.3133234970748786
-1.1219949327853538,-0.36056183270260306,-0.7618418615321858,-0.04404048539724111,0.8398685147067151,-0.7730838804275674
-1.339241285270766,-0.6433489132511183,-0.6890315837488072,-0.013488778119148614,1.3135913745963426,-0.706623025011878
-1.1801023473803887,-0.2875679599200019,-0.8381243138549366,-0.15284161648276853,0.9109787668590377,-1.083919675001199
-1.0044510077036164,-0.48825071611014614,-0.5212949392700434,-0.7581502477291115,0.7561588804474872,-0.6497266783690387
-0.942949411976935,-0.8551479352804184,-0.5080026926268906,-0.6402548830023059,1.1494178276355584,-1.4124870183056162
-1.406702563849783,-0.341343040350659,-0.8628173194549872,0.27389652232537853,1.0908522342800346,-1.007508364345637
-1.2512478617614478,-0.47311172932070406,-0.9122755904058317,-0.008208260500670497,1.3990004197896027,-0.6427161558668951
-1.459960653195512,-0.6714579684510822,-0.5300185962165875,-0.052081908246474656,1.0800295909480562,-1.4056349907187642
-0.8497327273343971,-0.575034438086113,-0.3324767527416268,-0.9882383844560063,0.866804053485424,-0.8988596907895462
-1.5797553096357402,-0.37074542120084975,-1.0855596870311213,0.12188110531090908,1.0428441698748432,-1.90424335281193
-1.1639269709345386,-0.5498605898989435,-0.6317498785993152,0.07300541215386869,0.32978745771839035,-1.1892641038496308
-1.270572020153137,-0.5444858967223254,-0.49944002830029277,-0.34681241422348863,0.599367064938237,-1.2978473346673431
-1.1797946867688862,-0.6732616368848741,-0.5256040847453416,-0.5390788176879651,0.2602164444717723,-1.2956010881730502
-1.5349606485364349,-0.21671932345969294,-0.9130400783679298,0.4336021601727905,1.2316584010824336,-0.730826355891483
-1.3393978280763414,-0.725172960960313,-0.6445449077855785,0.03297247631451324,0.9167746715022896,-0.2499178176299568
-1.3974134528380675,-0.33568971864707464,-0.6903401877902109,0.2762447847408258,0.8074222924954291,-0.9635631900440181
-1.1864488375107534,-0.5567287919944676,-0.4296157585507026,0.49771396903019305,0.29881845820753317,-0.8896066809405139
-1.0351273732529958,-0.42391813220997115,-0.8102084465458889,-0.34584218832647967,1.230410044743199,-1.2707769839318381
-1.2675180876079595,-0.6222149323282626,-0.6761457532271812,-0.3636632788914703,0.7407712762775738,-1.285499087810073
-1.2886131437112116,-0.39466811326505336,-0.6000710623329906,0.1672014292835322,0.6359321807721766,-0.7259433891814967
-1.3328754102513454,-0.2942983408314538,-0.8054804833589031,0.0736037801114806,0.9793905261115399,-0.9274087390934689
-1.1231483571612118,-0.652573294933635,-0.724996120635562,-0.48001500540748854,1.083655675158211,-1.8196825236112637
-1.30332814185125,-0.3953314481034605,-0.4966379474577728,0.38235318456495637,0.3695772185910498,-1.3259918953031913
-1.3836830596893028,-0.5518610056659723,-0.5475264865049712,0.236004808844572,0.47508956191618495,-1.2141500672363024
-1.264665950621765,-0.6860256032717549,-0.8702000304239604,-0.10715980367914005,1.416747978753736,-1.2772106254257825
-1.3386732233953973,-0.45915990794495504,-0.5606154752585886,0.0032029596016314357,0.5162247750828886,-0.8891409381978538
-1.2952284759731303,-0.45831600251898075,-0.5070373000538472,-0.35593742948022916,0.5447859943701321,-1.3993535403025006
-1.5499627687441755,-0.7879363058368616,-0.5045497713710692,0.41918008213967684,0.7770381852124492,-1.7972098017707467
-1.428172226432727,-0.6161685047524474,-0.5122158510352581,0.22966725191555568,-0.08807791872311849,-1.1581882878267769
-1.303141795396555,-0.4913872386883217,-0.5313797250144557,-0.13821605430126815,0.5493328867460274,-0.8822369537656062
-1.267619078236271,-0.6407365762785252,-0.4284659360729033,-0.6158852988377834,0.4883300723485248,-1.8481617840403655
-1.0211748060185677,-0.2582226598585285,-0.8523359338620407,-0.5063462218343087,1.0816904413167094,-1.3535467958461427
-1.5639942311355777,-0.7478546379148603,-0.7244234936889299,0.365104903647606,0.73700117535976,-1.3811581489205063
-1.42802781692621,-0.46818389824383067,-0.5698861296690559,0.5550192030411016,0.610470838234713,-1.1735798450642498
-0.9294342007614873,-0.5380159951010672,-0.5767990134583538,-0.7441051364936284,1.2290368991712117,-1.6331501178939
-0.9917030617502316,-0.49594928030337404,-0.7961485297016315,-0.3930746589546346,1.1871655807840225,-1.0839671352044498
-1.4290457803698495,-0.47049126726289386,-0.6941887225501329,0.26792638953133824,0.751033969699421,-0.9965759400349228
-1.3895101105373415,-0.365093193376671,-0.5559409779366999,-0.2065362287302025,0.5270817886477557,-0.9385003139895052
-1.7014815291900651,-0.8030654443408137,-0.5244756170218539,0.3836342728703611,0.5726447900218968,-1.3058645056239502
-1.2388858581847098,-0.7509074185649722,-0.46356801967214356,0.4510122538463498,0.5152069067925731,-1.286150971285073
-1.3363964399861137,-0.458536707712916,-1.0291697697803208,0.4187699035752595,1.2269582872353844,-1.0447384407803977
-0.9497410014535477,-0.4762082278147042,-0.6110173596160299,-0.6870330738078421,1.139054528639988,-1.4412823128942933
-1.2803905627108572,-0.5282313187753711,-0.6718018764859518,0.15387154271122172,1.043491154856029,-0.8427199654780001
-1.5466861914624492,-0.8362650502059502,-0.4302265952216827,0.5249148279330964,0.7975497910260602,-1.4209276911724957
-1.2520989558754707,-0.48565679009206986,-0.6119048721490871,-0.08091007391361718,0.7102034499977808,-1.089805698083598
-1.078664045616268,-0.8019906727032555,-0.33372553322977705,-0.760535590746403,0.8448334805979619,-1.3864817169391355
-0.9255599042834306,-0.6854627719118384,-0.5787184368116873,-0.19369455454884454,0.7861214832456785,-0.9403341794649089
-1.352150010730513,-0.33689915752169164,-0.6582082398408623,0.1726554275939979,0.7561613299543447,-1.0168059990458707
-1.5504248755596253,-0.36824964799772925,-0.7480348014863618,0.3612022522360627,0.8687233879087839,-1.6164708401259296
-1.437432959853035,-0.31910321025122673,-0.7803583737593154,0.21719580546983341,0.9828748127122335,-1.0131560587340718
-1.5412387358849564,-0.6007773892399585,-0.6063671775605871,0.3310889837230532,0.29587122211878336,-1.2859819813076532
-1.3623806966991092,-0.8090702711422425,-0.32234499913597897,-0.8586314791828786,0.5630584891266756,-1.575321906590893
-1.3751586411201149,-0.5171377793134992,-0.4599872858856278,0.11172735947082399,0.6022582951477083,-1.2587310678502706
-1.3496342597276323,-0.5588180539581702,-0.6203998032800978,-0.0418738968921953,0.7337085920768532,-1.1832722702574046
-1.0366114231965529,-0.7491444572495282,-0.5439942872276131,-0.5711494214440946,0.9636569753102271,-1.312857645130352
-1.4822815782305871,-0.885050055309915,-0.5199882278441104,0.41103360011755485,0.48029029814076774,-1.1464526183617858
-1.446888794784929,-0.4760844184187734,-0.7889723077719902,0.5065737592708659,0.9351254081277222,-1.322163489094143
-1.1925659146257854,-0.6660076125767385,-0.3824383609995696,0.35653256602002176,0.4130397600669982,-0.5742940881078471
-1.2679074884397514,-0.5503592214645958,-0.7101643675697412,0.36063329271301425,1.0401128197885041,-0.7199083528174994
-1.6267570556179476,-0.6157456869691746,-0.4267796729553781,0.4155253104502521,0.663903720421851,-0.9947001274740245
-1.2741374896300337,-0.7473965358660261,-0.8668089464667861,-0.26681511524008694,1.3123052293403719,-1.3726853653045163
-1.159125414546675,-0.6240530222579703,-0.49622267845877516,-0.6062430886614473,0.6374378042171491,-1.4182158071322097
-1.126645756414295,-0.45548463857438914,-0.724099728972367,0.09306038855426006,0.9541150691000793,-1.1329798318400415
-1.3757890124310241,-0.6215369732513432,-0.48059220569819,-0.2804817373258931,0.43154320789877076,-1.6093713814239654
-0.6281205635585986,-0.6498336577033336,-0.43855144829637616,-0.6323470177781421,1.2639787640707323,-0.8926809709691288
-1.2554825285837834,-0.6381495651229735,-0.5809912684196386,-0.5526789317907536,0.5295846387264442,-1.2813628314532668
-1.3291733560464007,-0.7095574628279584,-0.5314233431806149,-0.6915635123932529,0.8830774607286435,-1.6086348355257742
-1.3334691966524945,-0.4598521240080199,-0.6289529978159412,-0.255387328863609,0.7422005359006629,-0.8924351230469233
-1.56226780237464,-0.5563870514366757,-0.8636534157296631,0.09661028067889013,1.1487576429799624,-1.088921633913206
-1.659055169192502,-0.6900083608276788,-0.9164481891532785,0.27482522533633597,0.93969346324037,-1.437087083840679
-1.2144049440107036,-0.561397849299644,-0.6955074562118536,0.02540959356589776,1.0368849523775803,-0.4920815553670068
-1.2428353106742538,-0.33113690179221184,-0.6622045914676119,-0.4407043749904963,0.7291679769943503,-1.4789316676147162
-1.5244834782866081,-0.5354587365015325,-0.7591921941035016,0.013523391461667943,1.066603780884099,-1.13222774067018
-1.5318861006473614,-0.37737728237737894,-0.7523520315916779,0.3342558079282276,1.0631220489402518,-0.7510474838348453
-1.2694045924550288,-0.5717485460628668,-0.5944755551239742,0.2853124043826686,0.8125478947944682,-1.1948288236398263
-1.3294392319132784,-0.35300433434046147,-0.6731488472892497,0.3266370713448789,0.7585868631030284,-0.8306288659458004
-1.5541711118826935,-0.5310754331989211,-0.45319706591622955,0.7647623964899402,0.5318977059562777,-1.4755507313682443
-1.3868705071406646,-0.753884244210511,-0.979673043338037,0.47936323637936046,1.3619923154218687,-2.0604955232998887
-1.2420524929962027,-0.4966874315655834,-0.7152217568379347,-0.16230110498725914,0.8399400016649885,-0.7531332999741477
-1.338884017800757,-0.49779389481868386,-0.758397438202922,-0.09275325906805396,1.0698132603488424,-0.7436032938167914
-1.3094181180765212,-0.3456663876811467,-0.7352469619200238,0.03959691146779908,0.748177012001595,-0.9169498954652673
-1.1919095664996302,-0.4689299509957482,-0.4885047791876447,-0.2735936324660503,0.4847368737233614,-1.006728947668753
-1.2488978613755046,-0.3862207610174214,-0.9062641511565332,0.04349801609697011,0.882894192317271,-1.3357007992385295
-1.553774011427011,-0.5115520512226812,-0.8803314449656015,0.32209501174903177,0.9018247568256037,-0.9633137393037214
-1.3662254397938258,-0.42595755057578666,-0.6522283223147247,-0.26932883991544515,0.4753570155883165,-1.0518442961248036
-1.2456907880632633,-0.4968170575058203,-0.44504659814280123,-0.07718508758291306,0.4950431222264817,-0.9698873023679513
-1.538413734966105,-0.5302040463064357,-0.7563249706125001,0.1530290861547267,0.9276413352802644,-0.8204599339103764
-1.1419849610377157,-0.409735298148459,-0.7465506163268883,-0.23474309277518352,0.9628148758758488,-1.0172604913490417
-1.5157062369691652,-0.22106642165977347,-0.8550713063154584,0.32145247961296436,0.8713348102064679,-1.1272026349574102
-1.3336936195208573,-0.46694034055754674,-0.6147408430388768,-0.19235264313269249,0.6878744176782974,-1.2732921543094153
-1.21384902144874,-0.3486869588281845,-0.8233416425156187,-0.16036624650689235,0.901506013537949,-1.117655944281788
-1.780319858160265,-0.36652746876902914,-0.6118743193694841,0.7484152222896259,1.2554279114468396,-1.0071723618621875
-1.4176044917904935,-0.6077190402228129,-0.6612742060816966,-0.41187836158455826,0.9956636318985849,-1.240003084538636
-1.251163292972571,-0.5691700557907436,-0.739408995054261,-0.05848314839721868,1.1888377719488206,-0.9055434687151673
-1.2324934616511491,-0.6171858873952064,-0.6733734109072783,0.14489547905187822,0.7155373158577394,-1.6455828333363023
-1.3596081690338608,-0.6318509082080863,-0.3549928775464716,-0.4977454413251164,0.30211248147380043,-1.1642828207928866
-1.1412513418050383,-0.4850504851657893,-0.5876055256136653,-0.06343904413700235,0.7961733551753076,-0.8534154058707555
-1.3895966387112744,-0.6826995553080146,-0.7186259306256285,-0.03998044526105086,0.9694374451163716,-0.8966722914552459
-1.5359188332222908,-0.6279001363471608,-0.500584274614483,0.5424965537581941,0.6102616595187661,-0.9405744633555473
-1.2282456533982042,-0.6026922215357505,-0.5181158175542305,-0.15056994480705707,0.6086796848977505,-1.1361757536380936
-1.2222746729183345,-0.5341931182247,-0.7505737308419576,-0.4773405980433526,1.2045082941699103,-1.525138963223313
-1.1626690747818789,-0.4245161163041953,-0.7840408243268127,-0.31557330572537834,1.3061000678463086,-1.7019199624612864
-0.9951569317695411,-0.5220554633817169,-0.653375102632153,-0.5550146454521564,0.9609603508498475,-1.661350048775429
-1.4849892912165965,-0.89487705968658,-0.28858722484256916,0.46742320443173374,0.710602375224379,-0.44257284170377115
-1.3217184725021194,-0.5368170884273105,-0.37142812978767104,0.01409530522556822,0.21833324415528738,-1.184590059407142
-1.1798589519102065,-0.5796130968903253,-0.556970203886046,-0.2028937154399823,0.7777493249256949,-0.9642559518299328
-1.1766082189901028,-0.6205668655038501,-0.8043881540410045,-0.09420236921669956,1.2100473624333774,-0.589790336949817
-1.3471091503312496,-0.2238349987887193,-0.9217869955483031,0.17365160694019266,1.0310451174373112,-0.7324067060497851
-1.5082222931678384,-0.9432243543503713,-0.562420415829675,-0.5429733873242275,0.41118529158589334,-1.5595329475225288
-1.135111521366528,-0.5312699370144308,-0.6128226856958804,-0.5397287043590846,0.7456421002605549,-1.3290387662205285
-1.2568178631307585,-0.29611901987614986,-0.7293480602925474,0.08211988050195361,0.7968690603314288,-0.6852305186425189
-1.0139455825875654,-0.35090117465939913,-0.8078195496518523,-0.5251239524065385,1.164794734969542,-1.424218378092191
-1.3359110784096067,-0.5890491399818569,-0.7841058194995624,-0.1618719869762065,0.7636639344641634,-1.7725287287604392
-1.3302546480809534,-0.356780512982429,-0.5635134336085762,0.2856547111428886,0.6236314459020555,-0.7744619986398837
-1.268078319450605,-0.8157726686978587,-0.8396702408068424,-0.43085265395804306,1.1837408327386865,-1.3451094926771558
-1.47154756550305,-0.5355778107469924,-0.6632097138154538,0.5230927587846095,0.8195290323501525,-1.1902405637230775
-1.1634639486615173,-0.553603345840255,-0.5728570973608469,0.10602469303524745,0.6248824642091309,-1.000329409121913
-1.1672432306818246,-0.44476962721061725,-0.54715062393744,0.10958795237803315,0.4943466991071593,-0.9555815183496433
-1.1962891240805351,-0.4776723901209142,-0.550451847231317,-0.25021258962694076,0.7526478014294089,-1.0561595465929912
-1.1612065962337608,-0.5459705346146939,-0.7987243760837167,-0.42892239656651304,0.7623696214161072,-1.7550072032072914
-1.1780536241855262,-0.38619849020960334,-0.7068118716576839,-0.5227543578529666,1.1157316486379265,-1.4924339599696985
-1.4593623665551747,-0.40987814044372856,-0.6293173467180729,0.5195740409324525,0.7766082048115577,-1.056048480023103
-1.529829858357186,-0.7987524749720938,-0.42259697677998315,-0.8857895171284053,0.580751013811871,-1.4723129449375718
-1.3752890169528045,-0.5429834315288319,-0.5152202805717703,-0.1590000355112817,0.5952799155819954,-1.5791724418880881
-1.3930547760982164,-0.479379912441949,-0.7490865088705381,-0.28019626374324724,0.9141140677784769,-1.4511299237630788
-1.4817790086353615,-0.2775456691177533,-0.6832877573433223,0.15260525313253487,0.7734189045686004,-1.179341714059554
-1.245617007182068,-0.5087177217097738,-0.5120223064196151,-0.34169860863655377,0.5940597922444291,-1.2805506222850924
-1.14826878033448,-0.27509300332614606,-0.7742871722918493,-0.22319302317831002,0.9434841401577969,-1.017459186832784
-1.249757546724608,-0.7088451880690276,-0.5829677687027444,0.245154340200037,0.9748365220947204,-1.0235784426988672
-0.9041392928437381,-0.39286763186361073,-0.7111728361552172,-0.49791796834516555,1.1407791317770397,-1.2563548304731722
-1.3469185829147987,-0.5913908795306531,-0.4957973554601527,-0.684401366390949,0.602562968592403,-1.3329014560234238
-1.1007871481662748,-0.5478332919328336,-0.5310077126328318,-0.3758901712791956,0.7578776169021111,-0.5737989253423876
-1.3236147468620403,-0.5815496586756208,-0.738170699280275,0.27351302782435205,0.5500237654140963,-1.459000154779079
-1.4394027148830182,-0.3922603318871232,-0.7923343027957296,0.3758812959301758,1.1369192440190012,-0.764610191465547
-0.9901626148625896,-0.09583237529482513,-0.7124703422689467,-0.7083390646501971,1.2865193926469614,-1.318780893719921
-1.326020121665587,-0.6190704813393169,-0.5268999123840299,0.023162455733989888,0.5655103978952795,-0.8152762012333419
-1.281899760033617,-0.23395965976443267,-0.6996957052994957,-0.1892065224263199,0.7756263401220918,-1.3540804536776936
-1.4307412484555124,-0.43066973035049977,-0.9155585997668165,-0.2574335255334981,1.215734133910128,-1.7053888427647172
-1.691529450149427,-0.39162987331692645,-1.0436943657586433,0.5099707840252592,1.1039313701361526,-1.4590001112272406
-1.7077396921745505,-0.8652651205060946,-0.44694026471175136,1.140933540819529,1.3737300158172103,-1.698314572619683
-1.4155771074587944,-0.37905415467859516,-0.6476259939979166,-0.13774614119921755,0.6073026430094116,-1.1975186574278613
-1.2569809543151653,-0.375864368838835,-0.6616484659711397,-0.2528885977594653,0.8572614854568339,-0.9225325068188834
-1.3433505114587865,-0.5394990402441844,-0.9082657325258925,-0.0721671997407081,1.1177878900106482,-0.8392323089261763
-1.3123121072225792,-0.5940664792940088,-0.8720053613047873,-0.14376663632949654,1.124278741336663,-1.8245507779688421
-1.151953628088101,-0.5037979062563077,-0.7740431233848983,0.08812432646639441,1.0544001797241735,-1.2214564954727947
-1.4462951392274848,-0.6518278193150603,-0.8454493654812778,0.6219946509606118,0.5850230833379898,-1.4350219769987114
-1.4192899259611953,-0.3193838060718105,-0.6056116297585145,0.36600844428542134,0.5854985733201084,-0.5837084702406783
-1.2336977198007322,-0.6361672697866579,-0.655196560921004,-0.47285457088038263,0.5650167910408352,-1.598875507367479
-1.6287306515193771,-1.0858297134302823,-0.28599823161200016,-0.04477583608440433,0.02480355548421727,-1.410672179895016
-1.1447305890392065,-0.60393933609834,-0.7014319709284738,-0.15437525481568654,1.0593232017083518,-1.3603201181914069
-1.3324733303219118,-0.5883627081605455,-0.6597374283012422,0.16394126045753907,0.5604754779488337,-1.0052522608304162
-1.5226144622209519,-0.5231313548787224,-0.7383752718040874,0.09589578143172268,1.1664435088667142,-1.1199868324388467
-1.411103344191942,-0.41841569277226925,-0.4763057154112946,0.41106440996992144,0.4957003082846389,-0.8850208792519008
-1.4273978963617449,-0.37549110157738885,-0.4392691971097822,-0.34750057288130665,0.33556024729655604,-1.2491778046395114
-1.4584077139752254,-0.5617619771412945,-0.45098773863572106,0.11189685620836648,0.43006730342367105,-1.2762497775810575
-1.300104503640287,-0.646803329045137,-0.6451100886267891,-0.32548422294927165,1.1300547239133376,-1.4486994667495199
