s1,s2,s3,s4,s5,s6,mb1,mb2,mb3,mb4,mb5,mb6,ma1,ma2,ma3,ma4,ma5,ma6,mc1,mc2,mc3,mc4,mc5,mc6,g1,g2,g3,g4,g5,g6
-0.00033564716164580233,0.00014931170729948207,-0.00039238170020983176,0.00010529689380245344,0.00018619658512442072,-8.893942262666599e-06,0.5252452744873309,0.11842539523568386,-1.6501336185942452,0.2365100765426711,0.27214791969143454,0.23370810668386183,1.3249151845782268,0.09301356321048615,-2.460183673267975,0.6080583364754252,0.28801418736735424,-0.6992618696699631,1.8060411782583279,0.14352613265021857,-2.6675403450018895,1.2593655091176157,-0.21198949682512877,-1.7022516004360626,2.3538824202302684,0.2548845997508598,-2.959854106261857,2.1700375474131453,-0.9317241505059783,-2.865581900993442
-0.0003813714884710606,0.0001813180136558401,-0.0003997541180433828,2.6536256457099228e-05,0.00032012553096549823,-2.1480795614259307e-05,-0.0060929837481598645,-0.341380226845022,-0.5178608333830836,0.17234866663163612,0.161322899815166,-0.5547360320981988,-0.012756531384463468,-0.7398686958468127,-1.1215654258589638,0.3733911520693449,0.3491594698133999,-1.2019030086178806,0.23863022012309576,-0.861219657180223,-1.5236326736790724,0.6313042619485072,0.45922806209776124,-1.5334879025998707,1.2594081921791693,-0.4357927162240564,-1.7520054535860654,1.203431020464679,0.4701616998106717,-1.3805886750542715
-0.0004277631627953582,0.00013141959900941913,-0.00043525481059703,0.00014256558312908396,0.00026265745303089005,8.97997316053889e-05,-0.05012220323623255,-0.41636875683843405,-0.589191763582625,0.4105364012749445,0.2832083226864879,0.3949308772861191,0.13049990557947821,-0.7294684284356538,-1.1678803246428615,0.5902084995939081,0.4782038782402409,0.7400216851108135,0.9117606066547775,-0.5758167497135929,-1.427020762037605,-0.012120663365165707,0.31185132697800544,0.7633162798337028,1.7446064638730825,-0.3653262943211497,-1.6571070663822316,-0.7427396694899311,0.1514063723113103,0.684936045033544
-0.00026025307388266583,0.00025108041810284476,-0.00044110589014856316,0.000144407696089921,0.0002563157925044024,0.0001421731901691814,-0.11713158607612868,0.08225395444466613,-0.8530832773684135,-0.5853045579027144,0.49338080669416523,-0.023256513690747063,-0.26739472850758783,0.1876862210502475,-1.9493374978404683,-1.3380246565297484,1.1273980092820148,-0.05334053968049651,0.6150203175650967,0.0937719212033496,-2.2513752095533235,-1.57121199997061,1.2714644263443295,0.31323419829045535,2.362689137069243,-0.14306823895581672,-2.1968533551477325,-1.5823171206189555,1.1822148831439037,1.0208943411318765
-0.00036781279211872686,7.723079899157881e-05,-0.00046063430492537805,-2.8780260180383266e-05,0.00017173050024066328,5.3044699241944215e-05,-0.32633171575470005,-0.10066273008782001,-0.5709576769543342,-0.7022993257200411,0.4380334952333637,-0.017251679229829436,-0.6988618905690788,-0.21579411395846182,-1.222954297125087,-1.504894234817025,0.9384469406426472,-0.03702850657733958,-1.02482579353166,-0.3165340748452734,-1.793451339774496,-2.2071647802768855,1.3763087053757703,-0.054333230506410965,-1.443922240197836,-0.44605688169974544,-2.526947537466593,-3.110084053010992,1.9392738314612141,-0.07658216127235988
-0.0003755409089798434,0.0002318085183929952,-0.00046780793446998814,-1.690800676801274e-05,0.00025501612198741697,0.00010143160319575628,0.26575588478490325,-0.211813221731539,-0.6144336792301828,-0.30412347134939816,0.32103576016251306,0.04331283510910283,0.6205977857100807,-0.4945399287314483,-1.4330548409577997,-0.7095988891395717,0.7487434188832138,0.1009280397836456,0.8555369773649724,-0.4921602978139423,-1.5551807946889775,-0.8673548470983969,0.3069907272092274,0.48951340652528463,1.2453159844234938,-0.4003005364923765,-1.5630974345489903,-1.0777424419480421,-0.762076460371406,1.296706495596924
-0.00040786008625648407,0.0001884541374659321,-0.0004570023974297399,5.4327364504835884e-05,0.0003148565563231287,4.059503730680092e-05,-0.3500958738684186,-0.2300307299988622,-0.38277666839909347,0.718615411784273,0.38571698448828573,-0.032509319391942466,-0.7497393181908896,-0.49313836901180863,-0.819713429543852,1.5398280796925794,0.8261765592676715,-0.06970922159679876,-1.0994273319730516,-0.7233575531481367,-1.2020330955455156,2.2583891641123475,1.2115786871996341,-0.10225913602604803,-1.4990707762955227,-0.9864651921610832,-1.6389698566902742,3.079601832020654,1.65203826197902,-0.13945903823090433
-0.000362865119684308,0.00022072667277495128,-0.0004513024391235021,5.972821888811097e-05,0.0003166049028830997,0.00010126249860231695,-0.059504203350823306,0.07503450113344912,-0.8840974476293157,-0.2969219775858422,0.2137557143847041,0.25424379596072677,0.022149570789951695,0.10886616212306108,-1.7953574854698684,-0.609673841745425,0.4106302682155287,0.5307370202553039,0.8762432170860385,-0.13662635235185344,-1.9382149687526358,-0.6801330609013041,0.3756580065238041,0.6660193180988253,1.927069808141656,-0.4206999821890783,-1.971731108969389,-0.6213920525726184,0.7106116224666048,0.8307212238676341
-0.00036715760284788956,0.00010549235787848943,-0.0004161600966172685,7.841592258372998e-05,0.00032919213353999055,1.7651293475751118e-05,0.10712718500727844,-0.3407732556692322,-0.5918431464635107,-0.36847964694648255,-0.1388645823630066,0.27926130232204693,0.2325372513857592,-0.7384651283675282,-1.2818412972248865,-0.79846405362706,-0.30125731927564436,0.60504556185538,0.544056121717418,-0.6164809726356991,-1.562270674928209,-1.0153305947919602,-0.5466015217163172,1.0757323444842766,1.0138211562187052,-0.33040532399087646,-1.8532438162223532,-1.2640349105573832,-0.9020339057556477,1.754366223082892
-0.0003820439379120799,7.22683664822199e-05,-0.00046354244496260577,4.056654857720332e-05,0.0002463601172291163,6.725388776462893e-05,0.3188993824874009,-0.32696536884506416,-0.627914683000524,0.08057573119660269,0.16936945243295493,-0.22318162679309633,0.6913943799835993,-0.7085092789252015,-1.359941013648679,0.17453342328596577,0.3666797268013017,-0.4836386542541008,1.096153353330783,-0.7963728404219387,-1.643891860455254,0.03959588994979868,0.4666129923704213,-0.29709412663579754,1.6680959603113463,-0.619843907167521,-1.5744175056891077,-0.36921604659062096,0.5024803376633536,0.3986334652679145
