s1,s2,s3,s4,s5,s6,mb1,mb2,mb3,mb4,mb5,mb6,ma1,ma2,ma3,ma4,ma5,ma6,mc1,mc2,mc3,mc4,mc5,mc6,g1,g2,g3,g4,g5,g6
0.11546083557775688,-0.5357157971937312,-0.2385225801648474,0.00028272897402548125,0.7754119259278713,0.08414498915883328,-0.05316532027607318,-0.5710726121878554,-0.7131707427737204,0.4285483949138832,0.8583064837403588,0.4038870630682416,-0.485140116838342,-0.6214768943013519,-0.8431650551104897,0.5238809771764714,0.9439491116504529,0.08941663304509839,-0.8986389956508056,-0.6579646356976293,-0.6496718235747967,0.32184745554981337,0.9888314781787049,-0.5434779599158871,-1.560237201750747,-0.716345021931673,-0.34008265311768787,-0.0014061790528394078,1.0606432646239081,-1.5561093086534634
-0.00590245523434163,-0.05256880146047305,-0.44960105619066937,-0.00027130637751948683,0.5034097945879275,-0.03667929613580245,0.10003603278539776,-0.06094253369179712,-0.9278396878288475,0.515538139822905,1.0329921096743349,-1.0953147787093365,0.2177454639184415,-0.07024668061549053,-1.459215945204601,1.0886597467122654,1.6214169042147872,-2.271576426013263,-0.6881696547627844,-0.1593529398853888,-1.1540565014787958,0.6620447434622625,1.3709987980415617,-2.2021110823021295,-1.9499879897302637,-0.28059472617949105,-0.6613980309666476,-0.003355106953778769,0.9457654928040641,-1.944860258195031
-0.24631803577437505,-0.6062875653471158,-0.17165134969232554,-0.00023660478187181866,0.7790658046207186,-0.27753010278989887,-0.059102187541667184,-0.6502602942431203,-0.5104449322759439,-0.2220726046009949,0.5374159839557713,-0.6711827378288069,0.0385568107476596,-0.6975592251972704,-0.8804827536718138,-0.453523177617084,0.3038108775392233,-1.1767843371772364,-0.596443287201954,-0.6702175065919945,-0.6979103651494525,-0.2797600437827906,0.5856842694461672,-1.3428765236859357,-1.612443443921336,-0.626470756823553,-0.40579454351367417,-0.0017390296479213412,1.0366816964972776,-1.6086240220998544
0.10101313190253869,-0.09640839515493482,-0.5070661383259418,0.0004468256825935768,0.6046956046033616,0.06978467146860101,-0.15693155726833846,-0.251504637159949,-0.61766857233269,-0.2141369288451631,0.6937213583057175,-0.5574331721946704,-0.466465184273391,-0.43762012756596597,-0.7503914931407879,-0.4716374342784711,0.8005522627485446,-1.3100945845905958,-0.8969729083615605,-0.33890212228041544,-0.7053344125397782,-0.37233932125572955,0.74028248460689,-1.5562302610190757,-1.5516326052011977,-0.017389118105303053,-0.5267383041323603,-0.002076091588041107,0.548522325361696,-1.5467273389454186
-0.25271251542462636,-0.6608602851189378,-0.42725715806826514,-0.00013307912911120212,1.0892584448285598,-0.28373251126838994,-0.5621174446896895,-0.5379976034644954,-0.6333296947607607,0.029624437851389497,0.8795790945778791,-0.6252922085192788,-1.026224838587284,-0.3537035809828319,-0.9424384997995041,0.07426071332214054,0.5650600692018579,-1.137631754395612,-1.34839047875528,-0.2281663184207513,-1.04222045105122,0.08392435320970577,0.43892074070490966,-1.4661039198478079,-1.9791740812896719,0.005565440827990642,-0.6588132921776296,-0.004657131724966304,0.6567620300423456,-1.9722206674460112
-0.2101101467625277,-0.2790569285423814,-0.17966720545125536,-0.0002603850814315578,0.45978682920567415,-0.2409495955291412,-0.38427765124547986,-0.2634008738898751,-0.7498872555733498,0.011052944857620524,1.0530269257771283,-0.0656197237371236,-0.8842387524133449,-0.22125045951747258,-1.0147139625612498,0.013185259551143377,1.2868188123537756,-0.4616993605905567,-1.3240524203475634,-0.18499512734912313,-0.8434554494007315,0.006121367691136916,1.059640096699696,-1.0750981345186421,-1.9397915554554692,-0.1342376623134339,-0.6036935309760056,-0.003768080912872134,0.7415898947839844,-1.9338564180179616
-0.1238006586839564,-0.6473009252677304,-0.2850136639610268,6.949588761528958e-05,0.9333140571661529,-0.1547167079495395,-0.28150554236431735,-0.7206198100299105,-0.5070432263905673,-0.37658616256096455,0.6621502955769437,-0.4880102593371941,-0.645941327142641,-0.7194902557970428,-0.6943341001958439,-0.6533143925697936,0.43312290438508727,-0.9763155654819375,-1.1627685798875476,-0.5333691583094236,-0.6074873786351838,-0.4034958214704168,0.5384638303784692,-1.3638449523746594,-1.9896921842793984,-0.23557540232923277,-0.4685326241381277,-0.003786107711413848,0.7070093119678803,-1.9838919714030148
0.2868135023152334,-0.6740293626842435,-0.10330633649537102,0.0006708408583602221,0.7786035908046562,0.255334812356641,0.09356971642423162,-0.4786316873830844,-0.33524407059574635,-0.939030097162303,1.059096825067047,0.027069129065754566,-0.3543668207878157,-0.32026231809837125,-0.5084390997246505,-1.4657544988379043,1.211051132054332,-0.43400616125763536,-0.9419656857850867,-0.34002049321747263,-0.45416157701910453,-0.8811654157898661,1.0255751492247933,-0.9862879023223292,-1.6277573288894336,-0.3981447298868032,-0.34743177328047253,-0.0022937311675299992,0.7497959839717886,-1.622760987814327
0.21850739137478836,-0.5730930348453924,-0.24190801889997893,0.0006289514184105727,0.8160793990892445,0.1869763559926687,-0.13040223156647146,-0.5760419196929237,-0.47637383526781435,-0.028678941580071438,0.7018549296438367,-0.30543638795472106,-0.6537666659783612,-0.5804652469642209,-0.8280725598195675,-0.07264078107779447,0.5305182254757249,-1.0440555038758057,-1.002676288919621,-0.5834141318117522,-1.062538376187403,-0.10194867407627647,0.41629375603031704,-1.5364682478231955,-1.5447655754324359,-0.08135784374061975,-0.5226649644532891,-0.0018473254793497458,0.6082928620616849,-1.5400220846396069
-0.019812324874282083,-0.5371506939823094,-0.011391084976430044,0.0002200354611998634,0.5499686770831493,-0.051013246568164305,0.32863102928550497,-0.43880034108047483,-0.8151273262952519,-0.15774477738796294,0.6964638361215318,-0.9185927452819599,0.7206298027152654,-0.3281561940659109,-1.7193305977789266,-0.3354551918432711,0.8612708900397121,-1.8946196813349798,-0.30164363468305055,-0.3377515047252674,-1.2123886007263516,-0.2010485677914879,0.8454901037477057,-1.855694457568784,-1.6719950218279942,-0.3658946394322348,-0.431434137161087,-0.0028528490884368817,0.8016566565268145,-1.666215321861815
