count,planning_time
1872,0.110577
1873,0.106277
1874,0.109483
1875,0.10586
1876,0.117838
1877,0.109546
1878,0.108552
1879,0.102803
1880,0.107271
1881,0.116668
1882,0.105167
1883,0.105076
1884,0.119032
1885,0.106677
1886,0.130702
1887,0.107463
1888,0.111277
1889,0.120376
1890,0.130415
1891,0.111877
1892,0.111205
1893,0.10533
1894,0.106067
1895,0.021204
1896,0.106165
1897,0.115175
1898,0.107431
1899,0.105038
1900,0.106595
1901,0.021376
1902,0.112503
1903,0.110647
1904,0.110452
1905,0.021299
1906,0.111716
1907,0.121935
1908,0.110209
1909,0.107257
1910,0.016962
1911,0.110544
1912,0.021396
1913,0.01726
1914,0.019519
1915,0.014398
1916,0.018668
1917,0.018029
1918,0.110728
1919,0.110405
1920,0.106597
1921,0.110669
1922,0.106237
1923,0.110511
1924,0.105764
1925,0.108483
1926,0.0203
1927,0.114281
1928,0.11553
1929,0.123257
1930,0.109261
1931,0.120235
1932,0.019126
1933,0.109342
1934,0.108198
1935,0.104108
1936,0.106187
1937,0.115184
1938,0.111169
1939,0.111445
1940,0.111277
1941,0.110555
1942,0.121362
1943,0.118191
1944,0.108049
1945,0.103619
1946,0.114128
1947,0.105492
1948,0.107147
1949,0.104629
1950,0.107569
1951,0.120658
1952,0.018291
1953,0.014565
1954,0.01652
1955,0.11111
1956,0.105215
1957,0.116933
1958,0.115089
1959,0.110252
1960,0.102614
1961,0.016398
1962,0.104116
1963,0.106214
1964,0.110458
1965,0.110082
1966,0.019905
1967,0.020816
1968,0.10977
1969,0.021277
1970,0.120157
1971,0.106948
1972,0.019524
1973,0.108528
1974,0.109886
1975,0.108052
1976,0.11653
1977,0.014669
1978,0.10459
1979,0.108622
1980,0.130684
1981,0.120526
1982,0.120899
1983,0.108331
1984,0.107773
1985,0.11291
1986,0.021927
1987,0.116988
1988,0.111029
1989,0.114263
1990,0.111065
1991,0.110918
1992,0.018473
1993,0.105207
1994,0.111052
1995,0.11069
1996,0.110783
1997,0.110845
1998,0.11566
1999,0.115048
2000,0.10694
2001,0.109049
2002,0.107496
2003,0.108233
2004,0.115185
2005,0.118232
2006,0.107903
2007,0.110474
2008,0.114142
2009,0.115215
2010,0.114809
2011,0.110666
2012,0.110428
2013,0.109543
2014,0.107018
2015,0.115102
2016,0.117438
2017,0.106885
2018,0.11442
2019,0.114491
2020,0.105107
2021,0.11179
2022,0.104031
2023,0.106429
2024,0.025694
2025,0.016154
2026,0.105182
2027,0.115995
2028,0.108448
2029,0.115651
2030,0.020444
2031,0.117686
2032,0.107024
2033,0.107648
2034,0.111599
2035,0.019633
2036,0.111216
2037,0.110438
2038,0.10978
2039,0.11086
2040,0.113969
2041,0.110729
2042,0.021414
2043,0.118785
2044,0.105126
2045,0.10559
2046,0.108409
2047,0.110951
2048,0.113194
2049,0.014952
2050,0.113612
2051,0.106481
2052,0.119166
2053,0.017435
2054,0.110065
2055,0.12263
2056,0.110605
2057,0.120396
2058,0.121141
2059,0.120759
2060,0.121802
2061,0.121302
2062,0.121741
2063,0.120203
2064,0.122354
2065,0.109296
2066,0.109837
2067,0.017923
2068,0.104162
2069,0.124963
2070,0.111339
2071,0.109264
2072,0.108332
2073,0.117094
2074,0.121541
2075,0.108937
2076,0.110348
2077,0.110908
2078,0.016548
2079,0.106928
2080,0.106815
2081,0.107265
2082,0.106689
2083,0.105917
2084,0.119176
2085,0.022115
2086,0.112567
2087,0.11092
2088,0.120674
2089,0.109285
2090,0.109183
2091,0.110154
2092,0.104833
2093,0.107582
2094,0.106521
2095,0.104919
2096,0.105401
2097,0.119855
2098,0.115636
2099,0.109403
2100,0.116887
2101,0.119786
2102,0.107748
2103,0.018416
2104,0.120901
2105,0.109854
2106,0.120225
2107,0.11216
2108,0.109799
2109,0.111187
2110,0.121139
2111,0.131256
2112,0.03133
2113,0.119931
2114,0.130224
2115,0.112281
2116,0.105951
2117,0.111565
2118,0.109714
2119,0.122058
2120,0.017887
2121,0.107714
2122,0.104265
2123,0.016113
2124,0.10484
2125,0.108258
2126,0.112239
2127,0.111976
2128,0.105852
2129,0.105778
2130,0.106243
2131,0.120504
2132,0.121118
2133,0.120244
2134,0.114022
2135,0.112162
2136,0.114625
2137,0.116994
2138,0.108083
2139,0.106727
2140,0.021025
2141,0.105954
2142,0.107416
2143,0.103317
2144,0.114772
2145,0.104716
2146,0.111122
2147,0.108165
2148,0.120518
2149,0.10373
2150,0.116635
2151,0.118092
2152,0.109454
2153,0.118786
2154,0.108046
2155,0.105303
2156,0.117364
2157,0.106898
2158,0.106979
2159,0.016491
2160,0.014463
2161,0.116708
2162,0.11219
2163,0.120386
2164,0.021426
2165,0.108453
2166,0.10953
2167,0.014309
2168,0.016096
2169,0.115321
2170,0.118301
2171,0.106846
2172,0.110618
2173,0.105193
2174,0.016656
2175,0.111326
2176,0.121131
2177,0.110881
2178,0.122763
2179,0.120321
2180,0.111087
2181,0.11183
2182,0.110316
2183,0.107948
2184,0.117607
2185,0.107533
2186,0.105254
2187,0.110685
2188,0.122337
2189,0.106803
2190,0.107922
2191,0.110967
2192,0.021045
2193,0.108371
2194,0.111207
2195,0.112642
2196,0.021259
2197,0.120601
2198,0.120024
2199,0.021415
2200,0.11038
2201,0.11833
2202,0.115251
2203,0.106399
2204,0.103017
2205,0.106494
2206,0.116912
2207,0.10908
2208,0.111382
2209,0.113639
2210,0.105944
2211,0.116684
2212,0.105249
2213,0.120804
2214,0.021245
2215,0.111042
2216,0.106477
2217,0.017442
2218,0.10734
2219,0.115796
2220,0.117613
2221,0.108369
2222,0.117226
2223,0.116096
2224,0.106392
2225,0.10677
2226,0.106219
2227,0.11048
2228,0.105101
2229,0.110542
2230,0.104686
2231,0.110447
2232,0.106813
2233,0.106258
2234,0.106242
2235,0.10953
2236,0.02174
2237,0.121665
2238,0.105827
2239,0.106578
2240,0.105765
2241,0.119165
2242,0.116029
2243,0.017174
2244,0.106372
2245,0.107706
2246,0.109023
2247,0.107356
2248,0.111427
2249,0.105746
2250,0.114959
2251,0.105795
2252,0.107277
2253,0.116661
2254,0.10544
2255,0.116891
2256,0.016112
2257,0.106043
2258,0.10971
2259,0.11023
2260,0.018829
2261,0.020111
2262,0.106332
2263,0.104759
2264,0.104585
2265,0.021254
2266,0.110528
2267,0.112753
2268,0.120394
2269,0.111454
2270,0.108282
2271,0.115346
2272,0.106602
2273,0.115803
2274,0.115281
2275,0.108849
2276,0.105579
2277,0.11147
2278,0.104469
2279,0.115292
2280,0.116847
2281,0.115961
2282,0.015987
2283,0.113059
2284,0.018092
2285,0.108573
2286,0.131312
2287,0.121412
2288,0.106386
2289,0.11335
2290,0.11497
2291,0.11135
2292,0.106412
2293,0.106669
2294,0.106298
2295,0.110843
2296,0.110381
2297,0.117993
2298,0.121261
2299,0.117873
2300,0.11108
2301,0.109851
2302,0.02222
2303,0.114334
2304,0.103605
2305,0.111087
2306,0.115285
2307,0.116116
2308,0.017068
2309,0.115301
2310,0.106074
2311,0.105551
2312,0.105692
2313,0.115076
2314,0.103153
2315,0.105011
2316,0.017028
2317,0.113826
2318,0.114712
2319,0.119977
2320,0.021415
2321,0.130657
2322,0.111578
2323,0.113111
2324,0.134004
2325,0.110296
2326,0.111614
2327,0.105462
2328,0.111615
2329,0.11093
2330,0.119477
2331,0.120508
2332,0.114812
2333,0.109748
2334,0.021343
2335,0.021325
2336,0.111592
2337,0.110723
2338,0.104434
2339,0.030598
2340,0.12134
2341,0.110079
2342,0.121226
2343,0.109748
2344,0.119743
2345,0.110673
2346,0.021407
2347,0.113682
2348,0.117462
2349,0.017262
2350,0.116278
2351,0.109607
2352,0.116662
2353,0.028844
2354,0.117998
2355,0.111222
2356,0.110766
2357,0.116762
2358,0.109234
2359,0.109445
2360,0.115165
2361,0.110122
2362,0.110098
2363,0.107004
2364,0.116585
2365,0.106729
2366,0.113886
2367,0.114043
2368,0.10381
2369,0.115588
2370,0.107294
2371,0.105184
2372,0.117229
2373,0.109625
2374,0.111487
2375,0.112384
2376,0.121282
2377,0.021319
2378,0.110959
2379,0.104595
2380,0.107946
2381,0.105045
2382,0.117453
2383,0.129358
2384,0.12122
2385,0.122303
2386,0.120741
2387,0.12203
2388,0.122171
2389,0.113371
2390,0.114436
2391,0.110046
2392,0.107112
2393,0.117578
2394,0.110695
2395,0.118741
2396,0.110125
2397,0.118214
2398,0.121939
2399,0.021353
2400,0.130875
2401,0.120256
2402,0.122592
2403,0.111319
2404,0.112477
2405,0.10896
2406,0.107214
2407,0.105714
2408,0.110203
2409,0.109926
2410,0.111789
2411,0.104736
2412,0.1165
2413,0.109547
2414,0.110953
2415,0.018499
2416,0.109492
2417,0.113415
2418,0.108566
2419,0.018063
2420,0.111386
2421,0.109852
2422,0.112355
2423,0.115632
2424,0.114735
2425,0.11216
2426,0.11141
2427,0.109863
2428,0.110968
2429,0.1097
2430,0.10603
2431,0.112108
2432,0.116181
2433,0.121259
2434,0.021183
2435,0.104881
2436,0.114397
2437,0.115167
2438,0.125299
2439,0.106115
2440,0.108822
2441,0.11603
2442,0.116694
2443,0.114681
2444,0.108593
2445,0.112257
2446,0.105449
2447,0.016202
2448,0.108446
2449,0.123065
2450,0.120081
2451,0.111826
2452,0.130544
2453,0.121318
2454,0.131269
2455,0.110254
2456,0.109694
2457,0.121434
2458,0.104401
2459,0.114445
2460,0.103627
2461,0.114823
2462,0.10633
2463,0.117106
2464,0.106674
2465,0.115243
2466,0.12026
2467,0.106206
2468,0.112716
2469,0.110997
2470,0.108785
2471,0.021909
2472,0.119228
2473,0.109049
2474,0.112063
2475,0.114979
2476,0.104252
2477,0.014177
2478,0.106376
2479,0.105693
2480,0.114042
2481,0.018935
2482,0.108225
2483,0.020268
2484,0.108451
2485,0.018212
2486,0.106185
2487,0.108914
2488,0.116011
2489,0.111467
2490,0.112768
2491,0.108093
2492,0.105225
2493,0.118502
2494,0.111811
2495,0.021638
2496,0.019869
2497,0.108784
2498,0.108108
2499,0.106248
2500,0.112211
2501,0.016948
2502,0.112445
2503,0.109644
2504,0.106045
2505,0.116831
2506,0.108791
2507,0.017152
2508,0.104056
2509,0.10724
2510,0.106713
2511,0.106025
2512,0.104726
2513,0.104058
2514,0.107293
2515,0.118471
2516,0.109686
2517,0.114196
2518,0.116102
2519,0.108678
2520,0.113658
2521,0.02144
2522,0.015976
2523,0.104505
2524,0.01916
2525,0.106252
2526,0.104999
2527,0.016911
2528,0.01847
2529,0.121922
2530,0.113162
2531,0.118854
2532,0.110928
2533,0.111146
2534,0.113301
2535,0.112017
2536,0.107911
2537,0.117498
2538,0.108025
2539,0.111342
2540,0.12162
2541,0.121665
2542,0.109324
2543,0.111788
2544,0.1107
2545,0.11291
2546,0.110529
2547,0.121607
2548,0.119765
2549,0.109686
2550,0.021488
2551,0.110957
2552,0.109389
2553,0.111369
2554,0.111994
2555,0.110067
2556,0.123355
2557,0.110719
2558,0.10596
2559,0.106997
2560,0.117851
2561,0.016693
2562,0.103685
2563,0.110465
2564,0.118216
2565,0.106323
2566,0.111626
2567,0.112958
2568,0.112791
2569,0.120609
2570,0.131589
2571,0.120968
2572,0.10578
2573,0.113338
2574,0.120576
2575,0.1114
2576,0.121301
2577,0.12004
2578,0.109438
2579,0.112082
2580,0.119694
2581,0.121522
2582,0.111567
2583,0.021285
2584,0.107826
2585,0.109593
2586,0.022039
2587,0.105992
2588,0.104997
2589,0.106162
2590,0.106964
2591,0.109913
2592,0.107541
2593,0.108379
2594,0.109194
2595,0.115894
2596,0.107285
2597,0.109832
2598,0.122233
2599,0.106721
2600,0.119152
2601,0.117033
2602,0.109254
2603,0.119247
2604,0.116896
2605,0.106792
2606,0.111917
2607,0.113531
2608,0.105394
2609,0.10564
2610,0.015904
2611,0.106529
2612,0.110742
2613,0.109834
2614,0.020341
2615,0.106237
2616,0.017814
2617,0.105192
2618,0.111294
2619,0.112248
2620,0.021226
2621,0.12125
2622,0.111719
2623,0.023108
2624,0.12256
2625,0.110422
2626,0.10782
2627,0.118019
2628,0.10461
2629,0.106281
2630,0.108255
2631,0.103822
2632,0.116776
2633,0.112994
2634,0.109431
2635,0.104274
2636,0.10665
2637,0.016782
2638,0.11442
2639,0.11113
2640,0.111512
2641,0.018573
2642,0.110348
2643,0.111143
2644,0.117735
2645,0.109627
2646,0.108806
2647,0.117764
2648,0.020951
2649,0.113558
2650,0.112015
2651,0.11291
2652,0.128914
2653,0.016424
2654,0.115148
2655,0.117072
2656,0.111325
2657,0.118285
2658,0.121208
2659,0.109027
2660,0.106942
2661,0.106053
2662,0.109259
2663,0.10838
2664,0.110441
2665,0.106855
2666,0.111513
2667,0.112984
2668,0.130868
2669,0.112449
2670,0.022051
2671,0.122108
2672,0.131609
2673,0.111603
2674,0.111274
2675,0.021281
2676,0.121552
2677,0.11992
2678,0.104442
2679,0.115609
2680,0.110399
2681,0.111844
2682,0.11178
2683,0.108243
2684,0.115983
2685,0.111985
2686,0.113584
2687,0.110753
2688,0.106372
2689,0.105891
2690,0.106681
2691,0.106416
2692,0.113073
2693,0.017887
2694,0.109517
2695,0.11639
2696,0.104665
2697,0.121145
2698,0.112821
2699,0.111579
2700,0.110095
2701,0.104372
2702,0.117288
2703,0.110477
2704,0.110439
2705,0.112793
2706,0.119859
2707,0.111535
2708,0.0213
2709,0.111673
2710,0.018722
2711,0.12359
2712,0.121575
2713,0.104758
2714,0.105252
2715,0.114681
2716,0.12221
2717,0.114691
2718,0.111034
2719,0.121787
2720,0.106825
2721,0.107529
2722,0.109076
2723,0.107433
2724,0.105217
2725,0.023142
2726,0.108377
2727,0.105742
2728,0.105526
2729,0.103812
2730,0.108005
2731,0.105461
2732,0.114073
2733,0.021229
2734,0.109671
2735,0.108576
2736,0.106516
2737,0.020839
2738,0.110599
2739,0.105315
2740,0.108823
2741,0.111605
2742,0.113598
2743,0.110676
2744,0.11047
2745,0.106223
2746,0.110542
2747,0.114242
2748,0.107366
2749,0.016368
2750,0.12234
2751,0.11224
2752,0.112136
2753,0.110678
2754,0.110674
2755,0.110882
2756,0.112636
2757,0.120402
2758,0.104155
2759,0.111086
2760,0.018381
2761,0.021281
2762,0.022635
2763,0.118497
2764,0.111374
2765,0.109527
2766,0.110962
2767,0.106719
2768,0.110573
2769,0.111378
2770,0.11958
2771,0.111649
2772,0.109136
2773,0.026787
2774,0.115336
2775,0.104366
2776,0.111325
2777,0.112595
2778,0.112206
2779,0.111872
2780,0.109558
2781,0.109747
2782,0.109927
2783,0.110194
2784,0.022877
2785,0.116735
2786,0.12236
2787,0.114323
2788,0.109228
2789,0.118737
2790,0.107617
2791,0.118521
2792,0.107107
2793,0.104728
2794,0.109331
2795,0.109773
2796,0.103938
2797,0.116103
2798,0.110851
2799,0.107732
2800,0.109783
2801,0.017513
2802,0.10677
2803,0.125112
2804,0.10421
2805,0.107733
2806,0.106697
2807,0.105199
2808,0.11319
2809,0.104558
2810,0.113516
2811,0.116614
2812,0.105879
2813,0.021854
2814,0.107386
2815,0.113083
2816,0.109186
2817,0.120054
2818,0.11071
2819,0.107032
2820,0.104923
2821,0.104446
2822,0.130581
2823,0.110775
2824,0.105611
2825,0.106828
2826,0.021023
2827,0.111912
2828,0.108258
2829,0.111265
2830,0.104283
2831,0.115464
2832,0.108539
2833,0.017059
2834,0.107289
2835,0.114942
2836,0.015554
2837,0.026504
2838,0.11681
2839,0.104171
2840,0.109405
2841,0.111317
2842,0.107549
2843,0.11084
2844,0.112499
2845,0.121867
2846,0.02173
2847,0.117185
2848,0.109754
2849,0.110009
2850,0.112445
2851,0.111065
2852,0.120225
2853,0.104417
2854,0.02021
2855,0.016585
2856,0.01465
2857,0.12235
2858,0.110434
2859,0.108191
2860,0.1221
2861,0.01528
2862,0.106981
2863,0.108084
2864,0.118871
2865,0.11044
2866,0.109149
2867,0.120036
2868,0.111843
2869,0.110843
2870,0.014573
2871,0.108195
2872,0.1079
2873,0.11272
2874,0.110454
2875,0.106884
2876,0.020934
2877,0.112513
2878,0.113834
2879,0.016715
2880,0.11088
2881,0.02158
2882,0.120491
2883,0.108989
2884,0.108298
2885,0.114815
2886,0.106913
2887,0.11246
2888,0.017662
2889,0.105779
2890,0.107656
2891,0.106499
2892,0.017538
2893,0.112987
2894,0.104864
2895,0.115972
2896,0.115353
2897,0.112368
2898,0.11184
2899,0.016167
2900,0.11136
2901,0.112196
2902,0.031498
2903,0.110019
2904,0.107368
2905,0.017787
2906,0.104464
2907,0.113831
2908,0.107224
2909,0.017612
2910,0.117366
2911,0.118174
2912,0.015933
2913,0.107111
2914,0.105644
2915,0.106668
2916,0.106008
2917,0.107405
2918,0.105942
2919,0.115929
2920,0.108789
2921,0.116621
2922,0.107722
2923,0.110488
2924,0.107225
2925,0.111793
2926,0.021536
2927,0.108446
2928,0.021372
2929,0.120468
2930,0.128346
2931,0.105288
2932,0.106921
2933,0.12104
2934,0.107104
2935,0.107334
2936,0.119271
2937,0.105891
2938,0.105822
2939,0.106904
2940,0.104937
2941,0.110944
2942,0.022024
2943,0.111067
2944,0.111908
2945,0.111727
2946,0.12407
2947,0.020489
2948,0.110177
2949,0.112462
2950,0.106852
2951,0.109331
2952,0.101737
2953,0.1045
2954,0.105898
2955,0.106412
2956,0.019717
2957,0.106852
2958,0.11162
2959,0.110514
2960,0.117711
2961,0.110717
2962,0.111824
2963,0.107453
2964,0.111372
2965,0.109739
2966,0.112373
2967,0.107389
2968,0.018252
2969,0.119845
2970,0.122827
2971,0.119651
2972,0.107115
2973,0.015897
2974,0.111517
2975,0.110518
2976,0.111383
2977,0.113815
2978,0.112111
2979,0.113725
2980,0.109055
2981,0.110761
2982,0.110125
2983,0.10419
2984,0.116138
2985,0.116811
2986,0.10738
2987,0.110047
2988,0.120908
2989,0.111451
2990,0.110711
2991,0.110719
2992,0.111786
2993,0.111514
2994,0.113145
2995,0.110496
2996,0.119951
2997,0.109751
2998,0.11133
2999,0.119435
3000,0.113638
3001,0.110163
3002,0.108614
3003,0.018399
3004,0.107031
3005,0.106991
3006,0.110345
3007,0.106216
3008,0.117737
3009,0.109847
3010,0.105893
3011,0.10634
3012,0.106824
3013,0.107401
3014,0.1128
3015,0.10558
3016,0.015916
3017,0.021586
3018,0.111264
3019,0.110383
3020,0.120773
3021,0.111044
3022,0.103176
3023,0.017033
3024,0.116086
3025,0.105161
3026,0.104359
3027,0.103966
3028,0.106114
3029,0.105217
3030,0.017618
3031,0.114532
3032,0.116381
3033,0.108091
3034,0.107769
3035,0.111763
3036,0.121622
3037,0.107563
3038,0.120978
3039,0.114092
3040,0.107504
3041,0.106724
3042,0.105764
3043,0.112931
3044,0.021516
3045,0.111124
3046,0.113333
3047,0.120505
3048,0.129158
3049,0.120998
3050,0.128454
3051,0.019896
3052,0.104978
3053,0.106222
3054,0.111533
3055,0.119481
3056,0.110676
3057,0.104368
3058,0.106052
3059,0.106239
3060,0.016807
3061,0.11108
3062,0.114269
3063,0.119709
3064,0.106745
3065,0.109304
3066,0.016723
3067,0.108682
3068,0.109541
3069,0.018115
3070,0.111145
3071,0.106383
3072,0.106589
3073,0.126308
3074,0.115158
3075,0.11125
3076,0.111323
3077,0.120996
3078,0.021284
3079,0.122142
3080,0.115858
3081,0.106304
3082,0.111349
3083,0.109492
3084,0.017531
3085,0.12016
3086,0.118202
3087,0.112018
3088,0.111734
3089,0.120299
3090,0.1164
3091,0.106869
3092,0.103768
3093,0.105975
3094,0.105587
3095,0.106369
3096,0.108929
3097,0.108102
3098,0.111449
3099,0.120668
3100,0.110887
3101,0.11167
3102,0.017409
3103,0.030807
3104,0.110403
3105,0.105622
3106,0.106029
3107,0.111386
3108,0.110544
3109,0.119886
3110,0.108
3111,0.117701
3112,0.106629
3113,0.121672
3114,0.106319
3115,0.12892
3116,0.110005
3117,0.105635
3118,0.015174
3119,0.114014
3120,0.114865
3121,0.105321
3122,0.118313
3123,0.107817
3124,0.110835
3125,0.110739
3126,0.107847
3127,0.112692
3128,0.105052
3129,0.107916
3130,0.106976
3131,0.115978
3132,0.106805
3133,0.105754
3134,0.114936
3135,0.106586
3136,0.108994
3137,0.115351
3138,0.016212
3139,0.106743
3140,0.10464
3141,0.02138
3142,0.021642
3143,0.120439
3144,0.104775
3145,0.108004
3146,0.105058
3147,0.105618
3148,0.111771
3149,0.109733
3150,0.11729
3151,0.104767
3152,0.106252
3153,0.014326
3154,0.11021
3155,0.117132
3156,0.122051
3157,0.106571
3158,0.116084
3159,0.11448
3160,0.10728
3161,0.01608
3162,0.111968
3163,0.118636
3164,0.123003
3165,0.112801
3166,0.106105
3167,0.103499
3168,0.019334
3169,0.11632
3170,0.119717
3171,0.111274
3172,0.021338
3173,0.110062
3174,0.109901
3175,0.020063
3176,0.015772
3177,0.120784
3178,0.110373
3179,0.116307
3180,0.104182
3181,0.115583
3182,0.117317
3183,0.01731
3184,0.120399
3185,0.112997
3186,0.106499
3187,0.01592
3188,0.106751
3189,0.122151
3190,0.111334
3191,0.107895
3192,0.103195
3193,0.115878
3194,0.021323
3195,0.10269
3196,0.115226
3197,0.104491
3198,0.106587
3199,0.106988
3200,0.105312
3201,0.020361
3202,0.111612
3203,0.106156
3204,0.107567
3205,0.116419
3206,0.106813
3207,0.105292
3208,0.113816
3209,0.104249
3210,0.106639
3211,0.107822
3212,0.109842
3213,0.119936
3214,0.120299
3215,0.021369
3216,0.110119
3217,0.105777
3218,0.110381
3219,0.108009
3220,0.123031
3221,0.106558
3222,0.115088
3223,0.106953
3224,0.111836
3225,0.021457
3226,0.021405
3227,0.111627
3228,0.108435
3229,0.107906
3230,0.107173
3231,0.117379
3232,0.108462
3233,0.108554
3234,0.113953
3235,0.120562
3236,0.109697
3237,0.108056
3238,0.11109
3239,0.106073
3240,0.112199
3241,0.01716
3242,0.109725
3243,0.114826
3244,0.107371
3245,0.018504
3246,0.107281
3247,0.021005
3248,0.119402
3249,0.123211
3250,0.111113
3251,0.111729
3252,0.121979
3253,0.111675
3254,0.021313
3255,0.11151
3256,0.019413
3257,0.112637
3258,0.111275
3259,0.119981
3260,0.111937
3261,0.120175
3262,0.109641
3263,0.10557
3264,0.020386
3265,0.104816
3266,0.10291
3267,0.113916
3268,0.10678
3269,0.123167
3270,0.104899
3271,0.117263
3272,0.116002
3273,0.118903
3274,0.112884
3275,0.121559
3276,0.105127
3277,0.105464
3278,0.102874
3279,0.107105
3280,0.103374
3281,0.113878
3282,0.110157
3283,0.109841
3284,0.107189
3285,0.109753
3286,0.018098
3287,0.10866
3288,0.105542
3289,0.121083
3290,0.12083
3291,0.108931
3292,0.106044
3293,0.109674
3294,0.105367
3295,0.105806
3296,0.016817
3297,0.114444
3298,0.106021
3299,0.015812
3300,0.114783
3301,0.108595
3302,0.108227
3303,0.110745
3304,0.017089
3305,0.115113
3306,0.117848
3307,0.106839
3308,0.027674
3309,0.015676
3310,0.106041
3311,0.110098
3312,0.110118
3313,0.10863
3314,0.112788
3315,0.021284
3316,0.113582
3317,0.022471
3318,0.111624
3319,0.116491
3320,0.109574
3321,0.113407
3322,0.021476
3323,0.108659
3324,0.021647
3325,0.017507
3326,0.113342
3327,0.105435
3328,0.116835
3329,0.11495
3330,0.105492
3331,0.116895
3332,0.106656
3333,0.108667
3334,0.111389
3335,0.11159
3336,0.111858
3337,0.111485
3338,0.11193
3339,0.104253
3340,0.031389
3341,0.10402
3342,0.118581
3343,0.111062
3344,0.108144
3345,0.015297
3346,0.110068
3347,0.109685
3348,0.115663
3349,0.120941
3350,0.021234
3351,0.109429
3352,0.112598
3353,0.112652
3354,0.110799
3355,0.123119
3356,0.112834
3357,0.111981
3358,0.118907
3359,0.111016
3360,0.109836
3361,0.11041
3362,0.018936
3363,0.116945
3364,0.121804
3365,0.118124
3366,0.115521
3367,0.121235
3368,0.104413
3369,0.01754
3370,0.020269
3371,0.111385
3372,0.114471
3373,0.023075
3374,0.01558
3375,0.115971
3376,0.111721
3377,0.120309
3378,0.112964
3379,0.110941
3380,0.111805
3381,0.121992
3382,0.021244
3383,0.133131
3384,0.106378
3385,0.122139
3386,0.110639
3387,0.021388
3388,0.113403
3389,0.110547
3390,0.111975
3391,0.120565
3392,0.112003
3393,0.106928
3394,0.10681
3395,0.118532
3396,0.119162
3397,0.11496
3398,0.104585
3399,0.106206
3400,0.105538
3401,0.106984
3402,0.109475
3403,0.107249
3404,0.015979
3405,0.109228
3406,0.111028
3407,0.106121
3408,0.119261
3409,0.107955
3410,0.021336
3411,0.113429
3412,0.118562
3413,0.110844
3414,0.021255
3415,0.120385
3416,0.021755
3417,0.121295
3418,0.121179
3419,0.119829
3420,0.032083
3421,0.112022
3422,0.11245
3423,0.110349
3424,0.11117
3425,0.106977
3426,0.111059
3427,0.018994
3428,0.106202
3429,0.121075
3430,0.12159
3431,0.113794
3432,0.02141
3433,0.119075
3434,0.123811
3435,0.120173
3436,0.112145
3437,0.1116
3438,0.114904
3439,0.110929
3440,0.10961
3441,0.021363
3442,0.021265
3443,0.021432
3444,0.121325
3445,0.107782
3446,0.11726
3447,0.110047
3448,0.107033
3449,0.106754
3450,0.018372
3451,0.120412
3452,0.110418
3453,0.109662
3454,0.024632
3455,0.105044
3456,0.113789
3457,0.117156
3458,0.117898
3459,0.121557
3460,0.104959
3461,0.017912
3462,0.106466
3463,0.017697
3464,0.015215
3465,0.021545
3466,0.118573
3467,0.10959
3468,0.109226
3469,0.018042
3470,0.110759
3471,0.111172
3472,0.109964
3473,0.02133
3474,0.122729
3475,0.107697
3476,0.110996
3477,0.110253
3478,0.10876
3479,0.122879
3480,0.122105
3481,0.111837
3482,0.111627
3483,0.106444
3484,0.104495
3485,0.108376
3486,0.119085
3487,0.117948
3488,0.109966
3489,0.11059
3490,0.109885
3491,0.108486
3492,0.115707
3493,0.110519
3494,0.116155
3495,0.106251
3496,0.12203
3497,0.021253
3498,0.112837
3499,0.122015
3500,0.1174
3501,0.119719
3502,0.108593
3503,0.107099
3504,0.105955
3505,0.10596
3506,0.108911
3507,0.021622
3508,0.105474
3509,0.107555
3510,0.112702
3511,0.018984
3512,0.111141
3513,0.111205
3514,0.110448
3515,0.119289
3516,0.10424
3517,0.104024
3518,0.015702
3519,0.111579
3520,0.109306
3521,0.103743
3522,0.11144
3523,0.111141
3524,0.120107
3525,0.103422
3526,0.103945
3527,0.106058
3528,0.107852
3529,0.111054
3530,0.110561
3531,0.108368
3532,0.104518
3533,0.109217
3534,0.112273
3535,0.110623
3536,0.115001
3537,0.122163
3538,0.110429
3539,0.107531
3540,0.120272
3541,0.120462
3542,0.119918
3543,0.111325
3544,0.110219
3545,0.022851
3546,0.123674
3547,0.10866
3548,0.108524
3549,0.118489
3550,0.107493
3551,0.108925
3552,0.119358
3553,0.108172
3554,0.10829
3555,0.120566
3556,0.109552
3557,0.111346
3558,0.108337
3559,0.119468
3560,0.11154
3561,0.113704
3562,0.116124
3563,0.109323
3564,0.116583
3565,0.121119
3566,0.111013
3567,0.109298
3568,0.109991
3569,0.111293
3570,0.017154
3571,0.116583
3572,0.104473
3573,0.112954
3574,0.110364
3575,0.111763
3576,0.11327
3577,0.117336
3578,0.103348
3579,0.116798
3580,0.120282
3581,0.020804
3582,0.115778
3583,0.105336
3584,0.10719
3585,0.105573
3586,0.108353
3587,0.109847
3588,0.110971
3589,0.110046
3590,0.113703
3591,0.111404
3592,0.116756
3593,0.112905
3594,0.103485
3595,0.10643
3596,0.119194
3597,0.107736
3598,0.10845
3599,0.10612
3600,0.021811
3601,0.114075
3602,0.122099
3603,0.133774
3604,0.105915
3605,0.01698
3606,0.116811
3607,0.106001
3608,0.118203
3609,0.110292
3610,0.017026
3611,0.1087
3612,0.114807
3613,0.111025
3614,0.119753
3615,0.019092
3616,0.105357
3617,0.104643
3618,0.107572
3619,0.111148
3620,0.112127
