File Name,Total Distance
path63_visual.txt,1.1646586401555954
path100_visual.txt,1.3805238693248563
path78_visual.txt,1.2217903906941647
path43_visual.txt,1.4949888666290128
path79_visual.txt,1.0576717859066387
path3_visual.txt,1.0234232142724966
path65_visual.txt,1.2105373665591952
path75_visual.txt,1.3978401624175296
path77_visual.txt,1.5002422027099658
path17_visual.txt,1.296819038536311
path98_visual.txt,1.4257796595387087
path84_visual.txt,1.0889591604648396
path30_visual.txt,1.220383905998432
path56_visual.txt,1.248025414763639
path73_visual.txt,1.209322479377689
path49_visual.txt,0.7984588991771226
path24_visual.txt,1.0060687871282945
path86_visual.txt,1.318586397147356
path34_visual.txt,1.2741309902389162
path45_visual.txt,1.3131393241333078
path89_visual.txt,1.7953172795910137
path37_visual.txt,2.052204687029489
path28_visual.txt,1.158194755585198
path8_visual.txt,1.8841903010751437
path39_visual.txt,1.157872865564683
path25_visual.txt,1.1528825524527642
path52_visual.txt,1.1805295794153583
path99_visual.txt,1.1118189101214715
path11_visual.txt,1.709360042471419
path38_visual.txt,1.121599686759951
path47_visual.txt,1.3196233674918898
path13_visual.txt,1.2183903608425464
path88_visual.txt,1.6888445580834917
path4_visual.txt,1.2706526504114533
path69_visual.txt,0.9478195105373051
path35_visual.txt,1.2966371827108696
path94_visual.txt,1.219432704328497
path57_visual.txt,1.3413689389551218
path6_visual.txt,1.112096463068142
path96_visual.txt,1.4845661670326487
path46_visual.txt,1.3692070573513941
path83_visual.txt,1.266796821605768
path95_visual.txt,0.859827687487687
path29_visual.txt,1.4050193962059288
path23_visual.txt,1.5910229691795936
path93_visual.txt,1.5396699966966791
path21_visual.txt,1.0706670565795224
path27_visual.txt,1.0971916269173267
path64_visual.txt,1.2236426450498845
path66_visual.txt,1.2529870542068426
path36_visual.txt,1.228893202617848
path72_visual.txt,1.1537699829722625
path59_visual.txt,1.2360193514432405
path22_visual.txt,1.305144775209182
path91_visual.txt,1.1412921564822263
path53_visual.txt,1.2191082695655264
path67_visual.txt,1.3491340024833531
path32_visual.txt,1.4421454431097658
path42_visual.txt,1.1563091758043411
path5_visual.txt,1.401730126709168
path20_visual.txt,1.2004134406766094
path76_visual.txt,1.2274446683219826
path16_visual.txt,1.185581940304909
path48_visual.txt,1.3396234313063886
path15_visual.txt,1.8641005212607433
path60_visual.txt,1.5586703942101823
path9_visual.txt,1.610634776537395
path14_visual.txt,1.496372921592428
path71_visual.txt,0.9314830754200196
path19_visual.txt,1.117963235675136
path92_visual.txt,1.2889920471069152
path7_visual.txt,1.0273923434607912
path10_visual.txt,0.9091449956270319
path87_visual.txt,1.3595587414213157
path80_visual.txt,0.9194666514509391
path68_visual.txt,1.4137639934229638
path85_visual.txt,1.4113189404876103
path54_visual.txt,1.1988441349478234
path70_visual.txt,1.6053530542132135
path62_visual.txt,1.0743466026269646
path58_visual.txt,1.5469262197694769
path2_visual.txt,1.4102811658551144
path90_visual.txt,1.321146762913379
path33_visual.txt,1.1951850962076043
path82_visual.txt,1.416026973129197
path55_visual.txt,1.5312004124185303
path31_visual.txt,1.3740823659253942
path74_visual.txt,0.9798470679747096
path61_visual.txt,1.1725029294561113
path12_visual.txt,0.9974145278199723
path51_visual.txt,1.0629295929970024
path26_visual.txt,1.6453864693828644
path50_visual.txt,0.9072683142848118
path81_visual.txt,0.9937465640416823
path18_visual.txt,1.435691648536753
path44_visual.txt,1.3545452528010538
path41_visual.txt,1.179791325930855
path97_visual.txt,1.42504547995536
path40_visual.txt,1.501032987617388
path1_visual.txt,0.8430412878517822
Average,1.2821789427132049
Variance,0.054072535280024
