filename,positions,result
path_1499.txt,0,fail
path_1501.txt,0,fail
path_1506.txt,14,fail
path_1507.txt,0,fail
path_1508.txt,0,fail
path_1511.txt,14,fail
path_1521.txt,0,fail
path_1522.txt,0,fail
path_1523.txt,0,fail
path_1529.txt,13,fail
path_1533.txt,0,fail
path_1541.txt,0,fail
path_1543.txt,0,fail
path_1551.txt,0,fail
path_1557.txt,0,fail
path_1558.txt,0,fail
path_1559.txt,14,fail
path_1573.txt,0,fail
path_1589.txt,13,fail
path_1591.txt,0,fail
path_1607.txt,0,fail
path_1622.txt,0,fail
path_1631.txt,0,fail
path_1651.txt,0,fail
path_1656.txt,0,fail
path_1660.txt,14,fail
path_1664.txt,0,fail
path_1665.txt,0,fail
path_1670.txt,14,fail
path_1690.txt,0,fail
path_1691.txt,12,fail
path_1692.txt,0,fail
path_1700.txt,0,fail
path_1705.txt,0,fail
path_1708.txt,14,fail
path_1709.txt,14,fail
path_1711.txt,0,fail
path_1718.txt,0,fail
path_1719.txt,0,fail
path_1720.txt,14,fail
path_1727.txt,42,fail
path_1732.txt,14,fail
path_1736.txt,13,fail
path_1737.txt,14,fail
path_1740.txt,0,fail
path_1742.txt,14,fail
path_1743.txt,0,fail
path_1744.txt,0,fail
path_1747.txt,0,fail
path_1748.txt,13,fail
path_1751.txt,14,fail
path_1758.txt,0,fail
path_1766.txt,0,fail
path_1767.txt,0,fail
path_1768.txt,0,fail
path_1779.txt,0,fail
path_1781.txt,0,fail
path_1787.txt,14,fail
path_1789.txt,0,fail
path_1791.txt,13,fail
path_1796.txt,0,fail
path_1800.txt,0,fail
path_1808.txt,0,fail
path_1816.txt,0,fail
path_1822.txt,0,fail
path_1828.txt,0,fail
path_1835.txt,14,fail
path_1841.txt,0,fail
path_1843.txt,0,fail
path_1849.txt,0,fail
path_1857.txt,0,fail
path_1858.txt,0,fail
path_1867.txt,0,fail
path_1869.txt,14,fail
path_1884.txt,0,fail
path_1887.txt,0,fail
path_1888.txt,0,fail
path_1896.txt,0,fail
path_1897.txt,33,fail
path_1904.txt,0,fail
path_1915.txt,14,fail
path_1918.txt,0,fail
path_1924.txt,0,fail
path_1927.txt,0,fail
path_1929.txt,57,fail
path_1932.txt,0,fail
path_1936.txt,0,fail
path_1940.txt,0,fail
path_1941.txt,0,fail
path_1943.txt,0,fail
path_1945.txt,0,fail
path_1946.txt,0,fail
path_1948.txt,14,fail
path_1949.txt,14,fail
path_1951.txt,0,fail
path_1969.txt,0,fail
path_1972.txt,0,fail
path_1973.txt,0,fail
path_1974.txt,14,fail
path_1978.txt,14,fail
path_1983.txt,0,fail
path_1992.txt,13,fail
path_2001.txt,0,fail
path_2003.txt,0,fail
path_2015.txt,0,fail
path_2016.txt,0,fail
path_2022.txt,0,fail
path_2023.txt,0,fail
path_2024.txt,14,fail
path_2027.txt,0,fail
path_2036.txt,0,fail
path_2047.txt,0,fail
path_2051.txt,0,fail
path_2061.txt,0,fail
path_2071.txt,0,fail
path_2073.txt,0,fail
path_2075.txt,0,fail
path_2081.txt,0,fail
path_2092.txt,0,fail
path_2093.txt,0,fail
path_2108.txt,0,fail
path_2110.txt,14,fail
path_2111.txt,0,fail
path_2117.txt,13,fail
path_2120.txt,0,fail
path_2131.txt,0,fail
path_2132.txt,0,fail
path_2139.txt,0,fail
path_2141.txt,0,fail
path_2145.txt,0,fail
path_2149.txt,0,fail
path_2150.txt,0,fail
path_2151.txt,0,fail
path_2161.txt,0,fail
path_2163.txt,14,fail
path_2167.txt,0,fail
path_2168.txt,0,fail
path_2171.txt,0,fail
path_2174.txt,14,fail
path_2178.txt,0,fail
path_2179.txt,0,fail
path_2181.txt,14,fail
path_2183.txt,0,fail
path_2185.txt,14,fail
path_2186.txt,0,fail
path_2189.txt,0,fail
path_2190.txt,14,fail
path_2192.txt,0,fail
path_2195.txt,0,fail
path_2198.txt,0,fail
path_2202.txt,13,fail
path_2203.txt,14,fail
path_2205.txt,0,fail
path_2206.txt,13,fail
path_2207.txt,0,fail
path_2214.txt,0,fail
path_2215.txt,0,fail
path_2221.txt,0,fail
path_2235.txt,14,fail
path_2236.txt,62,fail
path_2240.txt,0,fail
path_2241.txt,0,fail
path_2243.txt,0,fail
path_2251.txt,0,fail
path_2266.txt,0,fail
path_2268.txt,12,fail
path_2271.txt,0,fail
path_2272.txt,14,fail
path_2277.txt,0,fail
path_2280.txt,14,fail
path_2285.txt,0,fail
path_2289.txt,40,fail
path_2290.txt,39,fail
path_2299.txt,0,fail
path_2309.txt,0,fail
path_2313.txt,14,fail
path_2321.txt,0,fail
path_2324.txt,0,fail
path_2348.txt,0,fail
path_2349.txt,13,fail
path_2352.txt,0,fail
path_2357.txt,0,fail
path_2358.txt,0,fail
path_2359.txt,0,fail
path_2369.txt,0,fail
path_2375.txt,0,fail
path_2383.txt,13,fail
path_2385.txt,0,fail
path_2388.txt,0,fail
path_2392.txt,0,fail
path_2393.txt,0,fail
path_2404.txt,14,fail
path_2406.txt,0,fail
path_2412.txt,0,fail
path_2418.txt,0,fail
path_2419.txt,0,fail
path_2421.txt,0,fail
path_2422.txt,0,fail
path_2429.txt,0,fail
path_2431.txt,0,fail
path_2439.txt,0,fail
path_2444.txt,14,fail
path_2447.txt,14,fail
path_2449.txt,13,fail
path_2452.txt,0,fail
path_2453.txt,14,fail
path_2455.txt,0,fail
path_2457.txt,0,fail
path_2458.txt,0,fail
path_2460.txt,0,fail
path_2462.txt,0,fail
path_2466.txt,14,fail
path_2467.txt,0,fail
path_2473.txt,0,fail
path_2475.txt,0,fail
path_2481.txt,0,fail
path_2490.txt,0,fail
path_2491.txt,61,fail
path_2492.txt,14,fail
path_2493.txt,0,fail
path_2496.txt,0,fail
path_2501.txt,14,fail
path_2506.txt,0,fail
path_2511.txt,12,fail
path_2513.txt,0,fail
path_2518.txt,0,fail
path_2522.txt,0,fail
path_2529.txt,14,fail
path_2535.txt,0,fail
path_2538.txt,14,fail
path_2541.txt,0,fail
path_2542.txt,14,fail
path_2544.txt,13,fail
path_2553.txt,12,fail
path_2554.txt,0,fail
path_2566.txt,0,fail
path_2568.txt,13,fail
path_2572.txt,0,fail
path_2573.txt,0,fail
path_2580.txt,0,fail
path_2586.txt,0,fail
path_2588.txt,0,fail
path_2589.txt,14,fail
path_2596.txt,0,fail
path_2597.txt,0,fail
path_2599.txt,0,fail
path_2603.txt,14,fail
path_2614.txt,0,fail
path_2615.txt,0,fail
path_2619.txt,14,fail
path_2623.txt,0,fail
path_2624.txt,0,fail
path_2626.txt,0,fail
path_2628.txt,0,fail
path_2631.txt,0,fail
path_2643.txt,0,fail
path_2658.txt,0,fail
path_2659.txt,0,fail
path_2662.txt,0,fail
path_2664.txt,0,fail
path_2667.txt,0,fail
path_2677.txt,0,fail
path_2688.txt,13,fail
path_2691.txt,0,fail
path_2695.txt,0,fail
path_2697.txt,0,fail
path_2699.txt,0,fail
path_2701.txt,0,fail
path_2712.txt,0,fail
path_2726.txt,0,fail
path_2729.txt,0,fail
path_2731.txt,0,fail
path_2735.txt,0,fail
path_2738.txt,0,fail
path_2739.txt,0,fail
path_2740.txt,0,fail
path_2741.txt,14,fail
path_2742.txt,0,fail
path_2744.txt,0,fail
path_2748.txt,14,fail
path_2751.txt,0,fail
path_2752.txt,0,fail
path_2760.txt,0,fail
path_2770.txt,0,fail
path_2778.txt,0,fail
path_2795.txt,0,fail
path_2796.txt,0,fail
path_2797.txt,14,fail
path_2801.txt,0,fail
path_2806.txt,0,fail
path_2809.txt,0,fail
path_2810.txt,0,fail
path_2819.txt,0,fail
path_2822.txt,14,fail
path_2828.txt,14,fail
path_2829.txt,0,fail
path_2830.txt,0,fail
path_2833.txt,0,fail
path_2838.txt,0,fail
path_2844.txt,0,fail
path_2845.txt,0,fail
path_2849.txt,0,fail
path_2850.txt,0,fail
path_2851.txt,0,fail
path_2856.txt,0,fail
path_2857.txt,0,fail
path_2860.txt,0,fail
path_2862.txt,14,fail
path_2865.txt,14,fail
path_2866.txt,0,fail
path_2868.txt,0,fail
path_2875.txt,12,fail
path_2877.txt,13,fail
path_2880.txt,40,fail
path_2897.txt,0,fail
path_2901.txt,0,fail
path_2903.txt,14,fail
path_2906.txt,14,fail
path_2912.txt,0,fail
path_2920.txt,0,fail
path_2921.txt,14,fail
path_2926.txt,0,fail
path_2928.txt,0,fail
path_2930.txt,0,fail
path_2934.txt,0,fail
