File Name,Total Distance
path63_visual.txt,1.2629156126159076
path100_visual.txt,1.283060167829362
path78_visual.txt,1.3896927642200503
path43_visual.txt,1.366906699211687
path79_visual.txt,1.4005220785159982
path3_visual.txt,1.2655741724674572
path65_visual.txt,1.314718082780833
path75_visual.txt,1.6657729264616155
path77_visual.txt,1.2846784973709104
path17_visual.txt,1.4067508078176856
path98_visual.txt,1.3774387658269462
path84_visual.txt,1.3432071213106769
path30_visual.txt,1.2955484575681893
path56_visual.txt,1.2540295566113606
path73_visual.txt,1.2143018314650174
path49_visual.txt,1.1897741142028344
path24_visual.txt,1.4132962780099665
path86_visual.txt,1.455983434964714
path34_visual.txt,1.249181788359861
path45_visual.txt,1.3077439060877987
path89_visual.txt,1.3176040319959155
path37_visual.txt,1.518480963380468
path28_visual.txt,1.3222178931263002
path8_visual.txt,1.283784172170704
path39_visual.txt,1.3166960063515387
path25_visual.txt,1.267007835536294
path52_visual.txt,1.3624965760913483
path99_visual.txt,1.3378706552049309
path11_visual.txt,1.3837797441071182
path38_visual.txt,1.4679807782871916
path47_visual.txt,1.2301538110706438
path13_visual.txt,1.6229225508056133
path88_visual.txt,1.7186728720354936
path4_visual.txt,1.338181711367956
path69_visual.txt,1.506318910540428
path35_visual.txt,1.3831227945399347
path94_visual.txt,1.4092297610938922
path57_visual.txt,1.3654211502873512
path6_visual.txt,1.334020915354
path96_visual.txt,1.2582212260290084
path46_visual.txt,1.5597672727292469
path83_visual.txt,1.3856523402294014
path95_visual.txt,1.3899829755485924
path29_visual.txt,1.2672943134321837
path23_visual.txt,1.221667650695298
path93_visual.txt,1.4846280065789774
path21_visual.txt,1.172357889942048
path27_visual.txt,1.5158851552830974
path64_visual.txt,1.4394276625465126
path66_visual.txt,1.4028172998244626
path36_visual.txt,1.328806303861154
path72_visual.txt,1.2449625959733046
path59_visual.txt,1.5203665438657517
path22_visual.txt,1.5562284304428844
path91_visual.txt,1.2708704010175211
path53_visual.txt,1.279755901248072
path67_visual.txt,1.2979556102916256
path32_visual.txt,1.454248052450632
path42_visual.txt,1.2710353226603173
path5_visual.txt,1.625974968834918
path20_visual.txt,1.3397510170411695
path76_visual.txt,1.3448061906641846
path16_visual.txt,1.2801135772588719
path48_visual.txt,1.2877694119268668
path15_visual.txt,1.3567439435287636
path60_visual.txt,1.3924713268422442
path9_visual.txt,1.3346621010013593
path14_visual.txt,1.443737946582637
path71_visual.txt,1.2895644483103623
path19_visual.txt,1.495291415285588
path92_visual.txt,1.334021270370835
path7_visual.txt,1.283556064680553
path10_visual.txt,1.1547984092237398
path87_visual.txt,1.5929744517745719
path80_visual.txt,1.1951535661490182
path68_visual.txt,1.5574829736448197
path85_visual.txt,1.2926637511849823
path54_visual.txt,1.323117292946804
path70_visual.txt,1.4561610616073148
path62_visual.txt,1.3495950764302014
path58_visual.txt,1.359107475796657
path2_visual.txt,1.3578644968750495
path90_visual.txt,1.16075934861735
path33_visual.txt,1.6459186607548497
path82_visual.txt,1.3540169195383518
path55_visual.txt,1.299723420325181
path31_visual.txt,1.384844702231165
path74_visual.txt,1.3443957425676611
path61_visual.txt,1.4539544661883852
path12_visual.txt,1.1702723564913287
path51_visual.txt,1.2210701915300035
path26_visual.txt,1.4187140374793994
path50_visual.txt,1.4873108896807739
path81_visual.txt,1.2850688441794056
path18_visual.txt,1.3768908135358175
path44_visual.txt,1.3716378277691577
path41_visual.txt,1.1825164927111924
path97_visual.txt,1.485144830302957
path40_visual.txt,1.4965052008188262
path1_visual.txt,1.2716230146739242
Average,1.3640674114905336
Variance,0.013842945798465582
