[0.3398978729605479, -0.04952181930949508, 0.07567577095481548, -0.9998796135620759, -0.015503552499890945, 0.0006284597759935479,5.728129807939195e-05]
[0.3685477873680649, -0.07120941652565536, 0.10402175245002729, -0.9983474035727683, 0.013126358345840894, -0.05508377738052752,0.009794792778893646]
[0.39319699425242305, -0.09747188026770404, 0.13606023070443918, -0.992803263174689, 0.041080089015222546, -0.11168020747868389,0.013477320717004774]
[0.41288301729971777, -0.1275893828037648, 0.1715110290054887, -0.9832940542588334, 0.0682709104439794, -0.16836976844708482,0.011113357703768765]
[0.42679539450662785, -0.16067936220551543, 0.2100293572723837, -0.969893670362926, 0.09461464519476932, -0.22438005123457613,0.002815974532792064]
[0.43430574349078344, -0.19572882944222197, 0.2512130213140289, 0.9527025197262348, -0.12003025614375429, 0.2789716109905582,0.011202088139312045]
[0.43499056817947, -0.23163178590292294, 0.2946109936587562, 0.9318468154470914, -0.14444041788306164, 0.33145128771454274,0.03063530798364628]
[0.4286459399631802, -0.26723011204857977, 0.33973311607853185, 0.9074776778468372, -0.16777206571468137, 0.3811842620871781,0.055094069668109265]
[0.41529356222043196, -0.3013561546591183, 0.38606067388043064, 0.8797700555333533, -0.18995691729124844, 0.427604602831198,0.08411493682824647]
[0.39517812036748656, -0.3328751929328003, 0.4330575593466506, 0.8489214729988243, -0.2109319621841956, 0.4702240977505611,0.11717225740465376]
[0.36875621058617636, -0.36072600366777785, 0.4801817270024572, 0.8151506138699564, -0.2306399149279716, 0.5086392007492744,0.1536908253949827]
[0.33667750981090994, -0.3839578695886525, 0.5268966370809067, 0.778695750144883, -0.24902962739805448, 0.5425359707351003,0.1930593013630966]
[0.2997591794463442, -0.40176257500190926, 0.5726823857947426, 0.7398130288903733, -0.2660564567276374, 0.571692924391701,0.2346440800831155]
[0.2589547699603071, -0.4135001979888266, 0.6170462317347566, 0.6987746289272034, -0.28168258535007074, 0.595981772328379,0.27780328675246757]
[0.21531910035659613, -0.41871782371742294, 0.6595322465628293, 0.655866800992769, -0.2958772901680466, 0.615366056033122,0.3219005834113482]
[0.21309685361079117, -0.4438099565435345, 0.6032183775018751, 0.7052621037072644, -0.2852041642307607, 0.5528082128041858,0.3400985587092066]
[0.20578649571996593, -0.463998978405602, 0.5447142182322163, 0.7521523461653746, -0.2716739880058823, 0.4885850430944521,0.34891940052581605]
[0.1938381643920045, -0.47851565868399704, 0.4848317209592135, 0.7960836720583919, -0.25535090443020336, 0.4238987341795709,0.3483626929647629]
[0.17783777982127358, -0.4867244856931526, 0.42443623932877783, 0.8366295889054259, -0.23631749632968113, 0.3599442496162201,0.3385928367001074]
[0.1584861895568806, -0.48815065808139313, 0.3644254650902747, 0.8733951869732771, -0.21467414237888002, 0.297887187292739,0.3199360617570764]
[0.13657293603890838, -0.4825010627854658, 0.3057066839989926, 0.9060210440785352, -0.19053823286163318, 0.23884226421801083,0.2928744139183572]
[0.1129459281687667, -0.46967811906143464, 0.2491731498200824, 0.9341867776015926, -0.16404325289663257, 0.18385284130115223,0.25803683550791284]
[0.08847852894305437, -0.44978572255568305, 0.19568041845373432, 0.9576142085634715, -0.13533774201421697, 0.13387187997644318,0.21618751789921345]
[0.06403571650931222, -0.42312692338709745, 0.14602349437441864, 0.9760701064872274, -0.10458414009612697, 0.08974469338733455,0.16821175604332722]
[0.0404410273234906, -0.390193395370113, 0.10091561822970582, 0.989368487947427, -0.07195753070694058, 0.05219381856304694,0.11509958355697734]
[0.018445944251653166, -0.35164717596381045, 0.06096946838062009, 0.9973724461619327, -0.037644293743984106, 0.02180629334790044,0.05792750949164859]
[-0.0012967479722403043, -0.30829555438036843, 0.026681462499237307, -0.9999954936553883, 0.0018406801028506906, 0.0009764263478424248,0.002161286020608895]
